Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
119,ALG2,Passenger-optimal,967,2579,1930,5803,1,98,124,2,59,0.44442529726003793,0.06424870466321243,60,F2P,F2P
120,ALG1,Passenger-optimal,493,5015,1899,5809,39,99,122,2,59,0.8633155448442072,0.06424433912585571,60,F1P,F1P
121,ALG2,Passenger-optimal,888,2867,1950,5809,1,98,122,1,57,0.4935444999139267,0.06256410256410257,60,F2P,F2P
122,ALG1,Passenger-optimal,511,4923,1828,5834,20,99,114,1,58,0.8438464175522797,0.06236323851203501,60,F1P,F1P
123,ALG2,Passenger-optimal,819,3476,1763,5834,5,99,114,1,59,0.5958176208433322,0.06466250709018719,60,F2P,F2P
124,ALG1,Passenger-optimal,595,4667,2013,5811,21,99,114,3,59,0.8031319910514542,0.05663189269746647,60,F1P,F1P
125,ALG2,Passenger-optimal,867,2874,1928,5811,1,99,114,2,59,0.4945792462570986,0.05912863070539419,60,F2P,F2P
126,ALG1,Passenger-optimal,664,4561,1889,5850,2,99,126,3,59,0.7796581196581197,0.06670195870831128,60,F1P,F1P
127,ALG2,Passenger-optimal,896,2879,1800,5850,4,92,126,1,59,0.4921367521367521,0.07,60,F2P,F2P
128,ALG1,Passenger-optimal,526,4787,1685,5815,5,99,131,1,58,0.8232158211521926,0.07774480712166172,60,F1P,F1P
129,ALG2,Passenger-optimal,867,2924,1847,5815,2,99,131,1,58,0.5028374892519346,0.07092582566323768,60,F2P,F2P
130,ALG1,Passenger-optimal,748,4559,1864,5815,15,99,116,1,59,0.7840068787618228,0.06223175965665236,60,F1P,F1P
131,ALG2,Passenger-optimal,989,2772,1760,5815,2,99,116,1,58,0.4766981943250215,0.0659090909090909,60,F2P,F2P
132,ALG1,Passenger-optimal,558,4925,1825,5806,27,99,121,1,59,0.8482604202549087,0.0663013698630137,60,F1P,F1P
133,ALG2,Passenger-optimal,1022,2673,1614,5806,2,92,121,1,57,0.46038580778504995,0.07496902106567534,60,F2P,F2P
134,ALG1,Passenger-optimal,642,4666,1768,5803,2,99,118,2,59,0.8040668619679476,0.0667420814479638,60,F1P,F1P
135,ALG2,Passenger-optimal,867,3311,1842,5803,2,99,118,1,58,0.5705669481302774,0.06406080347448426,60,F2P,F2P
136,ALG1,Passenger-optimal,512,4675,1710,5834,4,98,128,1,59,0.8013369900582791,0.07485380116959064,60,F1P,F1P
137,ALG2,Passenger-optimal,989,2601,1914,5834,2,98,128,2,59,0.44583476174151526,0.06687565308254964,60,F2P,F2P
138,ALG1,Passenger-optimal,672,4196,1647,5817,16,99,118,1,59,0.7213340209730101,0.071645415907711,60,F1P,F1P
139,ALG2,Passenger-optimal,973,2741,1814,5817,1,99,118,1,57,0.4712050885336084,0.06504961411245866,60,F2P,F2P
140,ALG1,Passenger-optimal,609,5069,1418,5837,16,99,130,1,58,0.8684255610758952,0.09167842031029619,60,F1P,F1P
141,ALG2,Passenger-optimal,1062,2882,1567,5837,1,99,130,1,59,0.49374678773342473,0.08296107211231653,60,F2P,F2P
142,ALG1,Passenger-optimal,560,4095,1780,5810,5,99,125,1,59,0.7048192771084337,0.0702247191011236,60,F1P,F1P
143,ALG2,Passenger-optimal,875,3112,1948,5810,4,97,125,1,59,0.5356282271944922,0.06416837782340862,60,F2P,F2P
144,ALG1,Passenger-optimal,471,4471,1832,5820,13,99,133,3,59,0.768213058419244,0.07259825327510917,60,F1P,F1P
145,ALG2,Passenger-optimal,1164,2497,1757,5820,3,99,133,1,59,0.4290378006872852,0.07569721115537849,60,F2P,F2P
146,ALG1,Passenger-optimal,679,4989,1788,5808,26,99,120,1,58,0.8589876033057852,0.06711409395973154,60,F1P,F1P
147,ALG2,Passenger-optimal,976,2878,1628,5808,1,99,120,1,58,0.49552341597796146,0.07371007371007371,60,F2P,F2P
148,ALG1,Passenger-optimal,612,4635,1979,5778,12,99,109,1,59,0.8021806853582555,0.05507832238504295,60,F1P,F1P
149,ALG2,Passenger-optimal,720,3277,1589,5778,2,99,109,2,57,0.5671512634129456,0.06859660163624921,60,F2P,F2P
150,ALG1,Passenger-optimal,592,5021,1965,5800,38,99,135,1,59,0.8656896551724138,0.06870229007633588,60,F1P,F1P
151,ALG2,Passenger-optimal,970,2841,1749,5800,1,98,135,2,59,0.48982758620689654,0.07718696397941681,60,F2P,F2P
152,ALG1,Passenger-optimal,649,4617,1897,5808,7,99,116,1,59,0.7949380165289256,0.061149182920400634,60,F1P,F1P
153,ALG2,Passenger-optimal,790,3109,1681,5808,1,96,116,1,59,0.5352961432506887,0.06900654372397383,60,F2P,F2P
154,ALG1,Passenger-optimal,530,4527,1895,5816,15,99,134,2,59,0.7783700137551581,0.07071240105540898,60,F1P,F1P
155,ALG2,Passenger-optimal,1052,2706,2002,5816,1,97,134,1,57,0.46526822558459424,0.06693306693306693,60,F2P,F2P
156,ALG1,Passenger-optimal,640,5040,1841,5812,11,99,120,1,59,0.8671713695801789,0.06518196632265073,60,F1P,F1P
157,ALG2,Passenger-optimal,860,3197,1792,5812,3,99,120,1,57,0.5500688231245698,0.06696428571428571,60,F2P,F2P
158,ALG1,Passenger-optimal,557,4799,2109,5792,9,99,118,1,59,0.8285566298342542,0.0559506875296349,60,F1P,F1P
159,ALG2,Passenger-optimal,953,2725,1795,5792,2,99,118,1,59,0.47047651933701656,0.06573816155988858,60,F2P,F2P
160,ALG1,Passenger-optimal,640,5040,1675,5803,50,99,130,1,58,0.8685162846803377,0.07761194029850746,60,F1P,F1P
161,ALG2,Passenger-optimal,757,3403,1980,5803,2,99,130,2,59,0.5864208168188868,0.06565656565656566,60,F2P,F2P
162,ALG1,Passenger-optimal,664,4846,1497,5805,11,99,115,1,58,0.8347975882859604,0.07682030728122913,60,F1P,F1P
163,ALG2,Passenger-optimal,846,2695,1902,5805,3,97,115,3,59,0.46425495262704564,0.06046267087276551,60,F2P,F2P
164,ALG1,Passenger-optimal,613,4717,1873,5815,29,99,129,2,58,0.8111779879621668,0.06887346502936466,60,F1P,F1P
165,ALG2,Passenger-optimal,931,2840,1551,5815,3,99,129,3,55,0.4883920894239037,0.08317214700193423,60,F2P,F2P
166,ALG1,Passenger-optimal,863,4678,1790,5826,14,99,116,1,59,0.8029522828698936,0.06480446927374302,60,F1P,F1P
167,ALG2,Passenger-optimal,864,2808,1896,5826,1,98,116,2,59,0.4819773429454171,0.06118143459915612,60,F2P,F2P
168,ALG1,Passenger-optimal,400,5161,1896,5798,39,99,128,1,59,0.8901345291479821,0.06751054852320675,60,F1P,F1P
169,ALG2,Passenger-optimal,881,2998,1524,5798,1,99,128,1,59,0.5170748533977233,0.08398950131233596,60,F2P,F2P
170,ALG1,Passenger-optimal,596,4245,1865,5826,3,99,122,1,59,0.7286302780638517,0.06541554959785523,60,F1P,F1P
171,ALG2,Passenger-optimal,879,2935,1946,5826,1,99,122,2,59,0.5037761757638174,0.06269270298047276,60,F2P,F2P
172,ALG1,Passenger-optimal,430,4645,1730,5802,27,98,129,2,59,0.8005860048259221,0.07456647398843931,60,F1P,F1P
173,ALG2,Passenger-optimal,694,3242,1998,5802,1,99,129,1,59,0.5587728369527749,0.06456456456456457,60,F2P,F2P
174,ALG1,Passenger-optimal,604,4831,1666,5803,1,99,126,1,58,0.8325004308116492,0.07563025210084033,60,F1P,F1P
175,ALG2,Passenger-optimal,972,2888,1884,5803,2,96,126,1,59,0.4976736170946062,0.06687898089171974,60,F2P,F2P
176,ALG1,Passenger-optimal,574,4257,1838,5804,8,99,121,1,59,0.733459682977257,0.06583242655059848,60,F1P,F1P
177,ALG2,Passenger-optimal,1106,2612,1529,5804,2,99,121,1,58,0.4500344589937974,0.07913669064748201,60,F2P,F2P
178,ALG1,Passenger-optimal,654,4713,1814,5801,15,99,148,1,56,0.81244612997759,0.08158765159867695,60,F1P,F1P
179,ALG2,Passenger-optimal,779,3196,1713,5801,3,96,148,1,58,0.5509394931908291,0.08639813193228255,60,F2P,F2P
180,ALG1,Passenger-optimal,691,5174,1646,5813,43,99,140,1,59,0.8900739721314296,0.0850546780072904,60,F1P,F1P
181,ALG2,Passenger-optimal,1001,2661,1793,5813,1,98,140,1,59,0.45776707380010323,0.0780814277746793,60,F2P,F2P
182,ALG1,Passenger-optimal,553,4704,1580,5812,14,99,143,1,58,0.8093599449415003,0.09050632911392405,60,F1P,F1P
183,ALG2,Passenger-optimal,920,3123,1677,5812,4,99,143,1,59,0.5373365450791466,0.08527131782945736,60,F2P,F2P
184,ALG1,Passenger-optimal,574,5019,1835,5847,25,99,125,1,59,0.8583889173935352,0.0681198910081744,60,F1P,F1P
185,ALG2,Passenger-optimal,980,2893,1976,5847,8,96,125,5,58,0.4947836497349068,0.06325910931174089,60,F2P,F2P
186,ALG1,Passenger-optimal,645,4938,1658,5796,47,99,129,1,56,0.8519668737060041,0.07780458383594692,60,F1P,F1P
187,ALG2,Passenger-optimal,756,3344,1950,5796,1,98,129,1,59,0.5769496204278813,0.06615384615384616,60,F2P,F2P
188,ALG1,Passenger-optimal,691,4505,1448,5830,9,99,134,2,59,0.7727272727272727,0.0925414364640884,60,F1P,F1P
189,ALG2,Passenger-optimal,731,3021,1838,5830,1,96,134,1,59,0.5181818181818182,0.07290533188248095,60,F2P,F2P
190,ALG1,Passenger-optimal,700,4809,1644,5809,10,99,136,1,58,0.8278533310380444,0.0827250608272506,60,F1P,F1P
191,ALG2,Passenger-optimal,885,3067,1690,5809,1,98,136,1,58,0.5279738337063178,0.08047337278106509,60,F2P,F2P
192,ALG1,Passenger-optimal,652,4423,1952,5829,7,99,115,1,59,0.7587922456682107,0.05891393442622951,60,F1P,F1P
193,ALG2,Passenger-optimal,1096,2702,1905,5829,6,99,115,1,59,0.4635443472293704,0.06036745406824147,60,F2P,F2P
194,ALG1,Passenger-optimal,581,4770,1869,5828,20,99,131,2,59,0.8184625943719973,0.07009095773140717,60,F1P,F1P
195,ALG2,Passenger-optimal,823,3267,1884,5828,6,98,131,1,59,0.5605696636925189,0.06953290870488323,60,F2P,F2P
196,ALG1,Passenger-optimal,718,4660,1469,5827,14,99,117,1,58,0.7997254161661232,0.07964601769911504,60,F1P,F1P
197,ALG2,Passenger-optimal,880,3034,1931,5827,1,98,117,1,59,0.5206795949888451,0.06059036768513724,60,F2P,F2P
198,ALG1,Passenger-optimal,618,4191,1633,5810,4,98,121,1,59,0.7213425129087779,0.07409675443968157,60,F1P,F1P
199,ALG2,Passenger-optimal,915,2923,1863,5810,2,99,121,1,59,0.5030981067125645,0.06494900697799248,60,F2P,F2P
200,ALG1,Passenger-optimal,543,4456,1741,5791,24,99,130,1,59,0.7694698670350544,0.07466973004020677,60,F1P,F1P
201,ALG2,Passenger-optimal,800,3138,1625,5791,1,99,130,1,58,0.5418753237782766,0.08,60,F2P,F2P
202,ALG1,Passenger-optimal,462,4743,1757,5812,29,99,117,1,58,0.8160701995870613,0.0665907797381901,60,F1P,F1P
203,ALG2,Passenger-optimal,851,3213,1516,5812,6,98,117,1,58,0.5528217481073641,0.07717678100263853,60,F2P,F2P
204,ALG1,Passenger-optimal,512,3986,1668,5812,11,99,119,1,59,0.6858224363386097,0.07134292565947242,60,F1P,F1P
205,ALG2,Passenger-optimal,820,3211,2027,5812,1,98,119,1,59,0.5524776324845148,0.058707449432659105,60,F2P,F2P
206,ALG1,Passenger-optimal,616,4741,1681,5812,29,99,138,1,59,0.815726083964212,0.08209399167162404,60,F1P,F1P
207,ALG2,Passenger-optimal,757,3112,1857,5812,1,97,138,3,59,0.5354439091534756,0.07431340872374798,60,F2P,F2P
208,ALG1,Passenger-optimal,611,5075,1918,5813,11,99,115,1,59,0.8730431790813693,0.05995828988529719,60,F1P,F1P
209,ALG2,Passenger-optimal,823,3036,1953,5813,1,99,115,1,58,0.5222776535351797,0.05888376856118792,60,F2P,F2P
210,ALG1,Passenger-optimal,658,5116,1765,5818,50,99,114,1,59,0.8793399793743555,0.06458923512747876,60,F1P,F1P
