Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
1003,ALG2,Passenger-optimal,62,1228,644,1828,8,97,73,1,59,0.6717724288840262,0.11335403726708075,20,F2P,F2P
1004,ALG1,Passenger-optimal,81,1159,424,1847,6,98,121,1,56,0.6275040606388739,0.28537735849056606,20,F1P,F1P
1005,ALG2,Passenger-optimal,92,829,582,1847,3,74,121,2,59,0.44883595018949646,0.20790378006872853,20,F2P,F2P
1006,ALG1,Passenger-optimal,54,1418,675,1814,7,99,129,7,57,0.7816979051819184,0.19111111111111112,20,F1P,F1P
1007,ALG2,Passenger-optimal,99,811,561,1814,9,90,129,1,55,0.44707828004410144,0.22994652406417113,20,F2P,F2P
1008,ALG1,Passenger-optimal,44,1320,581,1803,4,96,115,5,54,0.7321131447587355,0.19793459552495696,20,F1P,F1P
1009,ALG2,Passenger-optimal,68,1056,582,1803,4,90,115,3,56,0.5856905158069884,0.19759450171821305,20,F2P,F2P
1010,ALG1,Passenger-optimal,27,1539,528,1884,23,99,112,4,56,0.8168789808917197,0.21212121212121213,20,F1P,F1P
1011,ALG2,Passenger-optimal,123,956,539,1884,6,88,112,3,57,0.5074309978768577,0.2077922077922078,20,F2P,F2P
1012,ALG1,Passenger-optimal,71,1331,791,1896,29,96,67,13,59,0.7020042194092827,0.08470290771175727,20,F1P,F1P
1013,ALG2,Passenger-optimal,80,1071,647,1896,1,99,67,1,59,0.564873417721519,0.1035548686244204,20,F2P,F2P
1014,ALG1,Passenger-optimal,52,1553,646,1891,7,97,126,9,58,0.8212585933368588,0.19504643962848298,20,F1P,F1P
1015,ALG2,Passenger-optimal,89,1178,675,1891,4,97,126,3,59,0.6229508196721312,0.18666666666666668,20,F2P,F2P
1016,ALG1,Passenger-optimal,58,1561,547,1858,16,99,99,1,59,0.8401506996770721,0.1809872029250457,20,F1P,F1P
1017,ALG2,Passenger-optimal,97,1107,782,1858,6,98,99,2,58,0.5958019375672766,0.1265984654731458,20,F2P,F2P
1018,ALG1,Passenger-optimal,48,1619,528,1875,59,98,103,6,57,0.8634666666666667,0.19507575757575757,20,F1P,F1P
1019,ALG2,Passenger-optimal,90,1125,563,1875,13,99,103,3,54,0.6,0.18294849023090587,20,F2P,F2P
1020,ALG1,Passenger-optimal,63,1219,536,1818,5,94,97,2,55,0.6705170517051705,0.18097014925373134,20,F1P,F1P
1021,ALG2,Passenger-optimal,86,987,620,1818,7,96,97,2,59,0.5429042904290429,0.15645161290322582,20,F2P,F2P
1022,ALG1,Passenger-optimal,71,1678,557,1870,66,99,101,3,56,0.8973262032085562,0.1813285457809695,20,F1P,F1P
1023,ALG2,Passenger-optimal,137,760,638,1870,1,86,101,1,59,0.40641711229946526,0.15830721003134796,20,F2P,F2P
1024,ALG1,Passenger-optimal,52,1295,536,1785,1,98,91,2,58,0.7254901960784313,0.16977611940298507,20,F1P,F1P
1025,ALG2,Passenger-optimal,81,1152,587,1785,6,90,91,3,58,0.6453781512605042,0.15502555366269166,20,F2P,F2P
1026,ALG1,Passenger-optimal,38,1404,565,1837,13,99,83,2,56,0.7642896026129559,0.14690265486725665,20,F1P,F1P
1027,ALG2,Passenger-optimal,93,1014,720,1837,2,92,83,7,57,0.5519869352204682,0.11527777777777778,20,F2P,F2P
1028,ALG1,Passenger-optimal,75,1466,581,1842,33,98,79,3,58,0.7958740499457112,0.1359724612736661,20,F1P,F1P
1029,ALG2,Passenger-optimal,58,1259,499,1842,5,98,79,1,57,0.6834961997828447,0.15831663326653306,20,F2P,F2P
1030,ALG1,Passenger-optimal,43,1670,488,1839,35,99,78,3,58,0.9081022294725394,0.1598360655737705,20,F1P,F1P
1031,ALG2,Passenger-optimal,88,965,594,1839,4,94,78,1,52,0.524741707449701,0.13131313131313133,20,F2P,F2P
1032,ALG1,Passenger-optimal,77,1384,735,1820,16,99,103,8,58,0.7604395604395604,0.1401360544217687,20,F1P,F1P
1033,ALG2,Passenger-optimal,88,1047,523,1820,7,89,103,4,56,0.5752747252747252,0.19694072657743786,20,F2P,F2P
1034,ALG1,Passenger-optimal,65,1380,614,1847,12,99,75,1,58,0.7471575527883053,0.12214983713355049,20,F1P,F1P
1035,ALG2,Passenger-optimal,122,607,593,1847,1,98,75,2,57,0.3286410395235517,0.12647554806070826,20,F2P,F2P
1036,ALG1,Passenger-optimal,90,1392,479,1818,1,98,133,4,51,0.7656765676567657,0.2776617954070981,20,F1P,F1P
1037,ALG2,Passenger-optimal,76,980,635,1818,7,90,133,6,59,0.5390539053905391,0.2094488188976378,20,F2P,F2P
1038,ALG1,Passenger-optimal,63,1519,522,1864,6,97,95,2,56,0.8149141630901288,0.18199233716475097,20,F1P,F1P
1039,ALG2,Passenger-optimal,101,1032,595,1864,3,98,95,2,59,0.5536480686695279,0.15966386554621848,20,F2P,F2P
1040,ALG1,Passenger-optimal,37,1174,434,1770,2,98,90,2,48,0.6632768361581921,0.2073732718894009,20,F1P,F1P
1041,ALG2,Passenger-optimal,141,839,653,1770,3,78,90,2,58,0.47401129943502823,0.13782542113323124,20,F2P,F2P
1042,ALG1,Passenger-optimal,70,1363,715,1816,36,95,85,12,57,0.7505506607929515,0.11888111888111888,20,F1P,F1P
1043,ALG2,Passenger-optimal,67,1045,612,1816,8,89,85,1,58,0.5754405286343612,0.1388888888888889,20,F2P,F2P
1044,ALG1,Passenger-optimal,100,1465,526,1804,29,99,107,1,55,0.8120842572062085,0.20342205323193915,20,F1P,F1P
1045,ALG2,Passenger-optimal,99,904,839,1804,3,98,107,24,59,0.5011086474501109,0.12753277711561384,20,F2P,F2P
1046,ALG1,Passenger-optimal,66,1375,669,1838,13,99,77,6,53,0.7480957562568009,0.11509715994020926,20,F1P,F1P
1047,ALG2,Passenger-optimal,115,876,506,1838,2,99,77,2,55,0.4766050054406964,0.15217391304347827,20,F2P,F2P
1048,ALG1,Passenger-optimal,37,1269,654,1850,4,99,91,1,58,0.6859459459459459,0.13914373088685014,20,F1P,F1P
1049,ALG2,Passenger-optimal,66,1165,647,1850,4,98,91,3,58,0.6297297297297297,0.14064914992272023,20,F2P,F2P
1050,ALG1,Passenger-optimal,60,1360,563,1879,30,96,102,3,58,0.7237892496008516,0.1811722912966252,20,F1P,F1P
1051,ALG2,Passenger-optimal,93,993,528,1879,1,98,102,2,51,0.5284725918041512,0.19318181818181818,20,F2P,F2P
1052,ALG1,Passenger-optimal,41,1140,502,1879,16,98,85,1,57,0.6067056945183609,0.1693227091633466,20,F1P,F1P
1053,ALG2,Passenger-optimal,95,1039,698,1879,3,98,85,1,56,0.5529536987759447,0.12177650429799428,20,F2P,F2P
1054,ALG1,Passenger-optimal,52,1711,737,1894,65,98,82,6,59,0.9033790918690602,0.1112618724559023,20,F1P,F1P
1055,ALG2,Passenger-optimal,107,912,491,1894,4,97,82,1,56,0.4815205913410771,0.1670061099796334,20,F2P,F2P
1056,ALG1,Passenger-optimal,57,1370,579,1839,8,99,93,1,52,0.7449700924415443,0.16062176165803108,20,F1P,F1P
1057,ALG2,Passenger-optimal,67,904,594,1839,2,97,93,3,56,0.49157150625339857,0.15656565656565657,20,F2P,F2P
1058,ALG1,Passenger-optimal,58,1398,451,1863,29,99,96,3,58,0.750402576489533,0.21286031042128603,20,F1P,F1P
1059,ALG2,Passenger-optimal,87,914,630,1863,1,90,96,7,54,0.4906065485775631,0.1523809523809524,20,F2P,F2P
1060,ALG1,Passenger-optimal,58,1508,527,1854,4,99,118,2,55,0.8133764832793959,0.2239089184060721,20,F1P,F1P
1061,ALG2,Passenger-optimal,105,980,699,1854,5,93,118,6,57,0.5285868392664509,0.1688125894134478,20,F2P,F2P
1062,ALG1,Passenger-optimal,63,1532,505,1846,24,99,127,1,52,0.8299024918743229,0.2514851485148515,20,F1P,F1P
1063,ALG2,Passenger-optimal,80,1028,588,1846,12,94,127,2,55,0.5568797399783315,0.21598639455782312,20,F2P,F2P
1064,ALG1,Passenger-optimal,81,1407,607,1856,12,98,103,3,55,0.7580818965517241,0.1696869851729819,20,F1P,F1P
1065,ALG2,Passenger-optimal,107,863,562,1856,1,90,103,1,58,0.46497844827586204,0.18327402135231316,20,F2P,F2P
1066,ALG1,Passenger-optimal,87,1435,618,1862,7,97,85,1,58,0.7706766917293233,0.13754045307443366,20,F1P,F1P
1067,ALG2,Passenger-optimal,103,985,703,1862,5,96,85,15,56,0.5290010741138561,0.12091038406827881,20,F2P,F2P
1068,ALG1,Passenger-optimal,76,1341,681,1860,8,99,130,1,58,0.7209677419354839,0.19089574155653452,20,F1P,F1P
1069,ALG2,Passenger-optimal,84,998,569,1860,2,98,130,1,56,0.5365591397849462,0.22847100175746923,20,F2P,F2P
1070,ALG1,Passenger-optimal,72,1362,341,1842,8,98,101,2,39,0.739413680781759,0.2961876832844575,20,F1P,F1P
1071,ALG2,Passenger-optimal,94,962,575,1842,8,97,101,1,53,0.5222584147665581,0.17565217391304347,20,F2P,F2P
1072,ALG1,Passenger-optimal,47,1468,649,1852,20,98,128,1,59,0.7926565874730022,0.19722650231124808,20,F1P,F1P
1073,ALG2,Passenger-optimal,68,1035,733,1852,5,99,128,6,59,0.5588552915766739,0.17462482946793997,20,F2P,F2P
1074,ALG1,Passenger-optimal,67,1097,785,1879,15,99,95,8,57,0.5838211814795103,0.12101910828025478,20,F1P,F1P
1075,ALG2,Passenger-optimal,87,1109,620,1879,1,99,95,1,59,0.5902075572112826,0.1532258064516129,20,F2P,F2P
1076,ALG1,Passenger-optimal,55,1525,531,1846,35,97,77,2,59,0.8261105092091008,0.14500941619585686,20,F1P,F1P
1077,ALG2,Passenger-optimal,96,981,675,1846,3,94,77,4,59,0.5314192849404117,0.11407407407407408,20,F2P,F2P
1078,ALG1,Passenger-optimal,49,1731,526,1839,44,99,119,1,56,0.9412724306688418,0.2262357414448669,20,F1P,F1P
1079,ALG2,Passenger-optimal,88,1108,589,1839,2,99,119,1,55,0.6025013594344752,0.20203735144312393,20,F2P,F2P
1080,ALG1,Passenger-optimal,59,1569,619,1864,27,99,117,4,58,0.8417381974248928,0.1890145395799677,20,F1P,F1P
1081,ALG2,Passenger-optimal,97,977,639,1864,9,97,117,1,59,0.5241416309012875,0.18309859154929578,20,F2P,F2P
1082,ALG1,Passenger-optimal,52,1380,554,1842,18,98,113,1,56,0.749185667752443,0.20397111913357402,20,F1P,F1P
1083,ALG2,Passenger-optimal,63,1190,620,1842,3,98,113,2,58,0.6460369163952225,0.18225806451612903,20,F2P,F2P
1084,ALG1,Passenger-optimal,74,1318,648,1859,10,98,98,2,59,0.7089833243679398,0.15123456790123457,20,F1P,F1P
1085,ALG2,Passenger-optimal,103,1047,566,1859,4,96,98,1,58,0.5632060247444863,0.17314487632508835,20,F2P,F2P
1086,ALG1,Passenger-optimal,42,1729,653,1901,65,99,78,2,59,0.9095213045765387,0.11944869831546708,20,F1P,F1P
1087,ALG2,Passenger-optimal,100,904,621,1901,7,94,78,5,55,0.4755391899000526,0.12560386473429952,20,F2P,F2P
1088,ALG1,Passenger-optimal,74,1436,540,1828,2,99,94,3,59,0.7855579868708972,0.17407407407407408,20,F1P,F1P
1089,ALG2,Passenger-optimal,102,982,547,1828,1,91,94,2,53,0.537199124726477,0.17184643510054845,20,F2P,F2P
1090,ALG1,Passenger-optimal,70,1395,611,1888,30,98,99,1,56,0.7388771186440678,0.16202945990180032,20,F1P,F1P
1091,ALG2,Passenger-optimal,135,836,627,1888,1,91,99,1,58,0.4427966101694915,0.15789473684210525,20,F2P,F2P
1092,ALG1,Passenger-optimal,61,1439,561,1850,1,99,103,7,55,0.7778378378378379,0.1836007130124777,20,F1P,F1P
1093,ALG2,Passenger-optimal,60,1206,644,1850,13,99,103,3,58,0.6518918918918919,0.15993788819875776,20,F2P,F2P
1094,ALG1,Passenger-optimal,63,1575,631,1848,38,99,93,1,59,0.8522727272727273,0.1473851030110935,20,F1P,F1P
1095,ALG2,Passenger-optimal,68,899,548,1848,2,98,93,2,57,0.48647186147186144,0.16970802919708028,20,F2P,F2P
1096,ALG1,Passenger-optimal,41,1626,374,1854,17,99,107,2,49,0.8770226537216829,0.28609625668449196,20,F1P,F1P
1097,ALG2,Passenger-optimal,64,1152,583,1854,7,97,107,3,56,0.6213592233009708,0.1835334476843911,20,F2P,F2P
1098,ALG1,Passenger-optimal,48,1369,652,1882,24,96,97,2,58,0.7274176408076515,0.14877300613496933,20,F1P,F1P
1099,ALG2,Passenger-optimal,114,765,576,1882,2,90,97,2,57,0.4064824654622742,0.1684027777777778,20,F2P,F2P
1100,ALG1,Passenger-optimal,72,1490,625,1829,7,98,101,12,56,0.8146528157463094,0.1616,20,F1P,F1P
1101,ALG2,Passenger-optimal,118,983,608,1829,5,99,101,3,58,0.537452159650082,0.16611842105263158,20,F2P,F2P
1102,ALG1,Passenger-optimal,53,1456,489,1899,20,99,96,2,57,0.7667193259610321,0.19631901840490798,20,F1P,F1P
1103,ALG2,Passenger-optimal,77,1126,569,1899,1,99,96,2,55,0.592943654555029,0.1687170474516696,20,F2P,F2P
1104,ALG1,Passenger-optimal,72,1527,487,1849,28,99,100,1,53,0.8258518117901569,0.2053388090349076,20,F1P,F1P
1105,ALG2,Passenger-optimal,86,1118,696,1849,4,97,100,5,59,0.6046511627906976,0.14367816091954022,20,F2P,F2P
1106,ALG1,Passenger-optimal,72,1532,600,1856,19,99,103,1,57,0.8254310344827587,0.17166666666666666,20,F1P,F1P
1107,ALG2,Passenger-optimal,96,967,543,1856,6,98,103,2,55,0.5210129310344828,0.18968692449355432,20,F2P,F2P
1108,ALG1,Passenger-optimal,91,1382,519,1830,24,99,96,1,57,0.7551912568306011,0.18497109826589594,20,F1P,F1P
1109,ALG2,Passenger-optimal,76,1058,495,1830,4,99,96,2,53,0.5781420765027322,0.19393939393939394,20,F2P,F2P
1110,ALG1,Passenger-optimal,56,1587,544,1855,31,99,103,4,53,0.8555256064690027,0.18933823529411764,20,F1P,F1P
1111,ALG2,Passenger-optimal,102,1024,657,1855,4,92,103,2,59,0.5520215633423181,0.1567732115677321,20,F2P,F2P
1112,ALG1,Passenger-optimal,53,1535,627,1867,10,99,99,4,59,0.8221746116764863,0.15789473684210525,20,F1P,F1P
1113,ALG2,Passenger-optimal,96,1121,522,1867,7,99,99,4,53,0.600428494911623,0.1896551724137931,20,F2P,F2P
1114,ALG1,Passenger-optimal,58,1252,571,1859,16,96,83,2,58,0.6734803657880581,0.14535901926444833,20,F1P,F1P
1115,ALG2,Passenger-optimal,99,827,557,1859,1,95,83,4,58,0.4448628294782141,0.1490125673249551,20,F2P,F2P
1116,ALG1,Passenger-optimal,30,1458,604,1821,19,99,104,1,59,0.800658978583196,0.17218543046357615,20,F1P,F1P
1117,ALG2,Passenger-optimal,74,1145,509,1821,15,99,104,5,50,0.628775398132894,0.2043222003929273,20,F2P,F2P
1118,ALG1,Passenger-optimal,47,1664,580,1841,56,99,102,2,58,0.9038565996740902,0.17586206896551723,20,F1P,F1P
1119,ALG2,Passenger-optimal,144,833,701,1841,1,98,102,1,59,0.4524714828897338,0.14550641940085593,20,F2P,F2P
1120,ALG1,Passenger-optimal,51,1383,462,1818,14,93,71,4,59,0.7607260726072608,0.15367965367965367,20,F1P,F1P
1121,ALG2,Passenger-optimal,107,806,572,1818,8,99,71,6,57,0.44334433443344334,0.12412587412587413,20,F2P,F2P
1122,ALG1,Passenger-optimal,80,1363,599,1854,7,98,121,3,57,0.7351672060409924,0.2020033388981636,20,F1P,F1P
1123,ALG2,Passenger-optimal,102,1041,614,1854,7,99,121,4,59,0.5614886731391586,0.1970684039087948,20,F2P,F2P
1124,ALG1,Passenger-optimal,64,1369,414,1838,15,97,103,1,57,0.7448313384113167,0.24879227053140096,20,F1P,F1P
1125,ALG2,Passenger-optimal,137,735,569,1838,2,93,103,1,59,0.3998911860718172,0.18101933216168717,20,F2P,F2P
1126,ALG1,Passenger-optimal,52,1583,599,1852,51,99,86,1,58,0.8547516198704104,0.14357262103505844,20,F1P,F1P
1127,ALG2,Passenger-optimal,102,1005,718,1852,5,96,86,3,58,0.5426565874730022,0.11977715877437325,20,F2P,F2P
1128,ALG1,Passenger-optimal,55,1556,506,1849,36,99,116,4,56,0.8415359653866955,0.22924901185770752,20,F1P,F1P
1129,ALG2,Passenger-optimal,69,1087,564,1849,16,97,116,4,58,0.5878853434288804,0.20567375886524822,20,F2P,F2P
1130,ALG1,Passenger-optimal,66,1514,393,1844,15,99,80,2,50,0.8210412147505423,0.2035623409669211,20,F1P,F1P
1131,ALG2,Passenger-optimal,102,823,581,1844,1,96,80,4,56,0.4463123644251627,0.13769363166953527,20,F2P,F2P
1132,ALG1,Passenger-optimal,62,1510,725,1832,24,99,96,7,59,0.824235807860262,0.13241379310344828,20,F1P,F1P
1133,ALG2,Passenger-optimal,118,890,584,1832,2,94,96,4,58,0.48580786026200873,0.1643835616438356,20,F2P,F2P
1134,ALG1,Passenger-optimal,47,1272,479,1784,6,97,117,1,59,0.7130044843049327,0.24425887265135698,20,F1P,F1P
1135,ALG2,Passenger-optimal,85,981,610,1784,10,90,117,2,59,0.5498878923766816,0.1918032786885246,20,F2P,F2P
1136,ALG1,Passenger-optimal,100,1288,613,1803,4,99,86,1,59,0.7143649473100389,0.1402936378466558,20,F1P,F1P
1137,ALG2,Passenger-optimal,92,903,677,1803,1,93,86,4,58,0.5008319467554077,0.12703101920236337,20,F2P,F2P
1138,ALG1,Passenger-optimal,63,1270,504,1871,4,98,103,1,54,0.6787814003206841,0.20436507936507936,20,F1P,F1P
1139,ALG2,Passenger-optimal,75,1044,505,1871,3,93,103,1,50,0.5579903794762159,0.20396039603960395,20,F2P,F2P
1140,ALG1,Passenger-optimal,84,1459,506,1855,7,99,114,1,54,0.786522911051213,0.22529644268774704,20,F1P,F1P
1141,ALG2,Passenger-optimal,71,910,589,1855,1,97,114,2,56,0.49056603773584906,0.1935483870967742,20,F2P,F2P
1142,ALG1,Passenger-optimal,55,1434,532,1834,21,97,94,2,59,0.781897491821156,0.17669172932330826,20,F1P,F1P
1143,ALG2,Passenger-optimal,95,932,601,1834,1,90,94,3,58,0.5081788440567067,0.15640599001663893,20,F2P,F2P
1144,ALG1,Passenger-optimal,73,1467,671,1858,17,99,93,3,56,0.7895586652314317,0.13859910581222057,20,F1P,F1P
1145,ALG2,Passenger-optimal,114,839,547,1858,1,97,93,5,59,0.45156081808396126,0.170018281535649,20,F2P,F2P
1146,ALG1,Passenger-optimal,63,1596,508,1856,37,99,137,5,57,0.8599137931034483,0.26968503937007876,20,F1P,F1P
1147,ALG2,Passenger-optimal,75,1061,647,1856,14,97,137,10,53,0.5716594827586207,0.2117465224111283,20,F2P,F2P
1148,ALG1,Passenger-optimal,85,1395,404,1860,3,97,101,1,57,0.75,0.25,20,F1P,F1P
1149,ALG2,Passenger-optimal,96,921,705,1860,2,97,101,2,58,0.49516129032258066,0.14326241134751774,20,F2P,F2P
1150,ALG1,Passenger-optimal,69,1238,457,1862,3,99,88,2,56,0.664876476906552,0.1925601750547046,20,F1P,F1P
1151,ALG2,Passenger-optimal,70,1070,542,1862,14,99,88,2,48,0.5746509129967776,0.16236162361623616,20,F2P,F2P
1152,ALG1,Passenger-optimal,80,1346,690,1826,10,98,122,3,58,0.7371303395399781,0.17681159420289855,20,F1P,F1P
1153,ALG2,Passenger-optimal,87,928,534,1826,9,81,122,1,59,0.5082146768893757,0.22846441947565543,20,F2P,F2P
1154,ALG1,Passenger-optimal,62,1409,477,1848,13,98,107,2,55,0.7624458874458875,0.22431865828092243,20,F1P,F1P
1155,ALG2,Passenger-optimal,103,917,581,1848,3,90,107,3,59,0.4962121212121212,0.18416523235800344,20,F2P,F2P
1156,ALG1,Passenger-optimal,63,1338,602,1851,18,99,100,1,59,0.7228525121555915,0.16611295681063123,20,F1P,F1P
1157,ALG2,Passenger-optimal,92,1006,473,1851,9,91,100,1,56,0.5434900054024852,0.21141649048625794,20,F2P,F2P
1158,ALG1,Passenger-optimal,77,1249,545,1871,13,96,134,4,53,0.6675574559059326,0.24587155963302754,20,F1P,F1P
1159,ALG2,Passenger-optimal,106,893,617,1871,5,92,134,1,55,0.47728487439871725,0.2171799027552674,20,F2P,F2P
1160,ALG1,Passenger-optimal,80,1593,507,1863,14,99,90,1,53,0.855072463768116,0.17751479289940827,20,F1P,F1P
1161,ALG2,Passenger-optimal,99,966,615,1863,8,95,90,2,58,0.5185185185185185,0.14634146341463414,20,F2P,F2P
1162,ALG1,Passenger-optimal,57,1627,413,1842,57,99,103,1,59,0.8832790445168295,0.24939467312348668,20,F1P,F1P
1163,ALG2,Passenger-optimal,84,1203,501,1842,12,95,103,1,59,0.6530944625407166,0.2055888223552894,20,F2P,F2P
1164,ALG1,Passenger-optimal,76,1512,557,1871,17,98,94,2,55,0.8081239978621059,0.1687612208258528,20,F1P,F1P
1165,ALG2,Passenger-optimal,88,844,595,1871,1,99,94,4,58,0.4510956707642972,0.15798319327731092,20,F2P,F2P
1166,ALG1,Passenger-optimal,95,1523,695,1845,37,99,104,3,59,0.8254742547425474,0.14964028776978416,20,F1P,F1P
1167,ALG2,Passenger-optimal,101,799,620,1845,4,77,104,1,59,0.43306233062330624,0.16774193548387098,20,F2P,F2P
1168,ALG1,Passenger-optimal,38,1446,779,1825,21,99,92,8,59,0.7923287671232877,0.11810012836970475,20,F1P,F1P
1169,ALG2,Passenger-optimal,108,874,556,1825,5,85,92,2,59,0.4789041095890411,0.16546762589928057,20,F2P,F2P
1170,ALG1,Passenger-optimal,40,1414,592,1870,11,97,100,4,59,0.7561497326203208,0.16891891891891891,20,F1P,F1P
1171,ALG2,Passenger-optimal,101,917,517,1870,7,95,100,4,58,0.4903743315508021,0.19342359767891681,20,F2P,F2P
1172,ALG1,Passenger-optimal,56,1239,438,1833,2,99,82,1,59,0.6759410801963993,0.1872146118721461,20,F1P,F1P
1173,ALG2,Passenger-optimal,88,977,479,1833,6,99,82,2,55,0.5330060010911075,0.17118997912317327,20,F2P,F2P
1174,ALG1,Passenger-optimal,45,1303,660,1781,9,96,64,7,57,0.7316114542391915,0.09696969696969697,20,F1P,F1P
1175,ALG2,Passenger-optimal,74,1182,562,1781,8,95,64,2,57,0.6636720943290286,0.11387900355871886,20,F2P,F2P
1176,ALG1,Passenger-optimal,43,1491,636,1787,25,99,70,1,58,0.8343592613318411,0.11006289308176101,20,F1P,F1P
1177,ALG2,Passenger-optimal,100,1046,723,1787,16,99,70,4,59,0.5853385562395076,0.09681881051175657,20,F2P,F2P
1178,ALG1,Passenger-optimal,67,1586,495,1859,13,99,103,1,58,0.8531468531468531,0.2080808080808081,20,F1P,F1P
1179,ALG2,Passenger-optimal,88,1219,666,1859,18,96,103,1,59,0.6557288864981172,0.15465465465465467,20,F2P,F2P
1180,ALG1,Passenger-optimal,67,1380,532,1864,5,95,90,3,55,0.740343347639485,0.16917293233082706,20,F1P,F1P
1181,ALG2,Passenger-optimal,104,1123,712,1864,1,98,90,5,59,0.6024678111587983,0.12640449438202248,20,F2P,F2P
1182,ALG1,Passenger-optimal,41,1571,541,1857,21,99,81,1,54,0.8459881529348411,0.14972273567467653,20,F1P,F1P
1183,ALG2,Passenger-optimal,104,828,531,1857,4,93,81,1,58,0.4458804523424879,0.15254237288135594,20,F2P,F2P
1184,ALG1,Passenger-optimal,75,1032,594,1843,3,97,108,2,57,0.5599565925122083,0.18181818181818182,20,F1P,F1P
1185,ALG2,Passenger-optimal,59,1348,574,1843,12,98,108,5,54,0.7314161692892024,0.18815331010452963,20,F2P,F2P
1186,ALG1,Passenger-optimal,64,1276,452,1793,30,98,87,1,59,0.7116564417177914,0.19247787610619468,20,F1P,F1P
1187,ALG2,Passenger-optimal,87,1155,635,1793,6,95,87,1,58,0.6441717791411042,0.13700787401574804,20,F2P,F2P
1188,ALG1,Passenger-optimal,72,1175,547,1801,5,99,94,1,57,0.6524153248195447,0.17184643510054845,20,F1P,F1P
1189,ALG2,Passenger-optimal,74,1143,717,1801,5,97,94,4,57,0.634647418101055,0.13110181311018132,20,F2P,F2P
1190,ALG1,Passenger-optimal,79,1420,635,1838,40,98,90,3,52,0.7725788900979326,0.14173228346456693,20,F1P,F1P
1191,ALG2,Passenger-optimal,101,1126,523,1838,1,99,90,4,52,0.6126224156692056,0.17208413001912046,20,F2P,F2P
1192,ALG1,Passenger-optimal,85,1445,451,1834,30,97,90,2,48,0.7878953107960741,0.19955654101995565,20,F1P,F1P
1193,ALG2,Passenger-optimal,88,1063,545,1834,5,89,90,3,54,0.579607415485278,0.1651376146788991,20,F2P,F2P
1194,ALG1,Passenger-optimal,38,1477,624,1874,12,96,115,4,59,0.7881536819637139,0.1842948717948718,20,F1P,F1P
1195,ALG2,Passenger-optimal,69,1001,586,1874,6,83,115,5,56,0.5341515474919958,0.1962457337883959,20,F2P,F2P
1196,ALG1,Passenger-optimal,89,1433,659,1778,15,98,116,4,59,0.8059617547806525,0.17602427921092564,20,F1P,F1P
1197,ALG2,Passenger-optimal,87,1099,491,1778,2,99,116,4,53,0.6181102362204725,0.23625254582484725,20,F2P,F2P
1198,ALG1,Passenger-optimal,69,1691,658,1853,44,99,86,3,59,0.9125742039935241,0.13069908814589665,20,F1P,F1P
1199,ALG2,Passenger-optimal,125,892,655,1853,6,85,86,4,58,0.4813815434430653,0.13129770992366413,20,F2P,F2P
1200,ALG1,Passenger-optimal,69,1025,589,1843,15,99,92,1,59,0.5561584373304395,0.15619694397283532,20,F1P,F1P
1201,ALG2,Passenger-optimal,97,936,542,1843,2,90,92,3,56,0.5078676071622354,0.16974169741697417,20,F2P,F2P
1202,ALG1,Passenger-optimal,79,1533,488,1854,9,99,99,2,58,0.8268608414239482,0.2028688524590164,20,F1P,F1P
1203,ALG2,Passenger-optimal,61,1130,629,1854,6,94,99,2,58,0.6094929881337648,0.1573926868044515,20,F2P,F2P
1204,ALG1,Passenger-optimal,44,1280,461,1852,10,98,92,1,57,0.6911447084233261,0.19956616052060738,20,F1P,F1P
1205,ALG2,Passenger-optimal,102,995,516,1852,4,92,92,2,54,0.537257019438445,0.17829457364341086,20,F2P,F2P
1206,ALG1,Passenger-optimal,48,1252,530,1851,9,99,96,2,59,0.6763911399243652,0.1811320754716981,20,F1P,F1P
1207,ALG2,Passenger-optimal,82,1138,560,1851,13,98,96,1,55,0.6148028092922745,0.17142857142857143,20,F2P,F2P
1208,ALG1,Passenger-optimal,76,1541,475,1839,21,98,125,2,55,0.8379554105492115,0.2631578947368421,20,F1P,F1P
1209,ALG2,Passenger-optimal,84,1127,705,1839,18,96,125,4,58,0.6128330614464382,0.1773049645390071,20,F2P,F2P
1210,ALG1,Passenger-optimal,43,1479,523,1796,35,99,112,1,59,0.8234966592427617,0.21414913957934992,20,F1P,F1P
1211,ALG2,Passenger-optimal,78,1073,437,1796,6,94,112,3,50,0.5974387527839644,0.2562929061784897,20,F2P,F2P
1212,ALG1,Passenger-optimal,76,1441,609,1829,35,93,134,2,59,0.7878622197922361,0.2200328407224959,20,F1P,F1P
1213,ALG2,Passenger-optimal,83,1018,670,1829,1,95,134,5,58,0.5565882996172772,0.2,20,F2P,F2P
1214,ALG1,Passenger-optimal,69,1546,551,1792,24,99,113,2,59,0.8627232142857143,0.20508166969147004,20,F1P,F1P
1215,ALG2,Passenger-optimal,72,908,461,1792,1,98,113,1,55,0.5066964285714286,0.24511930585683298,20,F2P,F2P
1216,ALG1,Passenger-optimal,67,1173,503,1864,12,97,115,1,56,0.6292918454935622,0.2286282306163022,20,F1P,F1P
