Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
417,ALG2,Passenger-optimal,1336,4347,2679,7798,1,98,141,2,59,0.5574506283662477,0.05263157894736842,80,F2P,F2P
418,ALG1,Passenger-optimal,948,6809,2581,7782,51,99,127,1,59,0.8749678745823696,0.049205734211545914,80,F1P,F1P
419,ALG2,Passenger-optimal,1727,3837,2638,7782,1,99,127,1,59,0.4930609097918273,0.04814253222137983,80,F2P,F2P
420,ALG1,Passenger-optimal,1015,5938,2153,7799,18,99,134,1,59,0.7613796640594948,0.062238736646539713,80,F1P,F1P
421,ALG2,Passenger-optimal,1251,4346,2473,7799,1,99,134,2,56,0.5572509296063598,0.05418520016174687,80,F2P,F2P
422,ALG1,Passenger-optimal,1142,6781,2653,7817,23,99,134,2,58,0.8674683382371754,0.050508857896720695,80,F1P,F1P
423,ALG2,Passenger-optimal,1695,3819,2562,7817,1,98,134,1,59,0.4885505948573622,0.05230288836846214,80,F2P,F2P
424,ALG1,Passenger-optimal,976,6298,2538,7774,6,99,157,1,59,0.810136351942372,0.06185973207249803,80,F1P,F1P
425,ALG2,Passenger-optimal,1608,3921,2575,7774,1,98,157,1,59,0.5043735528685361,0.06097087378640777,80,F2P,F2P
426,ALG1,Passenger-optimal,950,5960,2200,7786,5,99,124,1,59,0.7654764962753661,0.056363636363636366,80,F1P,F1P
427,ALG2,Passenger-optimal,1631,3769,2575,7786,1,99,124,1,59,0.4840739789365528,0.048155339805825245,80,F2P,F2P
428,ALG1,Passenger-optimal,1063,6357,2508,7775,22,99,132,1,59,0.8176205787781351,0.05263157894736842,80,F1P,F1P
429,ALG2,Passenger-optimal,1722,3617,2457,7775,5,98,132,3,59,0.46520900321543407,0.05372405372405373,80,F2P,F2P
430,ALG1,Passenger-optimal,1189,6722,2152,7812,16,99,150,2,59,0.8604710701484896,0.06970260223048327,80,F1P,F1P
431,ALG2,Passenger-optimal,1298,4154,2387,7812,1,97,150,1,59,0.5317460317460317,0.06284038542103058,80,F2P,F2P
432,ALG1,Passenger-optimal,1243,5736,2348,7770,7,99,128,1,58,0.7382239382239382,0.054514480408858604,80,F1P,F1P
433,ALG2,Passenger-optimal,1564,4333,2527,7770,7,98,128,1,59,0.5576576576576576,0.05065294815987337,80,F2P,F2P
434,ALG1,Passenger-optimal,1259,6843,2397,7793,31,99,133,2,59,0.8780957269344283,0.05548602419691281,80,F1P,F1P
435,ALG2,Passenger-optimal,1811,3780,2420,7793,2,99,133,1,59,0.4850506865135378,0.05495867768595041,80,F2P,F2P
436,ALG1,Passenger-optimal,1011,6603,2394,7801,31,99,134,2,59,0.8464299448788617,0.055973266499582286,80,F1P,F1P
437,ALG2,Passenger-optimal,1612,4081,2179,7801,2,96,134,1,57,0.5231380592231765,0.06149609912804038,80,F2P,F2P
438,ALG1,Passenger-optimal,861,6044,2233,7799,14,99,130,1,59,0.7749711501474548,0.05821764442454098,80,F1P,F1P
439,ALG2,Passenger-optimal,1775,3655,2423,7799,2,98,130,1,57,0.46864982690088475,0.053652496904663644,80,F2P,F2P
440,ALG1,Passenger-optimal,941,6263,2387,7797,28,99,154,1,59,0.8032576632037963,0.06451612903225806,80,F1P,F1P
441,ALG2,Passenger-optimal,1688,4186,2670,7797,1,95,154,1,59,0.5368731563421829,0.05767790262172284,80,F2P,F2P
442,ALG1,Passenger-optimal,867,6836,2318,7789,36,99,139,1,59,0.8776479650789575,0.05996548748921484,80,F1P,F1P
443,ALG2,Passenger-optimal,1790,3676,2424,7789,1,95,139,1,59,0.47194761843625627,0.05734323432343234,80,F2P,F2P
444,ALG1,Passenger-optimal,1216,6442,2294,7799,28,99,137,1,59,0.8260033337607385,0.05972101133391456,80,F1P,F1P
445,ALG2,Passenger-optimal,1731,3815,2432,7799,2,99,137,2,59,0.48916527759969225,0.05633223684210526,80,F2P,F2P
446,ALG1,Passenger-optimal,1099,6664,2368,7833,20,99,135,1,59,0.8507596067917784,0.057010135135135136,80,F1P,F1P
447,ALG2,Passenger-optimal,1589,3927,2252,7833,4,99,135,1,59,0.5013404825737265,0.05994671403197158,80,F2P,F2P
448,ALG1,Passenger-optimal,829,6445,2295,7808,18,99,130,1,58,0.8254354508196722,0.05664488017429194,80,F1P,F1P
449,ALG2,Passenger-optimal,1580,4083,2391,7808,1,99,130,1,59,0.5229252049180327,0.05437055625261397,80,F2P,F2P
450,ALG1,Passenger-optimal,1094,5955,2358,7824,23,99,143,1,59,0.7611196319018405,0.060644614079728584,80,F1P,F1P
451,ALG2,Passenger-optimal,1536,4243,2339,7824,1,99,143,2,57,0.5423057259713702,0.061137238135955535,80,F2P,F2P
452,ALG1,Passenger-optimal,1171,6524,2133,7803,25,99,155,1,59,0.8360886838395489,0.07266760431317393,80,F1P,F1P
453,ALG2,Passenger-optimal,1425,3797,2455,7803,1,99,155,1,59,0.4866077149814174,0.06313645621181263,80,F2P,F2P
454,ALG1,Passenger-optimal,1202,5990,2600,7780,10,99,129,1,59,0.7699228791773779,0.04961538461538462,80,F1P,F1P
455,ALG2,Passenger-optimal,1802,3805,2480,7780,1,97,129,1,59,0.4890745501285347,0.052016129032258066,80,F2P,F2P
456,ALG1,Passenger-optimal,975,5443,2665,7788,1,99,159,1,59,0.6988957370313302,0.05966228893058161,80,F1P,F1P
457,ALG2,Passenger-optimal,1449,4093,2508,7788,2,98,159,1,58,0.5255521314843349,0.06339712918660287,80,F2P,F2P
458,ALG1,Passenger-optimal,1132,7060,2488,7807,49,99,139,2,59,0.9043166389137953,0.055868167202572344,80,F1P,F1P
459,ALG2,Passenger-optimal,1556,4200,2687,7807,3,99,139,2,59,0.5379787370308697,0.05173055452177149,80,F2P,F2P
460,ALG1,Passenger-optimal,1158,6369,2466,7803,20,99,139,1,59,0.8162245290272971,0.056366585563665854,80,F1P,F1P
461,ALG2,Passenger-optimal,1549,4000,2321,7803,1,99,139,1,59,0.5126233499935922,0.05988797931925894,80,F2P,F2P
462,ALG1,Passenger-optimal,1098,6951,2458,7799,39,99,129,1,59,0.89126811129632,0.052481692432872255,80,F1P,F1P
463,ALG2,Passenger-optimal,1868,3580,2455,7799,1,98,129,1,59,0.4590332093858187,0.05254582484725051,80,F2P,F2P
464,ALG1,Passenger-optimal,980,6746,2539,7785,33,99,137,2,59,0.8665382145150932,0.05395825128003151,80,F1P,F1P
465,ALG2,Passenger-optimal,1462,4167,2479,7785,2,99,137,1,59,0.5352601156069364,0.05526421944332392,80,F2P,F2P
466,ALG1,Passenger-optimal,1023,6099,2459,7795,2,99,138,2,59,0.7824246311738294,0.05612037413582757,80,F1P,F1P
467,ALG2,Passenger-optimal,1659,4081,2384,7795,1,98,138,1,59,0.5235407312379731,0.057885906040268456,80,F2P,F2P
468,ALG1,Passenger-optimal,912,6476,2124,7807,2,99,150,1,59,0.8295119764314077,0.07062146892655367,80,F1P,F1P
469,ALG2,Passenger-optimal,1378,4411,2402,7807,2,98,150,4,59,0.5650057640578967,0.06244796003330558,80,F2P,F2P
470,ALG1,Passenger-optimal,1303,6712,2229,7819,21,99,136,1,59,0.8584217930681672,0.06101390758187528,80,F1P,F1P
471,ALG2,Passenger-optimal,1459,4082,2313,7819,2,99,136,1,58,0.5220616447116,0.058798097708603544,80,F2P,F2P
472,ALG1,Passenger-optimal,1062,6491,2604,7811,8,99,132,2,59,0.8310075534502624,0.05069124423963134,80,F1P,F1P
473,ALG2,Passenger-optimal,1255,4794,2453,7811,4,97,132,1,59,0.6137498399692741,0.053811659192825115,80,F2P,F2P
474,ALG1,Passenger-optimal,1091,5698,2521,7801,3,99,141,1,59,0.730419177028586,0.05593018643395478,80,F1P,F1P
475,ALG2,Passenger-optimal,1841,3640,2489,7801,1,99,141,1,59,0.46660684527624663,0.056649256729610284,80,F2P,F2P
476,ALG1,Passenger-optimal,1071,5978,2177,7805,3,99,143,1,59,0.7659192825112108,0.06568672485071199,80,F1P,F1P
477,ALG2,Passenger-optimal,1445,4453,2383,7805,2,98,143,1,59,0.5705317104420243,0.0600083927822073,80,F2P,F2P
478,ALG1,Passenger-optimal,1060,6329,2608,7780,12,99,119,1,59,0.8134961439588689,0.04562883435582822,80,F1P,F1P
479,ALG2,Passenger-optimal,1718,4010,2460,7780,1,99,119,1,59,0.5154241645244216,0.048373983739837395,80,F2P,F2P
480,ALG1,Passenger-optimal,1152,6332,2444,7782,18,99,147,1,58,0.8136725777435106,0.060147299509001634,80,F1P,F1P
481,ALG2,Passenger-optimal,1463,4348,2183,7782,1,99,147,1,59,0.5587252634284245,0.0673385249656436,80,F2P,F2P
482,ALG1,Passenger-optimal,881,6613,2720,7785,21,99,137,1,59,0.8494540783558124,0.05036764705882353,80,F1P,F1P
483,ALG2,Passenger-optimal,1836,3917,2414,7785,1,93,137,2,58,0.5031470777135517,0.056752278376139186,80,F2P,F2P
484,ALG1,Passenger-optimal,1059,5291,2663,7796,1,98,137,2,59,0.6786813750641355,0.0514457378895982,80,F1P,F1P
485,ALG2,Passenger-optimal,1542,4333,2438,7796,3,97,137,1,59,0.555797845048743,0.05619360131255127,80,F2P,F2P
486,ALG1,Passenger-optimal,1199,6851,2083,7773,10,99,130,1,58,0.8813842789141901,0.06240998559769563,80,F1P,F1P
487,ALG2,Passenger-optimal,1621,3942,2453,7773,1,94,130,2,58,0.5071401003473562,0.05299633102323685,80,F2P,F2P
488,ALG1,Passenger-optimal,1112,6162,2402,7829,29,99,143,1,59,0.7870737003448717,0.059533721898417984,80,F1P,F1P
489,ALG2,Passenger-optimal,1602,3843,2458,7829,1,99,143,1,59,0.49086728828713755,0.05817737998372661,80,F2P,F2P
490,ALG1,Passenger-optimal,1115,6337,2339,7796,12,98,133,1,59,0.8128527449974345,0.05686190679777683,80,F1P,F1P
491,ALG2,Passenger-optimal,1487,4336,2493,7796,6,99,133,2,59,0.5561826577732171,0.05334937825912555,80,F2P,F2P
492,ALG1,Passenger-optimal,1031,5996,2386,7795,5,99,143,1,59,0.7692110327132777,0.05993294216261526,80,F1P,F1P
493,ALG2,Passenger-optimal,1568,4262,2676,7795,1,98,143,2,58,0.5467607440667094,0.05343796711509716,80,F2P,F2P
494,ALG1,Passenger-optimal,922,6978,1879,7799,38,99,148,1,59,0.8947300936017438,0.07876530069185737,80,F1P,F1P
495,ALG2,Passenger-optimal,1581,3898,2388,7799,1,99,148,1,59,0.4998076676496987,0.06197654941373534,80,F2P,F2P
496,ALG1,Passenger-optimal,789,6713,2465,7804,28,99,138,1,59,0.8601998974884675,0.055983772819472616,80,F1P,F1P
497,ALG2,Passenger-optimal,1288,4141,2316,7804,1,99,138,1,59,0.5306253203485393,0.05958549222797927,80,F2P,F2P
498,ALG1,Passenger-optimal,1105,6254,2390,7791,15,99,149,1,59,0.8027210884353742,0.06234309623430962,80,F1P,F1P
499,ALG2,Passenger-optimal,1867,3639,2479,7791,1,95,149,3,58,0.46707739699653444,0.06010488100040339,80,F2P,F2P
500,ALG1,Passenger-optimal,1114,6119,2332,7785,4,99,140,1,59,0.7859987154784842,0.060034305317324184,80,F1P,F1P
501,ALG2,Passenger-optimal,1517,3947,2489,7785,1,99,140,4,58,0.5070006422607579,0.0562474889513861,80,F2P,F2P
502,ALG1,Passenger-optimal,1228,6421,2406,7810,9,99,138,1,59,0.8221510883482714,0.057356608478802994,80,F1P,F1P
503,ALG2,Passenger-optimal,1482,4224,2347,7810,1,98,138,1,59,0.5408450704225352,0.0587984661269706,80,F2P,F2P
504,ALG1,Passenger-optimal,1057,6870,2459,7797,39,99,131,1,59,0.8811081185071181,0.05327368849125661,80,F1P,F1P
505,ALG2,Passenger-optimal,1681,3890,2332,7797,1,99,131,1,59,0.4989098371168398,0.056174957118353346,80,F2P,F2P
506,ALG1,Passenger-optimal,913,6333,2230,7789,2,99,141,1,59,0.813069713698806,0.06322869955156951,80,F1P,F1P
507,ALG2,Passenger-optimal,1752,3958,2565,7789,4,99,141,1,58,0.508152522788548,0.05497076023391813,80,F2P,F2P
508,ALG1,Passenger-optimal,1003,6111,2296,7779,14,99,145,2,59,0.785576552256074,0.06315331010452961,80,F1P,F1P
509,ALG2,Passenger-optimal,1591,3580,2145,7779,1,99,145,2,58,0.46021339503792263,0.0675990675990676,80,F2P,F2P
510,ALG1,Passenger-optimal,971,6214,2275,7786,16,99,141,1,59,0.7980991523246853,0.06197802197802198,80,F1P,F1P
511,ALG2,Passenger-optimal,1451,4095,2160,7786,1,97,141,1,59,0.5259440020549705,0.06527777777777778,80,F2P,F2P
512,ALG1,Passenger-optimal,1264,6746,2425,7791,15,99,150,1,59,0.8658708766525478,0.061855670103092786,80,F1P,F1P
513,ALG2,Passenger-optimal,1559,3966,2317,7791,1,99,150,1,57,0.5090489025798999,0.06473888649115235,80,F2P,F2P
514,ALG1,Passenger-optimal,1025,6423,2377,7788,38,99,140,2,59,0.8247303543913713,0.058897770298695834,80,F1P,F1P
515,ALG2,Passenger-optimal,1282,4229,2290,7788,2,99,140,1,59,0.54301489470981,0.0611353711790393,80,F2P,F2P
516,ALG1,Passenger-optimal,1096,6733,2431,7787,45,99,142,1,58,0.8646462052138179,0.058412176059234884,80,F1P,F1P
517,ALG2,Passenger-optimal,1519,4076,2496,7787,2,94,142,1,59,0.5234364967253115,0.05689102564102564,80,F2P,F2P
518,ALG1,Passenger-optimal,868,6643,2194,7799,24,99,141,1,59,0.8517758687011155,0.06426618049225159,80,F1P,F1P
519,ALG2,Passenger-optimal,1288,4701,2443,7799,2,99,141,2,59,0.602769585844339,0.05771592304543594,80,F2P,F2P
520,ALG1,Passenger-optimal,922,6865,2439,7804,52,99,141,2,59,0.8796770886724756,0.05781057810578106,80,F1P,F1P
521,ALG2,Passenger-optimal,1565,4354,2462,7804,1,99,141,2,59,0.5579190158892875,0.05727051177904143,80,F2P,F2P
522,ALG1,Passenger-optimal,842,6561,2272,7797,7,99,123,1,59,0.8414774913428241,0.05413732394366197,80,F1P,F1P
523,ALG2,Passenger-optimal,1494,3892,2320,7797,1,99,123,2,59,0.49916634603052457,0.05301724137931035,80,F2P,F2P
524,ALG1,Passenger-optimal,1292,6749,2561,7799,9,99,138,2,57,0.8653673547890756,0.05388520109332292,80,F1P,F1P
525,ALG2,Passenger-optimal,1641,3899,2214,7799,2,98,138,1,59,0.49993588921656623,0.06233062330623306,80,F2P,F2P
526,ALG1,Passenger-optimal,988,5809,2437,7793,5,99,156,2,59,0.7454125497241114,0.06401313089864588,80,F1P,F1P
527,ALG2,Passenger-optimal,1398,3966,2447,7793,1,99,156,1,59,0.5089182599769023,0.06375153248876175,80,F2P,F2P
528,ALG1,Passenger-optimal,1122,5906,2157,7814,9,99,138,1,58,0.7558228820066547,0.06397774687065369,80,F1P,F1P
529,ALG2,Passenger-optimal,1316,4565,2589,7814,2,99,138,1,59,0.5842078320962375,0.05330243337195829,80,F2P,F2P
530,ALG1,Passenger-optimal,987,7276,2557,7807,57,99,152,2,59,0.93198411681824,0.05944466171294486,80,F1P,F1P
531,ALG2,Passenger-optimal,1572,4147,2589,7807,4,98,152,1,59,0.5311899577302421,0.05870992661259174,80,F2P,F2P
532,ALG1,Passenger-optimal,1413,6945,2210,7815,31,99,136,1,59,0.8886756238003839,0.06153846153846154,80,F1P,F1P
533,ALG2,Passenger-optimal,1544,4071,2347,7815,1,99,136,1,59,0.5209213051823417,0.057946314443971025,80,F2P,F2P
534,ALG1,Passenger-optimal,923,6270,2374,7790,17,99,146,1,59,0.8048780487804879,0.061499578770008424,80,F1P,F1P
535,ALG2,Passenger-optimal,1304,4264,2496,7790,2,99,146,2,58,0.5473684210526316,0.058493589743589744,80,F2P,F2P
536,ALG1,Passenger-optimal,969,5617,2164,7828,3,99,138,1,59,0.7175523760858457,0.06377079482439926,80,F1P,F1P
537,ALG2,Passenger-optimal,1455,4093,2394,7828,1,99,138,2,58,0.5228666326009198,0.05764411027568922,80,F2P,F2P
538,ALG1,Passenger-optimal,997,6279,2341,7791,16,99,159,1,59,0.8059299191374663,0.06791969243912858,80,F1P,F1P
539,ALG2,Passenger-optimal,1725,3657,2552,7791,2,91,159,2,59,0.46938775510204084,0.06230407523510972,80,F2P,F2P
540,ALG1,Passenger-optimal,1022,6510,2439,7797,1,99,133,1,59,0.834936514043863,0.05453054530545305,80,F1P,F1P
541,ALG2,Passenger-optimal,1565,4214,2364,7797,2,97,133,1,59,0.5404642811337694,0.05626057529610829,80,F2P,F2P
542,ALG1,Passenger-optimal,971,6655,2326,7809,28,99,126,1,59,0.8522217953643232,0.05417024935511608,80,F1P,F1P
543,ALG2,Passenger-optimal,1534,4154,2341,7809,1,98,126,1,58,0.5319503137405558,0.05382315249893208,80,F2P,F2P
544,ALG1,Passenger-optimal,1076,6693,2539,7803,27,99,142,1,59,0.8577470203767782,0.055927530523828275,80,F1P,F1P
545,ALG2,Passenger-optimal,1350,4420,2551,7803,2,98,142,1,59,0.5664488017429193,0.05566444531556253,80,F2P,F2P
546,ALG1,Passenger-optimal,957,6472,2418,7795,10,99,147,1,59,0.8302758178319436,0.060794044665012405,80,F1P,F1P
547,ALG2,Passenger-optimal,1560,4083,2475,7795,2,97,147,2,58,0.5237973059653624,0.059393939393939395,80,F2P,F2P
548,ALG1,Passenger-optimal,1125,5737,2437,7807,6,99,142,1,59,0.7348533367490714,0.058268362741075094,80,F1P,F1P
549,ALG2,Passenger-optimal,1732,3612,2245,7807,1,99,142,1,59,0.462661713846548,0.06325167037861916,80,F2P,F2P
550,ALG1,Passenger-optimal,1121,6327,2382,7796,10,99,130,2,59,0.8115700359158543,0.054575986565911,80,F1P,F1P
551,ALG2,Passenger-optimal,1632,3867,2738,7796,1,99,130,1,59,0.4960236018471011,0.04747991234477721,80,F2P,F2P
552,ALG1,Passenger-optimal,940,6787,2606,7802,45,99,128,1,59,0.8699051525249936,0.04911742133537989,80,F1P,F1P
553,ALG2,Passenger-optimal,1565,3917,2669,7802,1,99,128,1,59,0.5020507562163548,0.04795803671787186,80,F2P,F2P
554,ALG1,Passenger-optimal,939,6256,2363,7794,18,99,133,3,58,0.8026687195278419,0.05628438425730004,80,F1P,F1P
555,ALG2,Passenger-optimal,1696,3604,2462,7794,1,99,133,1,57,0.4624069797279959,0.05402112103980504,80,F2P,F2P
556,ALG1,Passenger-optimal,978,5958,2463,7793,7,99,120,1,58,0.7645322725522905,0.048721071863580996,80,F1P,F1P
557,ALG2,Passenger-optimal,1810,3604,2606,7793,1,98,120,1,59,0.4624663159245477,0.04604758250191865,80,F2P,F2P
558,ALG1,Passenger-optimal,1163,6068,2327,7783,4,99,139,1,59,0.7796479506616986,0.059733562526858616,80,F1P,F1P
559,ALG2,Passenger-optimal,1438,3868,2436,7783,4,99,139,2,58,0.49698059874084544,0.057060755336617405,80,F2P,F2P
560,ALG1,Passenger-optimal,1174,6274,2567,7800,19,99,126,1,59,0.8043589743589744,0.04908453447604207,80,F1P,F1P
561,ALG2,Passenger-optimal,1562,4127,2572,7800,1,96,126,1,59,0.5291025641025641,0.048989113530326596,80,F2P,F2P
562,ALG1,Passenger-optimal,1015,6284,2544,7805,23,99,141,1,59,0.8051249199231262,0.055424528301886794,80,F1P,F1P
563,ALG2,Passenger-optimal,1611,4155,2142,7805,3,97,141,1,59,0.5323510570147342,0.06582633053221289,80,F2P,F2P
564,ALG1,Passenger-optimal,1097,6638,2666,7781,26,99,152,1,59,0.8531037141755559,0.05701425356339085,80,F1P,F1P
565,ALG2,Passenger-optimal,1419,4154,2354,7781,2,98,152,1,59,0.5338645418326693,0.06457094307561598,80,F2P,F2P
566,ALG1,Passenger-optimal,793,5981,2433,7814,19,99,128,1,59,0.7654210391604812,0.052609946568023015,80,F1P,F1P
567,ALG2,Passenger-optimal,1584,4337,2284,7814,4,99,128,2,59,0.5550294343486051,0.05604203152364273,80,F2P,F2P
568,ALG1,Passenger-optimal,941,6319,2773,7802,1,99,139,1,59,0.8099205331966163,0.05012621709340065,80,F1P,F1P
569,ALG2,Passenger-optimal,1497,4243,2431,7802,1,97,139,1,59,0.5438349141245834,0.057178116001645414,80,F2P,F2P
570,ALG1,Passenger-optimal,1012,6870,2304,7802,36,99,156,1,59,0.8805434503973341,0.06770833333333333,80,F1P,F1P
571,ALG2,Passenger-optimal,1391,4484,2213,7802,3,99,156,1,59,0.5747244296334273,0.07049254405784004,80,F2P,F2P
572,ALG1,Passenger-optimal,1015,6039,2381,7816,8,99,142,1,58,0.7726458546571137,0.05963880722385552,80,F1P,F1P
573,ALG2,Passenger-optimal,1413,4321,2286,7816,2,98,142,1,59,0.5528403275332651,0.0621172353455818,80,F2P,F2P
574,ALG1,Passenger-optimal,1366,6545,2452,7785,28,99,138,1,59,0.8407193320488118,0.05628058727569331,80,F1P,F1P
575,ALG2,Passenger-optimal,1476,4039,2354,7785,2,95,138,1,58,0.5188182402055235,0.05862361937128292,80,F2P,F2P
576,ALG1,Passenger-optimal,1161,6171,2491,7808,9,99,155,2,59,0.790343237704918,0.06222400642312324,80,F1P,F1P
577,ALG2,Passenger-optimal,1665,4003,2584,7808,1,96,155,3,59,0.5126793032786885,0.05998452012383901,80,F2P,F2P
578,ALG1,Passenger-optimal,1009,6238,2495,7814,12,99,145,1,59,0.7983107243409265,0.05811623246492986,80,F1P,F1P
579,ALG2,Passenger-optimal,1505,4063,2467,7814,1,99,145,1,58,0.519964166879959,0.05877584110255371,80,F2P,F2P
580,ALG1,Passenger-optimal,1039,5993,2123,7803,1,99,141,1,59,0.7680379341278996,0.06641544983513896,80,F1P,F1P
581,ALG2,Passenger-optimal,1248,4111,2531,7803,2,99,141,1,59,0.5268486479559144,0.05570920584749111,80,F2P,F2P
582,ALG1,Passenger-optimal,1009,6727,2252,7821,27,99,125,1,59,0.8601201892341133,0.05550621669626998,80,F1P,F1P
583,ALG2,Passenger-optimal,1487,4173,2293,7821,1,99,125,1,59,0.5335634829305715,0.054513737461840385,80,F2P,F2P
584,ALG1,Passenger-optimal,1179,5780,2225,7789,2,99,131,1,59,0.7420721530363333,0.05887640449438202,80,F1P,F1P
585,ALG2,Passenger-optimal,1474,3852,2321,7789,1,99,131,1,59,0.49454358711002694,0.05644118914261095,80,F2P,F2P
586,ALG1,Passenger-optimal,1151,6383,2314,7799,29,99,127,2,58,0.8184382613155533,0.05488331892826275,80,F1P,F1P
587,ALG2,Passenger-optimal,1283,4621,2507,7799,1,98,127,2,59,0.5925118604949352,0.05065815715995214,80,F2P,F2P
588,ALG1,Passenger-optimal,1221,5995,2594,7797,4,99,140,2,59,0.7688854687700397,0.05397070161912105,80,F1P,F1P
589,ALG2,Passenger-optimal,1579,4190,2291,7797,2,99,140,2,57,0.5373861741695524,0.06110868616324749,80,F2P,F2P
590,ALG1,Passenger-optimal,1160,6483,2445,7773,30,99,131,1,57,0.8340409108452335,0.05357873210633947,80,F1P,F1P
591,ALG2,Passenger-optimal,1767,3845,2195,7773,1,96,131,1,59,0.4946610060465715,0.05968109339407745,80,F2P,F2P
592,ALG1,Passenger-optimal,1103,5941,2725,7838,1,99,123,1,59,0.7579739729522837,0.04513761467889908,80,F1P,F1P
593,ALG2,Passenger-optimal,1644,3714,2441,7838,2,98,123,1,59,0.47384536871650934,0.050389184760344125,80,F2P,F2P
594,ALG1,Passenger-optimal,826,6567,2573,7802,39,99,135,1,59,0.8417072545501153,0.05246793626117373,80,F1P,F1P
595,ALG2,Passenger-optimal,1494,4012,2439,7802,1,99,135,1,59,0.5142271212509613,0.055350553505535055,80,F2P,F2P
596,ALG1,Passenger-optimal,915,6358,2506,7799,25,99,136,1,58,0.8152327221438646,0.05426975259377494,80,F1P,F1P
597,ALG2,Passenger-optimal,1423,4097,2461,7799,1,99,136,1,58,0.5253237594563406,0.05526208858187728,80,F2P,F2P
598,ALG1,Passenger-optimal,1083,6032,2507,7800,4,99,133,1,58,0.7733333333333333,0.05305145592341444,80,F1P,F1P
599,ALG2,Passenger-optimal,1715,4061,2377,7800,5,98,133,3,59,0.5206410256410257,0.055952881783761045,80,F2P,F2P
600,ALG1,Passenger-optimal,1126,5537,2489,7788,1,99,142,1,59,0.7109655880842322,0.057051024507834475,80,F1P,F1P
601,ALG2,Passenger-optimal,1453,3998,2477,7788,1,99,142,1,59,0.5133538777606574,0.05732741219216794,80,F2P,F2P
602,ALG1,Passenger-optimal,1161,6340,2410,7788,38,99,129,1,59,0.8140729327170005,0.053526970954356844,80,F1P,F1P
603,ALG2,Passenger-optimal,1715,3882,2604,7788,2,96,129,3,59,0.4984591679506934,0.04953917050691244,80,F2P,F2P
604,ALG1,Passenger-optimal,1233,6790,2732,7798,36,99,147,1,59,0.8707360861759426,0.05380673499267936,80,F1P,F1P
605,ALG2,Passenger-optimal,1611,3760,2293,7798,1,98,147,1,59,0.48217491664529366,0.0641081552551243,80,F2P,F2P
606,ALG1,Passenger-optimal,1030,6564,2202,7791,13,99,136,1,59,0.8425105891413169,0.061762034514078114,80,F1P,F1P
607,ALG2,Passenger-optimal,1567,4010,2411,7791,1,99,136,2,59,0.5146964446155821,0.05640812940688511,80,F2P,F2P
608,ALG1,Passenger-optimal,1117,6987,2410,7786,39,99,150,4,59,0.8973799126637555,0.06224066390041494,80,F1P,F1P
609,ALG2,Passenger-optimal,1473,3662,2727,7786,1,99,150,1,58,0.4703313639866427,0.05500550055005501,80,F2P,F2P
610,ALG1,Passenger-optimal,1008,6439,2439,7793,31,99,139,2,59,0.826254330809701,0.056990569905699055,80,F1P,F1P
611,ALG2,Passenger-optimal,1703,3964,2361,7793,2,93,139,1,59,0.5086616194020275,0.058873358746293944,80,F2P,F2P
612,ALG1,Passenger-optimal,859,6780,2613,7819,39,99,144,1,59,0.8671185573602762,0.05510907003444317,80,F1P,F1P
613,ALG2,Passenger-optimal,1474,3763,2513,7819,1,98,144,3,56,0.48126358869420643,0.05730202944687624,80,F2P,F2P
614,ALG1,Passenger-optimal,1134,6573,2043,7813,2,99,124,1,57,0.8412901574299245,0.06069505628976995,80,F1P,F1P
615,ALG2,Passenger-optimal,1537,3869,2208,7813,2,98,124,1,59,0.49520030718034047,0.05615942028985507,80,F2P,F2P
616,ALG1,Passenger-optimal,947,5907,2351,7804,23,99,143,2,56,0.7569195284469503,0.06082518077413866,80,F1P,F1P
617,ALG2,Passenger-optimal,1333,4231,2541,7804,2,99,143,1,59,0.542157867760123,0.05627705627705628,80,F2P,F2P
618,ALG1,Passenger-optimal,1038,6326,2609,7819,1,99,154,1,59,0.8090548663511958,0.05902644691452664,80,F1P,F1P
619,ALG2,Passenger-optimal,1065,4597,2522,7819,2,99,154,3,59,0.5879268448650723,0.06106264869151467,80,F2P,F2P
620,ALG1,Passenger-optimal,1007,6859,2614,7820,43,99,139,2,58,0.8771099744245524,0.0531752104055088,80,F1P,F1P
621,ALG2,Passenger-optimal,1260,4269,2472,7820,4,98,139,1,58,0.5459079283887468,0.05622977346278317,80,F2P,F2P
622,ALG1,Passenger-optimal,1056,6518,2161,7803,6,99,133,1,58,0.8353197488145585,0.06154558074965294,80,F1P,F1P
623,ALG2,Passenger-optimal,1537,4048,2477,7803,1,96,133,1,59,0.5187748301935153,0.05369398465886153,80,F2P,F2P
624,ALG1,Passenger-optimal,1025,6454,2393,7788,21,99,135,1,59,0.8287108371854135,0.05641454241537819,80,F1P,F1P
625,ALG2,Passenger-optimal,1650,3647,2599,7788,1,99,135,1,59,0.46828454031843864,0.051943055021161984,80,F2P,F2P
626,ALG1,Passenger-optimal,859,6986,2334,7780,49,99,144,1,57,0.8979434447300771,0.061696658097686374,80,F1P,F1P
