Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Profit,Max_Profit,Sum_Min_Possible_ETA,Min_ETA,Max_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
506,ALG1,Passenger-optimal,293,3238,728.0,3825,16,99,0,0,53,0.8465359477124182,0.0,40,F1P,F1P
507,ALG2,Passenger-optimal,433,2006,686.0,3825,1,98,0,0,48,0.5244444444444445,0.0,40,F2P,F2P
508,ALG1,Passenger-optimal,316,3067,800.0,3813,1,99,0,0,52,0.8043535274062418,0.0,40,F1P,F1P
509,ALG2,Passenger-optimal,382,2124,685.0,3813,1,97,0,0,52,0.5570416994492525,0.0,40,F2P,F2P
510,ALG1,Passenger-optimal,251,3278,625.0,3862,4,99,0,0,47,0.8487830139823925,0.0,40,F1P,F1P
511,ALG2,Passenger-optimal,316,2078,782.0,3862,1,98,0,0,49,0.5380631796996375,0.0,40,F2P,F2P
512,ALG1,Passenger-optimal,222,3287,699.0,3844,11,99,0,0,53,0.855098855359001,0.0,40,F1P,F1P
513,ALG2,Passenger-optimal,358,2037,914.0,3844,4,99,0,0,57,0.5299167533818938,0.0,40,F2P,F2P
514,ALG1,Passenger-optimal,370,3261,566.0,3850,16,99,0,0,45,0.847012987012987,0.0,40,F1P,F1P
515,ALG2,Passenger-optimal,428,1823,512.0,3850,1,93,0,0,46,0.4735064935064935,0.0,40,F2P,F2P
516,ALG1,Passenger-optimal,234,3454,700.0,3856,20,99,0,0,41,0.895746887966805,0.0,40,F1P,F1P
517,ALG2,Passenger-optimal,347,2160,531.0,3856,1,98,0,0,43,0.5601659751037344,0.0,40,F2P,F2P
518,ALG1,Passenger-optimal,322,3276,739.0,3840,33,99,0,0,54,0.853125,0.0,40,F1P,F1P
519,ALG2,Passenger-optimal,337,2165,772.0,3840,4,93,0,0,51,0.5638020833333334,0.0,40,F2P,F2P
520,ALG1,Passenger-optimal,339,3154,695.0,3809,34,99,0,0,47,0.8280388553426096,0.0,40,F1P,F1P
521,ALG2,Passenger-optimal,382,1965,727.0,3809,5,96,0,0,52,0.5158834339721712,0.0,40,F2P,F2P
522,ALG1,Passenger-optimal,231,3154,498.0,3856,8,98,0,0,52,0.8179460580912863,0.0,40,F1P,F1P
523,ALG2,Passenger-optimal,303,2220,700.0,3856,2,98,0,0,52,0.5757261410788381,0.0,40,F2P,F2P
524,ALG1,Passenger-optimal,278,3109,663.0,3829,2,99,0,0,50,0.8119613476103421,0.0,40,F1P,F1P
525,ALG2,Passenger-optimal,306,2121,785.0,3829,2,97,0,0,44,0.5539305301645339,0.0,40,F2P,F2P
526,ALG1,Passenger-optimal,219,3213,620.0,3804,40,98,0,0,52,0.8446372239747634,0.0,40,F1P,F1P
527,ALG2,Passenger-optimal,379,1921,682.0,3804,1,98,0,0,52,0.5049947423764458,0.0,40,F2P,F2P
528,ALG1,Passenger-optimal,244,3149,660.0,3830,20,99,0,0,56,0.8221932114882506,0.0,40,F1P,F1P
529,ALG2,Passenger-optimal,272,2073,752.0,3830,2,98,0,0,55,0.5412532637075718,0.0,40,F2P,F2P
530,ALG1,Passenger-optimal,309,3215,612.0,3839,12,99,0,0,47,0.8374576712685595,0.0,40,F1P,F1P
531,ALG2,Passenger-optimal,286,2125,623.0,3839,1,98,0,0,50,0.553529564990883,0.0,40,F2P,F2P
532,ALG1,Passenger-optimal,283,3264,837.0,3827,25,99,0,0,54,0.8528873791481578,0.0,40,F1P,F1P
533,ALG2,Passenger-optimal,364,2099,698.0,3827,3,97,0,0,56,0.5484713875097988,0.0,40,F2P,F2P
534,ALG1,Passenger-optimal,286,3056,706.0,3846,2,99,0,0,48,0.7945917836713469,0.0,40,F1P,F1P
535,ALG2,Passenger-optimal,381,2062,664.0,3846,3,99,0,0,54,0.5361414456578263,0.0,40,F2P,F2P
536,ALG1,Passenger-optimal,353,3278,1047.0,3826,10,99,0,0,55,0.8567694720334553,0.0,40,F1P,F1P
537,ALG2,Passenger-optimal,338,2062,796.0,3826,7,98,0,0,56,0.5389440669106116,0.0,40,F2P,F2P
538,ALG1,Passenger-optimal,285,3345,796.0,3830,48,99,0,0,55,0.8733681462140992,0.0,40,F1P,F1P
539,ALG2,Passenger-optimal,402,1991,742.0,3830,2,95,0,0,52,0.5198433420365536,0.0,40,F2P,F2P
540,ALG1,Passenger-optimal,204,3269,728.0,3865,5,99,0,0,51,0.8457956015523933,0.0,40,F1P,F1P
541,ALG2,Passenger-optimal,340,2206,812.0,3865,1,99,0,0,53,0.5707632600258732,0.0,40,F2P,F2P
542,ALG1,Passenger-optimal,327,3153,723.0,3793,4,99,0,0,56,0.8312681254943317,0.0,40,F1P,F1P
543,ALG2,Passenger-optimal,374,2059,846.0,3793,1,93,0,0,52,0.5428420775112048,0.0,40,F2P,F2P
544,ALG1,Passenger-optimal,217,3252,773.0,3840,29,99,0,0,47,0.846875,0.0,40,F1P,F1P
545,ALG2,Passenger-optimal,463,1829,758.0,3840,1,96,0,0,54,0.47630208333333335,0.0,40,F2P,F2P
546,ALG1,Passenger-optimal,255,3363,560.0,3793,21,99,0,0,50,0.8866332718165041,0.0,40,F1P,F1P
547,ALG2,Passenger-optimal,315,2338,837.0,3793,4,96,0,0,57,0.6163986290535196,0.0,40,F2P,F2P
548,ALG1,Passenger-optimal,247,3303,681.0,3799,13,99,0,0,43,0.8694393261384575,0.0,40,F1P,F1P
549,ALG2,Passenger-optimal,456,1886,649.0,3799,1,90,0,0,49,0.4964464332719137,0.0,40,F2P,F2P
550,ALG1,Passenger-optimal,218,3327,651.0,3822,30,99,0,0,48,0.8704866562009419,0.0,40,F1P,F1P
551,ALG2,Passenger-optimal,360,2279,653.0,3822,5,97,0,0,50,0.5962846677132392,0.0,40,F2P,F2P
552,ALG1,Passenger-optimal,232,3519,580.0,3811,55,99,0,0,50,0.9233796903699817,0.0,40,F1P,F1P
553,ALG2,Passenger-optimal,434,1744,666.0,3811,4,97,0,0,44,0.45762267121490424,0.0,40,F2P,F2P
554,ALG1,Passenger-optimal,207,3365,660.0,3788,17,99,0,0,49,0.8883315733896515,0.0,40,F1P,F1P
555,ALG2,Passenger-optimal,365,2020,896.0,3788,2,99,0,0,54,0.5332629355860612,0.0,40,F2P,F2P
556,ALG1,Passenger-optimal,345,3201,660.0,3811,3,99,0,0,57,0.8399370244030439,0.0,40,F1P,F1P
557,ALG2,Passenger-optimal,396,1716,727.0,3811,1,96,0,0,49,0.45027551823668327,0.0,40,F2P,F2P
558,ALG1,Passenger-optimal,285,3315,743.0,3845,23,99,0,0,52,0.8621586475942783,0.0,40,F1P,F1P
559,ALG2,Passenger-optimal,360,1972,556.0,3845,4,96,0,0,43,0.5128738621586476,0.0,40,F2P,F2P
560,ALG1,Passenger-optimal,190,3226,694.0,3828,10,99,0,0,52,0.8427377220480669,0.0,40,F1P,F1P
561,ALG2,Passenger-optimal,302,2098,891.0,3828,4,95,0,0,49,0.5480668756530825,0.0,40,F2P,F2P
562,ALG1,Passenger-optimal,230,3387,530.0,3845,14,99,0,0,40,0.8808842652795839,0.0,40,F1P,F1P
563,ALG2,Passenger-optimal,313,2124,803.0,3845,1,99,0,0,50,0.5524057217165149,0.0,40,F2P,F2P
564,ALG1,Passenger-optimal,246,3299,724.0,3810,25,99,0,0,47,0.8658792650918635,0.0,40,F1P,F1P
565,ALG2,Passenger-optimal,329,2075,679.0,3810,1,97,0,0,51,0.5446194225721784,0.0,40,F2P,F2P
566,ALG1,Passenger-optimal,188,3255,642.0,3834,41,99,0,0,51,0.848982785602504,0.0,40,F1P,F1P
567,ALG2,Passenger-optimal,348,2117,634.0,3834,3,98,0,0,54,0.5521648408972353,0.0,40,F2P,F2P
568,ALG1,Passenger-optimal,272,3279,570.0,3821,49,99,0,0,50,0.8581523161476053,0.0,40,F1P,F1P
569,ALG2,Passenger-optimal,281,2239,604.0,3821,7,98,0,0,45,0.5859722585710547,0.0,40,F2P,F2P
570,ALG1,Passenger-optimal,241,3187,734.0,3838,14,99,0,0,49,0.8303804064616988,0.0,40,F1P,F1P
571,ALG2,Passenger-optimal,291,2064,725.0,3838,5,97,0,0,52,0.5377800937988536,0.0,40,F2P,F2P
572,ALG1,Passenger-optimal,280,3164,869.0,3840,1,99,0,0,51,0.8239583333333333,0.0,40,F1P,F1P
573,ALG2,Passenger-optimal,439,1825,486.0,3840,2,98,0,0,45,0.4752604166666667,0.0,40,F2P,F2P
574,ALG1,Passenger-optimal,269,3441,792.0,3831,21,99,0,0,53,0.8981989036805011,0.0,40,F1P,F1P
575,ALG2,Passenger-optimal,349,2083,719.0,3831,7,99,0,0,47,0.5437222657269642,0.0,40,F2P,F2P
576,ALG1,Passenger-optimal,285,3212,593.0,3810,27,99,0,0,54,0.8430446194225721,0.0,40,F1P,F1P
577,ALG2,Passenger-optimal,299,2370,638.0,3810,1,98,0,0,44,0.6220472440944882,0.0,40,F2P,F2P
578,ALG1,Passenger-optimal,284,3240,490.0,3830,15,99,0,0,53,0.8459530026109661,0.0,40,F1P,F1P
579,ALG2,Passenger-optimal,324,1957,729.0,3830,3,99,0,0,52,0.5109660574412532,0.0,40,F2P,F2P
580,ALG1,Passenger-optimal,292,3300,607.0,3870,27,99,0,0,50,0.8527131782945736,0.0,40,F1P,F1P
581,ALG2,Passenger-optimal,302,2146,770.0,3870,6,99,0,0,54,0.5545219638242894,0.0,40,F2P,F2P
582,ALG1,Passenger-optimal,274,3382,969.0,3830,43,99,0,0,56,0.8830287206266318,0.0,40,F1P,F1P
583,ALG2,Passenger-optimal,499,1775,717.0,3830,1,96,0,0,54,0.46344647519582244,0.0,40,F2P,F2P
584,ALG1,Passenger-optimal,322,3239,681.0,3803,8,99,0,0,53,0.8516960294504339,0.0,40,F1P,F1P
585,ALG2,Passenger-optimal,357,1806,647.0,3803,3,96,0,0,46,0.47488824612148306,0.0,40,F2P,F2P
586,ALG1,Passenger-optimal,267,3455,640.0,3848,25,99,0,0,46,0.8978690228690228,0.0,40,F1P,F1P
587,ALG2,Passenger-optimal,410,1710,551.0,3848,2,99,0,0,48,0.44438669438669437,0.0,40,F2P,F2P
588,ALG1,Passenger-optimal,261,3201,814.0,3826,26,99,0,0,48,0.8366440146366962,0.0,40,F1P,F1P
589,ALG2,Passenger-optimal,331,1871,646.0,3826,1,99,0,0,49,0.489022477783586,0.0,40,F2P,F2P
590,ALG1,Passenger-optimal,245,3427,650.0,3810,2,99,0,0,44,0.8994750656167979,0.0,40,F1P,F1P
591,ALG2,Passenger-optimal,435,1752,646.0,3810,6,95,0,0,54,0.45984251968503936,0.0,40,F2P,F2P
592,ALG1,Passenger-optimal,216,3410,645.0,3822,28,99,0,0,50,0.892203035060178,0.0,40,F1P,F1P
593,ALG2,Passenger-optimal,378,2021,699.0,3822,1,99,0,0,49,0.5287807430664574,0.0,40,F2P,F2P
594,ALG1,Passenger-optimal,261,3319,485.0,3823,9,99,0,0,36,0.8681663614962072,0.0,40,F1P,F1P
595,ALG2,Passenger-optimal,320,2255,705.0,3823,6,99,0,0,55,0.5898509024326445,0.0,40,F2P,F2P
596,ALG1,Passenger-optimal,207,3585,607.0,3833,49,99,0,0,46,0.9352987216279677,0.0,40,F1P,F1P
597,ALG2,Passenger-optimal,313,2119,797.0,3833,1,97,0,0,51,0.5528306809287764,0.0,40,F2P,F2P
598,ALG1,Passenger-optimal,189,3249,691.0,3830,29,99,0,0,45,0.8483028720626632,0.0,40,F1P,F1P
599,ALG2,Passenger-optimal,461,2011,642.0,3830,4,99,0,0,48,0.525065274151436,0.0,40,F2P,F2P
600,ALG1,Passenger-optimal,290,3207,599.0,3834,8,99,0,0,43,0.8364632237871674,0.0,40,F1P,F1P
601,ALG2,Passenger-optimal,329,1871,741.0,3834,5,94,0,0,52,0.48800208659363586,0.0,40,F2P,F2P
602,ALG1,Passenger-optimal,226,3416,895.0,3829,44,99,0,0,55,0.8921389396709324,0.0,40,F1P,F1P
603,ALG2,Passenger-optimal,361,2009,937.0,3829,3,95,0,0,57,0.5246800731261426,0.0,40,F2P,F2P
604,ALG1,Passenger-optimal,225,2969,899.0,3834,9,99,0,0,56,0.7743870631194575,0.0,40,F1P,F1P
605,ALG2,Passenger-optimal,362,1951,663.0,3834,1,94,0,0,50,0.50886802295253,0.0,40,F2P,F2P
606,ALG1,Passenger-optimal,273,3190,566.0,3805,35,99,0,0,54,0.8383705650459922,0.0,40,F1P,F1P
607,ALG2,Passenger-optimal,415,1970,644.0,3805,4,98,0,0,45,0.5177398160315374,0.0,40,F2P,F2P
608,ALG1,Passenger-optimal,227,3149,612.0,3805,27,99,0,0,49,0.8275952693823916,0.0,40,F1P,F1P
609,ALG2,Passenger-optimal,365,2172,589.0,3805,2,97,0,0,50,0.5708278580814717,0.0,40,F2P,F2P
610,ALG1,Passenger-optimal,281,3361,623.0,3839,39,99,0,0,48,0.8754884084396979,0.0,40,F1P,F1P
611,ALG2,Passenger-optimal,241,2327,587.0,3839,7,99,0,0,53,0.6061474342276635,0.0,40,F2P,F2P
612,ALG1,Passenger-optimal,233,3084,598.0,3837,23,99,0,0,51,0.8037529319781079,0.0,40,F1P,F1P
613,ALG2,Passenger-optimal,312,2263,510.0,3837,4,99,0,0,45,0.5897836851707062,0.0,40,F2P,F2P
614,ALG1,Passenger-optimal,382,3083,620.0,3821,7,99,0,0,48,0.8068568437581785,0.0,40,F1P,F1P
615,ALG2,Passenger-optimal,341,1984,733.0,3821,3,97,0,0,52,0.519235802146035,0.0,40,F2P,F2P
616,ALG1,Passenger-optimal,302,3406,671.0,3816,21,99,0,0,51,0.8925576519916143,0.0,40,F1P,F1P
617,ALG2,Passenger-optimal,387,1995,726.0,3816,1,97,0,0,53,0.5227987421383647,0.0,40,F2P,F2P
618,ALG1,Passenger-optimal,288,3181,655.0,3803,10,99,0,0,49,0.8364449119116487,0.0,40,F1P,F1P
619,ALG2,Passenger-optimal,309,1979,587.0,3803,3,98,0,0,50,0.5203786484354457,0.0,40,F2P,F2P
620,ALG1,Passenger-optimal,181,3317,702.0,3821,31,99,0,0,57,0.8680973567129023,0.0,40,F1P,F1P
621,ALG2,Passenger-optimal,331,1697,665.0,3821,1,96,0,0,51,0.44412457471866,0.0,40,F2P,F2P
622,ALG1,Passenger-optimal,292,3271,509.0,3838,6,98,0,0,45,0.8522668056279312,0.0,40,F1P,F1P
623,ALG2,Passenger-optimal,298,2188,634.0,3838,1,96,0,0,50,0.570088587806149,0.0,40,F2P,F2P
624,ALG1,Passenger-optimal,206,3192,777.0,3860,5,99,0,0,56,0.8269430051813471,0.0,40,F1P,F1P
625,ALG2,Passenger-optimal,357,1993,561.0,3860,3,97,0,0,52,0.5163212435233161,0.0,40,F2P,F2P
626,ALG1,Passenger-optimal,288,3386,605.0,3811,29,99,0,0,50,0.8884807137234322,0.0,40,F1P,F1P
627,ALG2,Passenger-optimal,302,2013,696.0,3811,1,88,0,0,50,0.5282078194699554,0.0,40,F2P,F2P
628,ALG1,Passenger-optimal,195,3234,718.0,3815,46,99,0,0,54,0.8477064220183487,0.0,40,F1P,F1P
629,ALG2,Passenger-optimal,298,2152,868.0,3815,6,99,0,0,54,0.564089121887287,0.0,40,F2P,F2P
630,ALG1,Passenger-optimal,290,3254,664.0,3839,9,99,0,0,52,0.8476165668142746,0.0,40,F1P,F1P
631,ALG2,Passenger-optimal,388,1967,674.0,3839,2,98,0,0,47,0.5123730138056786,0.0,40,F2P,F2P
632,ALG1,Passenger-optimal,219,3250,591.0,3822,22,99,0,0,49,0.8503401360544217,0.0,40,F1P,F1P
633,ALG2,Passenger-optimal,317,2187,598.0,3822,1,96,0,0,52,0.5722135007849294,0.0,40,F2P,F2P
634,ALG1,Passenger-optimal,188,3161,629.0,3807,16,99,0,0,52,0.8303125820856317,0.0,40,F1P,F1P
635,ALG2,Passenger-optimal,277,2262,489.0,3807,3,98,0,0,54,0.5941686367218282,0.0,40,F2P,F2P
636,ALG1,Passenger-optimal,250,3354,487.0,3850,20,99,0,0,49,0.8711688311688311,0.0,40,F1P,F1P
637,ALG2,Passenger-optimal,342,2059,601.0,3850,3,99,0,0,52,0.5348051948051948,0.0,40,F2P,F2P
638,ALG1,Passenger-optimal,262,3238,560.0,3823,28,99,0,0,53,0.8469788124509547,0.0,40,F1P,F1P
639,ALG2,Passenger-optimal,344,2010,658.0,3823,6,99,0,0,47,0.5257651059377453,0.0,40,F2P,F2P
640,ALG1,Passenger-optimal,199,3015,656.0,3812,13,99,0,0,54,0.7909233997901364,0.0,40,F1P,F1P
641,ALG2,Passenger-optimal,373,1912,705.0,3812,2,95,0,0,56,0.5015739769150053,0.0,40,F2P,F2P
642,ALG1,Passenger-optimal,322,3333,713.0,3825,3,99,0,0,43,0.8713725490196078,0.0,40,F1P,F1P
643,ALG2,Passenger-optimal,387,1726,631.0,3825,1,97,0,0,48,0.45124183006535945,0.0,40,F2P,F2P
644,ALG1,Passenger-optimal,199,3287,633.0,3843,33,98,0,0,47,0.8553213635180849,0.0,40,F1P,F1P
645,ALG2,Passenger-optimal,450,1887,748.0,3843,1,99,0,0,55,0.49102263856362216,0.0,40,F2P,F2P
646,ALG1,Passenger-optimal,146,3374,744.0,3850,18,99,0,0,55,0.8763636363636363,0.0,40,F1P,F1P
647,ALG2,Passenger-optimal,323,2182,422.0,3850,7,99,0,0,38,0.5667532467532468,0.0,40,F2P,F2P
648,ALG1,Passenger-optimal,236,2957,779.0,3827,6,99,0,0,53,0.7726678860726418,0.0,40,F1P,F1P
649,ALG2,Passenger-optimal,264,2071,481.0,3827,2,99,0,0,55,0.5411549516592631,0.0,40,F2P,F2P
650,ALG1,Passenger-optimal,211,3144,810.0,3797,16,99,0,0,56,0.8280221227284699,0.0,40,F1P,F1P
651,ALG2,Passenger-optimal,298,1984,803.0,3797,3,99,0,0,52,0.5225177771925205,0.0,40,F2P,F2P
652,ALG1,Passenger-optimal,301,3246,486.0,3803,32,99,0,0,53,0.8535366815671838,0.0,40,F1P,F1P
653,ALG2,Passenger-optimal,393,1902,946.0,3803,4,97,0,0,54,0.5001314751511964,0.0,40,F2P,F2P
654,ALG1,Passenger-optimal,276,3377,756.0,3812,17,98,0,0,56,0.8858866736621196,0.0,40,F1P,F1P
655,ALG2,Passenger-optimal,403,1857,649.0,3812,3,95,0,0,50,0.48714585519412384,0.0,40,F2P,F2P
656,ALG1,Passenger-optimal,285,3143,687.0,3826,11,99,0,0,49,0.8214845791949817,0.0,40,F1P,F1P
657,ALG2,Passenger-optimal,413,1905,760.0,3826,1,99,0,0,53,0.4979090433873497,0.0,40,F2P,F2P
658,ALG1,Passenger-optimal,256,3239,760.0,3828,29,99,0,0,52,0.8461337513061651,0.0,40,F1P,F1P
659,ALG2,Passenger-optimal,448,1897,573.0,3828,1,97,0,0,55,0.49555903866248696,0.0,40,F2P,F2P
660,ALG1,Passenger-optimal,251,3336,771.0,3860,4,99,0,0,56,0.8642487046632125,0.0,40,F1P,F1P
661,ALG2,Passenger-optimal,389,1954,598.0,3860,3,99,0,0,48,0.5062176165803108,0.0,40,F2P,F2P
662,ALG1,Passenger-optimal,306,3330,421.0,3833,31,99,0,0,54,0.8687711974954344,0.0,40,F1P,F1P
663,ALG2,Passenger-optimal,330,1769,711.0,3833,1,98,0,0,51,0.46151839290373076,0.0,40,F2P,F2P
664,ALG1,Passenger-optimal,288,3013,760.0,3794,31,99,0,0,47,0.794148655772272,0.0,40,F1P,F1P
665,ALG2,Passenger-optimal,377,2260,847.0,3794,8,96,0,0,45,0.595677385345282,0.0,40,F2P,F2P
666,ALG1,Passenger-optimal,231,3059,437.0,3861,11,99,0,0,44,0.7922817922817923,0.0,40,F1P,F1P
667,ALG2,Passenger-optimal,353,2039,731.0,3861,5,97,0,0,50,0.5281015281015281,0.0,40,F2P,F2P
668,ALG1,Passenger-optimal,293,3198,728.0,3825,11,99,0,0,55,0.836078431372549,0.0,40,F1P,F1P
669,ALG2,Passenger-optimal,280,2059,765.0,3825,2,99,0,0,56,0.5383006535947712,0.0,40,F2P,F2P
670,ALG1,Passenger-optimal,227,3219,699.0,3817,25,99,0,0,54,0.8433324600471575,0.0,40,F1P,F1P
671,ALG2,Passenger-optimal,333,2023,503.0,3817,1,99,0,0,37,0.5299973801414724,0.0,40,F2P,F2P
672,ALG1,Passenger-optimal,253,3318,1017.0,3827,10,99,0,0,56,0.8669976482884766,0.0,40,F1P,F1P
673,ALG2,Passenger-optimal,407,1979,828.0,3827,4,95,0,0,55,0.517115233864646,0.0,40,F2P,F2P
674,ALG1,Passenger-optimal,339,3404,756.0,3807,53,99,0,0,54,0.8941423693196743,0.0,40,F1P,F1P
675,ALG2,Passenger-optimal,336,2068,638.0,3807,3,96,0,0,55,0.5432098765432098,0.0,40,F2P,F2P
676,ALG1,Passenger-optimal,154,3148,808.0,3804,19,98,0,0,46,0.8275499474237644,0.0,40,F1P,F1P
677,ALG2,Passenger-optimal,232,2137,703.0,3804,1,97,0,0,48,0.5617770767613038,0.0,40,F2P,F2P
678,ALG1,Passenger-optimal,286,3248,769.0,3852,5,99,0,0,46,0.8431983385254413,0.0,40,F1P,F1P
679,ALG2,Passenger-optimal,349,2231,782.0,3852,3,98,0,0,52,0.5791796469366562,0.0,40,F2P,F2P
680,ALG1,Passenger-optimal,171,3284,481.0,3821,21,99,0,0,44,0.8594608741167233,0.0,40,F1P,F1P
681,ALG2,Passenger-optimal,373,1844,521.0,3821,2,98,0,0,47,0.48259617901073015,0.0,40,F2P,F2P
682,ALG1,Passenger-optimal,273,3379,605.0,3804,40,99,0,0,54,0.8882754994742377,0.0,40,F1P,F1P
683,ALG2,Passenger-optimal,257,2430,631.0,3804,2,99,0,0,43,0.638801261829653,0.0,40,F2P,F2P
684,ALG1,Passenger-optimal,232,3251,705.0,3817,29,99,0,0,49,0.8517160073356039,0.0,40,F1P,F1P
685,ALG2,Passenger-optimal,294,2062,667.0,3817,1,88,0,0,47,0.5402148283992665,0.0,40,F2P,F2P
686,ALG1,Passenger-optimal,246,2940,668.0,3799,1,99,0,0,49,0.7738878652276915,0.0,40,F1P,F1P
687,ALG2,Passenger-optimal,340,1891,855.0,3799,4,98,0,0,55,0.49776256909713085,0.0,40,F2P,F2P
688,ALG1,Passenger-optimal,208,3119,482.0,3838,22,99,0,0,50,0.8126628452318916,0.0,40,F1P,F1P
689,ALG2,Passenger-optimal,303,1801,627.0,3838,1,90,0,0,46,0.469254820218864,0.0,40,F2P,F2P
690,ALG1,Passenger-optimal,268,3134,647.0,3818,3,99,0,0,47,0.820848611838659,0.0,40,F1P,F1P
691,ALG2,Passenger-optimal,357,2139,767.0,3818,2,98,0,0,53,0.5602409638554217,0.0,40,F2P,F2P
692,ALG1,Passenger-optimal,245,3001,800.0,3803,23,99,0,0,54,0.7891138574809361,0.0,40,F1P,F1P
693,ALG2,Passenger-optimal,377,1956,643.0,3803,1,99,0,0,44,0.5143307914804102,0.0,40,F2P,F2P
694,ALG1,Passenger-optimal,242,3321,647.0,3793,7,99,0,0,55,0.8755602425520697,0.0,40,F1P,F1P
695,ALG2,Passenger-optimal,449,2021,576.0,3793,2,98,0,0,46,0.5328236224624308,0.0,40,F2P,F2P
696,ALG1,Passenger-optimal,259,3177,589.0,3819,3,98,0,0,46,0.8318931657501963,0.0,40,F1P,F1P
697,ALG2,Passenger-optimal,352,2243,709.0,3819,8,96,0,0,48,0.5873265252683949,0.0,40,F2P,F2P
698,ALG1,Passenger-optimal,257,3127,799.0,3782,8,99,0,0,53,0.8268112109994712,0.0,40,F1P,F1P
699,ALG2,Passenger-optimal,284,2202,614.0,3782,1,99,0,0,49,0.5822316234796404,0.0,40,F2P,F2P
700,ALG1,Passenger-optimal,296,3218,642.0,3829,43,98,0,0,44,0.8404283102637764,0.0,40,F1P,F1P
701,ALG2,Passenger-optimal,251,2255,744.0,3829,1,98,0,0,55,0.588926612692609,0.0,40,F2P,F2P
702,ALG1,Passenger-optimal,305,3124,734.0,3819,4,99,0,0,51,0.8180151872217858,0.0,40,F1P,F1P
703,ALG2,Passenger-optimal,489,1916,723.0,3819,3,98,0,0,53,0.5017020162346164,0.0,40,F2P,F2P
704,ALG1,Passenger-optimal,261,3066,661.0,3821,22,99,0,0,54,0.8024077466631772,0.0,40,F1P,F1P
705,ALG2,Passenger-optimal,381,2114,930.0,3821,6,93,0,0,54,0.5532583093431039,0.0,40,F2P,F2P
706,ALG1,Passenger-optimal,293,3295,641.0,3837,35,99,0,0,47,0.8587438102684389,0.0,40,F1P,F1P
707,ALG2,Passenger-optimal,309,2122,778.0,3837,2,98,0,0,50,0.5530362262183998,0.0,40,F2P,F2P
708,ALG1,Passenger-optimal,301,2964,471.0,3796,10,99,0,0,51,0.7808219178082192,0.0,40,F1P,F1P
709,ALG2,Passenger-optimal,325,2272,558.0,3796,3,99,0,0,41,0.5985247629083246,0.0,40,F2P,F2P
710,ALG1,Passenger-optimal,295,3223,892.0,3831,37,99,0,0,54,0.8412947011224223,0.0,40,F1P,F1P
711,ALG2,Passenger-optimal,364,2024,491.0,3831,6,98,0,0,43,0.5283215870529888,0.0,40,F2P,F2P
712,ALG1,Passenger-optimal,229,3093,601.0,3832,14,99,0,0,49,0.8071503131524008,0.0,40,F1P,F1P
713,ALG2,Passenger-optimal,371,1868,756.0,3832,1,94,0,0,54,0.48747390396659707,0.0,40,F2P,F2P
714,ALG1,Passenger-optimal,304,2970,568.0,3810,11,99,0,0,44,0.7795275590551181,0.0,40,F1P,F1P
715,ALG2,Passenger-optimal,263,2155,655.0,3810,5,98,0,0,51,0.5656167979002624,0.0,40,F2P,F2P
716,ALG1,Passenger-optimal,260,3247,514.0,3850,19,99,0,0,50,0.8433766233766233,0.0,40,F1P,F1P
717,ALG2,Passenger-optimal,331,2047,722.0,3850,2,96,0,0,51,0.5316883116883117,0.0,40,F2P,F2P
718,ALG1,Passenger-optimal,287,3446,622.0,3837,9,99,0,0,49,0.8980974719833204,0.0,40,F1P,F1P
719,ALG2,Passenger-optimal,274,2413,732.0,3837,3,98,0,0,48,0.6288767266093302,0.0,40,F2P,F2P
720,ALG1,Passenger-optimal,195,3040,755.0,3830,12,99,0,0,49,0.793733681462141,0.0,40,F1P,F1P
721,ALG2,Passenger-optimal,262,2278,587.0,3830,1,99,0,0,43,0.5947780678851174,0.0,40,F2P,F2P
722,ALG1,Passenger-optimal,207,3371,601.0,3803,32,98,0,0,49,0.8864054693662897,0.0,40,F1P,F1P
723,ALG2,Passenger-optimal,474,1861,870.0,3803,3,95,0,0,57,0.48935051275308966,0.0,40,F2P,F2P
724,ALG1,Passenger-optimal,285,3168,667.0,3833,39,99,0,0,47,0.8265066527524133,0.0,40,F1P,F1P
725,ALG2,Passenger-optimal,353,2085,849.0,3833,2,99,0,0,43,0.543960344377772,0.0,40,F2P,F2P
726,ALG1,Passenger-optimal,225,3125,642.0,3831,1,99,0,0,45,0.815713912816497,0.0,40,F1P,F1P
727,ALG2,Passenger-optimal,317,1929,721.0,3831,3,99,0,0,50,0.5035238841033672,0.0,40,F2P,F2P
728,ALG1,Passenger-optimal,354,3443,684.0,3819,33,99,0,0,52,0.9015449070437287,0.0,40,F1P,F1P
729,ALG2,Passenger-optimal,374,2067,771.0,3819,5,96,0,0,52,0.5412411626080126,0.0,40,F2P,F2P
730,ALG1,Passenger-optimal,287,3083,702.0,3827,11,99,0,0,49,0.8055918474000523,0.0,40,F1P,F1P
731,ALG2,Passenger-optimal,405,1775,539.0,3827,1,92,0,0,54,0.4638097726678861,0.0,40,F2P,F2P
732,ALG1,Passenger-optimal,317,3159,692.0,3789,28,99,0,0,53,0.833729216152019,0.0,40,F1P,F1P
