Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
457,ALG2,Passenger-optimal,2618,4725,2924,9775,3,99,163,1,59,0.4833759590792839,0.05574555403556772,100,F2P,F2P
458,ALG1,Passenger-optimal,1758,8272,3047,9779,24,99,148,1,59,0.8458942632170978,0.04857236626189695,100,F1P,F1P
459,ALG2,Passenger-optimal,2720,4939,2971,9779,1,98,148,1,59,0.5050618672665916,0.049814877145742176,100,F2P,F2P
460,ALG1,Passenger-optimal,2159,8071,3066,9791,26,99,152,3,59,0.8243284649167603,0.04957599478147423,100,F1P,F1P
461,ALG2,Passenger-optimal,2447,4835,3089,9791,1,99,152,1,59,0.49382085588806046,0.04920686306247977,100,F2P,F2P
462,ALG1,Passenger-optimal,1786,7852,3114,9773,5,99,146,1,59,0.8034380435894812,0.046885035324341684,100,F1P,F1P
463,ALG2,Passenger-optimal,2473,5283,2926,9773,1,98,146,1,59,0.540570960810396,0.04989747095010253,100,F2P,F2P
464,ALG1,Passenger-optimal,1337,8235,2784,9802,20,99,149,1,59,0.8401346663946133,0.053520114942528736,100,F1P,F1P
465,ALG2,Passenger-optimal,2451,5178,2779,9802,2,99,149,1,56,0.5282595388696184,0.05361640878013674,100,F2P,F2P
466,ALG1,Passenger-optimal,1604,7637,2742,9778,4,99,140,1,59,0.7810390672939251,0.05105762217359591,100,F1P,F1P
467,ALG2,Passenger-optimal,2172,5088,2802,9778,2,99,140,2,59,0.5203518101861321,0.049964311206281226,100,F2P,F2P
468,ALG1,Passenger-optimal,1883,8056,2927,9790,7,99,140,1,58,0.8228804902962207,0.04783054321831227,100,F1P,F1P
469,ALG2,Passenger-optimal,2333,4940,2786,9790,2,99,140,1,59,0.5045965270684372,0.05025125628140704,100,F2P,F2P
470,ALG1,Passenger-optimal,1588,8134,2728,9782,30,99,155,1,59,0.8315272950316909,0.056818181818181816,100,F1P,F1P
471,ALG2,Passenger-optimal,1961,5325,2747,9782,1,99,155,1,59,0.5443672050705377,0.05642519111758282,100,F2P,F2P
472,ALG1,Passenger-optimal,1865,8200,2710,9781,10,99,139,1,59,0.8383600858807893,0.05129151291512915,100,F1P,F1P
473,ALG2,Passenger-optimal,2180,5044,3239,9781,1,99,139,1,59,0.5156936918515489,0.042914479777709166,100,F2P,F2P
474,ALG1,Passenger-optimal,1677,7559,2960,9776,5,99,142,1,59,0.7732201309328969,0.047972972972972976,100,F1P,F1P
475,ALG2,Passenger-optimal,2511,4517,3277,9776,2,99,142,1,59,0.46204991816693947,0.04333231614281355,100,F2P,F2P
476,ALG1,Passenger-optimal,1479,8467,2768,9798,2,99,158,1,59,0.8641559501939171,0.05708092485549133,100,F1P,F1P
477,ALG2,Passenger-optimal,2514,4802,2992,9798,1,99,158,1,59,0.49010002041232903,0.052807486631016046,100,F2P,F2P
478,ALG1,Passenger-optimal,1558,8213,3230,9792,7,99,154,1,59,0.8387459150326797,0.04767801857585139,100,F1P,F1P
479,ALG2,Passenger-optimal,2362,5010,2885,9792,2,99,154,1,59,0.5116421568627451,0.05337954939341421,100,F2P,F2P
480,ALG1,Passenger-optimal,1429,7566,2783,9797,9,99,143,1,59,0.7722772277227723,0.05138339920948617,100,F1P,F1P
481,ALG2,Passenger-optimal,2069,5112,2946,9797,1,99,143,1,59,0.5217923854241094,0.048540393754243044,100,F2P,F2P
482,ALG1,Passenger-optimal,1720,7804,2741,9794,1,99,136,1,59,0.7968143761486625,0.049616928128420286,100,F1P,F1P
483,ALG2,Passenger-optimal,2596,4695,3232,9794,1,98,136,1,59,0.47937512762916074,0.04207920792079208,100,F2P,F2P
484,ALG1,Passenger-optimal,1612,8478,3083,9794,36,99,154,1,59,0.8656320196038391,0.04995134609146935,100,F1P,F1P
485,ALG2,Passenger-optimal,2787,4532,3038,9794,2,98,154,1,58,0.46273228507249337,0.05069124423963134,100,F2P,F2P
486,ALG1,Passenger-optimal,1581,8469,3361,9793,35,99,152,1,59,0.8648013887470642,0.045224635525141325,100,F1P,F1P
487,ALG2,Passenger-optimal,2176,5674,3201,9793,1,99,152,2,58,0.5793934442969468,0.047485160887222745,100,F2P,F2P
488,ALG1,Passenger-optimal,1841,8053,2810,9777,15,99,153,1,59,0.8236677917561624,0.05444839857651246,100,F1P,F1P
489,ALG2,Passenger-optimal,2563,5028,3071,9777,2,99,153,2,59,0.5142681804234428,0.04982090524259199,100,F2P,F2P
490,ALG1,Passenger-optimal,1873,7756,3103,9781,12,99,144,1,57,0.7929659544013905,0.04640670319046084,100,F1P,F1P
491,ALG2,Passenger-optimal,2137,5470,3106,9781,5,99,144,1,59,0.5592475207034046,0.0463618802318094,100,F2P,F2P
492,ALG1,Passenger-optimal,1488,8553,3003,9802,41,99,153,1,59,0.872577025096919,0.05094905094905095,100,F1P,F1P
493,ALG2,Passenger-optimal,2130,5053,2933,9802,4,99,153,1,59,0.5155070393797184,0.05216501875213092,100,F2P,F2P
494,ALG1,Passenger-optimal,1547,7958,3093,9782,3,99,151,1,58,0.8135350644040074,0.04881991593921759,100,F1P,F1P
495,ALG2,Passenger-optimal,2755,4712,2921,9782,1,94,151,1,59,0.481701083622981,0.05169462512838069,100,F2P,F2P
496,ALG1,Passenger-optimal,1528,8376,2808,9815,11,99,150,1,58,0.8533876719307183,0.053418803418803416,100,F1P,F1P
497,ALG2,Passenger-optimal,2589,4888,3134,9815,2,99,150,1,59,0.49801324503311256,0.047862156987874924,100,F2P,F2P
498,ALG1,Passenger-optimal,1621,8343,2886,9782,14,99,155,1,59,0.8528930689020651,0.05370755370755371,100,F1P,F1P
499,ALG2,Passenger-optimal,2282,5478,2933,9782,1,98,155,1,59,0.560008178286649,0.05284691442209342,100,F2P,F2P
500,ALG1,Passenger-optimal,1874,8347,2852,9773,21,99,145,2,59,0.8540877928988029,0.05084151472650771,100,F1P,F1P
501,ALG2,Passenger-optimal,2488,5231,2931,9773,1,99,145,1,57,0.5352501790647702,0.04947117024906175,100,F2P,F2P
502,ALG1,Passenger-optimal,1734,8002,2993,9814,24,99,158,1,59,0.8153658039535358,0.05278984296692282,100,F1P,F1P
503,ALG2,Passenger-optimal,2625,4704,2989,9814,2,96,158,1,59,0.4793152639087018,0.052860488457678156,100,F2P,F2P
504,ALG1,Passenger-optimal,1442,7837,2966,9798,14,99,153,1,59,0.7998571136966728,0.05158462575859744,100,F1P,F1P
505,ALG2,Passenger-optimal,2418,4777,3068,9798,2,99,153,1,59,0.48754847928148604,0.049869621903520206,100,F2P,F2P
506,ALG1,Passenger-optimal,1661,7954,2772,9783,3,99,144,1,58,0.8130430338342022,0.05194805194805195,100,F1P,F1P
507,ALG2,Passenger-optimal,2297,4851,2976,9783,3,99,144,1,59,0.49586016559337626,0.04838709677419355,100,F2P,F2P
508,ALG1,Passenger-optimal,1381,7999,2831,9785,24,99,145,1,58,0.8174757281553398,0.05121865065347934,100,F1P,F1P
509,ALG2,Passenger-optimal,2203,5323,3086,9785,2,99,145,1,59,0.543995912110373,0.046986390149060274,100,F2P,F2P
510,ALG1,Passenger-optimal,1699,7532,2918,9784,1,99,159,1,59,0.7698282910874897,0.054489376285126796,100,F1P,F1P
511,ALG2,Passenger-optimal,2395,4640,3111,9784,1,98,159,1,59,0.4742436631234669,0.05110896817743491,100,F2P,F2P
512,ALG1,Passenger-optimal,1786,7672,3128,9804,9,99,160,1,59,0.7825377396980824,0.05115089514066496,100,F1P,F1P
513,ALG2,Passenger-optimal,2429,4830,3009,9804,2,99,160,1,59,0.49265605875153,0.053173811897640415,100,F2P,F2P
514,ALG1,Passenger-optimal,1873,8135,2992,9791,8,99,151,1,59,0.8308650801756715,0.050467914438502674,100,F1P,F1P
515,ALG2,Passenger-optimal,2270,4932,3184,9791,3,99,151,1,59,0.5037279133898478,0.04742462311557789,100,F2P,F2P
516,ALG1,Passenger-optimal,1305,7320,2882,9777,1,99,145,1,59,0.7486959189935563,0.050312283136710614,100,F1P,F1P
517,ALG2,Passenger-optimal,1940,5552,2897,9777,1,97,145,1,59,0.5678633527666973,0.050051777701070076,100,F2P,F2P
518,ALG1,Passenger-optimal,1542,7946,2852,9778,26,99,147,1,59,0.81264062180405,0.051542776998597474,100,F1P,F1P
519,ALG2,Passenger-optimal,2408,4565,2826,9778,1,99,147,1,59,0.4668643894456944,0.05201698513800425,100,F2P,F2P
520,ALG1,Passenger-optimal,1547,8188,2840,9786,34,99,151,2,59,0.8367054976497037,0.05316901408450704,100,F1P,F1P
521,ALG2,Passenger-optimal,2512,5093,3105,9786,1,98,151,1,59,0.5204373594931535,0.04863123993558776,100,F2P,F2P
522,ALG1,Passenger-optimal,1350,8374,3366,9785,24,99,149,1,59,0.855799693408278,0.04426619132501485,100,F1P,F1P
523,ALG2,Passenger-optimal,2022,5497,2740,9785,1,99,149,2,58,0.5617782319877364,0.05437956204379562,100,F2P,F2P
524,ALG1,Passenger-optimal,1677,7788,3016,9790,22,99,160,1,59,0.7955056179775281,0.05305039787798409,100,F1P,F1P
525,ALG2,Passenger-optimal,2484,5157,2683,9790,1,98,160,1,59,0.5267620020429009,0.05963473723443906,100,F2P,F2P
526,ALG1,Passenger-optimal,2036,7607,3232,9787,5,99,159,1,59,0.7772555430673342,0.04919554455445545,100,F1P,F1P
527,ALG2,Passenger-optimal,2351,5088,2769,9787,2,99,159,1,59,0.519873301318075,0.05742145178764897,100,F2P,F2P
528,ALG1,Passenger-optimal,1534,7567,2900,9798,8,99,153,1,59,0.7723004694835681,0.05275862068965517,100,F1P,F1P
529,ALG2,Passenger-optimal,2300,5420,2633,9798,2,98,153,2,57,0.5531741171667687,0.05810862134447398,100,F2P,F2P
530,ALG1,Passenger-optimal,1742,7293,2971,9777,9,99,149,1,59,0.7459343356857931,0.05015146415348368,100,F1P,F1P
531,ALG2,Passenger-optimal,2425,5050,3083,9777,2,99,149,1,59,0.5165183594149535,0.04832954914044762,100,F2P,F2P
532,ALG1,Passenger-optimal,1701,8187,2712,9778,4,99,168,2,58,0.8372877889138883,0.061946902654867256,100,F1P,F1P
533,ALG2,Passenger-optimal,2273,5256,2947,9778,2,98,168,1,59,0.5375332378809573,0.057007125890736345,100,F2P,F2P
534,ALG1,Passenger-optimal,1629,7323,2785,9790,6,99,143,1,59,0.7480081716036773,0.05134649910233393,100,F1P,F1P
535,ALG2,Passenger-optimal,2007,5962,2999,9790,3,99,143,1,59,0.6089887640449438,0.04768256085361787,100,F2P,F2P
536,ALG1,Passenger-optimal,1670,7422,3431,9823,21,99,141,1,59,0.7555736536699582,0.0410958904109589,100,F1P,F1P
537,ALG2,Passenger-optimal,2240,5216,2826,9823,1,99,141,1,59,0.5309986765753844,0.049893842887473464,100,F2P,F2P
538,ALG1,Passenger-optimal,1808,8280,2814,9779,7,99,158,1,59,0.8467123427753349,0.05614783226723525,100,F1P,F1P
539,ALG2,Passenger-optimal,2198,5404,2663,9779,1,99,158,1,58,0.5526127415891195,0.05933158092377019,100,F2P,F2P
540,ALG1,Passenger-optimal,1388,7776,3104,9806,28,99,151,1,59,0.7929838874158678,0.048646907216494846,100,F1P,F1P
541,ALG2,Passenger-optimal,2503,5324,2839,9806,1,99,151,2,59,0.5429328982255762,0.05318774216273336,100,F2P,F2P
542,ALG1,Passenger-optimal,1834,8089,3066,9785,23,99,155,1,59,0.826673479816045,0.05055446836268754,100,F1P,F1P
543,ALG2,Passenger-optimal,2093,5068,2803,9785,1,98,155,1,59,0.5179356157383751,0.05529789511237959,100,F2P,F2P
544,ALG1,Passenger-optimal,1527,7771,3108,9806,5,99,141,1,59,0.7924739955129513,0.045366795366795366,100,F1P,F1P
545,ALG2,Passenger-optimal,2166,5018,3117,9806,1,99,141,1,59,0.5117275137670814,0.04523580365736285,100,F2P,F2P
546,ALG1,Passenger-optimal,1458,8109,2813,9801,12,99,157,1,59,0.8273645546372819,0.05581230003554923,100,F1P,F1P
547,ALG2,Passenger-optimal,2306,4562,2858,9801,1,97,157,1,59,0.4654627078869503,0.054933519944016795,100,F2P,F2P
548,ALG1,Passenger-optimal,1518,8555,2804,9790,25,99,141,1,59,0.8738508682328907,0.05028530670470756,100,F1P,F1P
549,ALG2,Passenger-optimal,2679,5127,3198,9790,2,99,141,2,59,0.5236976506639428,0.04409005628517824,100,F2P,F2P
550,ALG1,Passenger-optimal,1525,8107,2609,9802,10,99,133,1,58,0.8270761069169558,0.05097738597163664,100,F1P,F1P
551,ALG2,Passenger-optimal,2328,5153,3038,9802,2,99,133,1,59,0.5257090389716385,0.04377880184331797,100,F2P,F2P
552,ALG1,Passenger-optimal,1815,7397,3139,9799,19,99,139,1,59,0.7548729462190019,0.044281618349792926,100,F1P,F1P
553,ALG2,Passenger-optimal,2705,5053,2951,9799,1,99,139,1,59,0.5156648637616084,0.0471026770586242,100,F2P,F2P
554,ALG1,Passenger-optimal,1654,8090,2841,9803,12,99,151,2,59,0.8252575742119759,0.05315029919042591,100,F1P,F1P
555,ALG2,Passenger-optimal,2594,4713,2967,9803,1,99,151,2,59,0.48077119249209427,0.05089315807212673,100,F2P,F2P
556,ALG1,Passenger-optimal,1844,7578,3093,9797,2,99,146,3,59,0.773502092477289,0.047203362431296476,100,F1P,F1P
557,ALG2,Passenger-optimal,1985,5732,2893,9797,5,98,146,1,59,0.5850770644074716,0.05046664362253716,100,F2P,F2P
558,ALG1,Passenger-optimal,1554,8431,3051,9802,37,99,141,1,59,0.8601305855947766,0.046214355948869225,100,F1P,F1P
559,ALG2,Passenger-optimal,2562,5000,2941,9802,2,99,141,1,59,0.5100999795960008,0.047942876572594356,100,F2P,F2P
560,ALG1,Passenger-optimal,1794,7367,3276,9781,11,99,147,1,58,0.7531949698394848,0.04487179487179487,100,F1P,F1P
561,ALG2,Passenger-optimal,2450,5159,3156,9781,1,99,147,1,59,0.5274511808608526,0.04657794676806084,100,F2P,F2P
562,ALG1,Passenger-optimal,1590,8155,2866,9774,30,99,151,1,59,0.8343564559034172,0.052686671318911374,100,F1P,F1P
563,ALG2,Passenger-optimal,2389,5001,2893,9774,1,99,151,1,59,0.5116635972989564,0.05219495333563775,100,F2P,F2P
564,ALG1,Passenger-optimal,1614,7654,3006,9781,2,99,143,1,59,0.7825375728453123,0.04757152361942781,100,F1P,F1P
565,ALG2,Passenger-optimal,2452,4765,2914,9781,1,98,143,1,59,0.4871690011246294,0.04907343857240906,100,F2P,F2P
566,ALG1,Passenger-optimal,1391,7551,3086,9780,9,99,149,1,59,0.7720858895705521,0.04828256642903435,100,F1P,F1P
567,ALG2,Passenger-optimal,2603,4831,2962,9780,3,99,149,1,59,0.4939672801635992,0.050303848750844024,100,F2P,F2P
568,ALG1,Passenger-optimal,1537,7454,2867,9796,11,99,141,1,59,0.7609228256431196,0.04918032786885246,100,F1P,F1P
569,ALG2,Passenger-optimal,2543,4954,3186,9796,3,97,141,1,59,0.5057166190281748,0.044256120527306965,100,F2P,F2P
570,ALG1,Passenger-optimal,1586,7601,2990,9791,14,98,144,1,59,0.7763251966091308,0.048160535117056855,100,F1P,F1P
571,ALG2,Passenger-optimal,2289,4871,2809,9791,1,98,144,1,59,0.497497701971198,0.051263794944820223,100,F2P,F2P
572,ALG1,Passenger-optimal,1581,8338,2965,9772,12,99,154,1,59,0.8532541956610724,0.05193929173693086,100,F1P,F1P
573,ALG2,Passenger-optimal,2178,4975,3195,9772,1,98,154,1,59,0.5091076545231273,0.04820031298904538,100,F2P,F2P
574,ALG1,Passenger-optimal,1612,8015,3123,9764,5,99,146,2,59,0.8208725931995084,0.04674991994876721,100,F1P,F1P
575,ALG2,Passenger-optimal,2316,5238,3111,9764,3,98,146,1,59,0.5364604670217125,0.046930247508839604,100,F2P,F2P
576,ALG1,Passenger-optimal,1722,7958,3020,9807,6,99,140,1,59,0.8114612011828286,0.046357615894039736,100,F1P,F1P
577,ALG2,Passenger-optimal,2207,5073,3245,9807,1,99,140,1,59,0.5172835729580911,0.04314329738058552,100,F2P,F2P
578,ALG1,Passenger-optimal,1659,6852,2969,9790,2,99,141,1,59,0.6998978549540348,0.047490737622094985,100,F1P,F1P
579,ALG2,Passenger-optimal,2329,4875,3056,9790,3,99,141,2,59,0.4979570990806946,0.04613874345549738,100,F2P,F2P
580,ALG1,Passenger-optimal,1531,8108,3097,9801,4,99,158,1,59,0.8272625242322212,0.051017113335485954,100,F1P,F1P
581,ALG2,Passenger-optimal,2692,4753,3155,9801,1,99,158,1,59,0.48495051525354554,0.05007923930269414,100,F2P,F2P
582,ALG1,Passenger-optimal,1473,8000,3101,9783,13,99,159,1,59,0.8177450679750587,0.05127378265075782,100,F1P,F1P
583,ALG2,Passenger-optimal,2344,5377,3066,9783,1,98,159,1,59,0.5496269038127364,0.05185909980430528,100,F2P,F2P
584,ALG1,Passenger-optimal,1716,8282,2920,9775,9,99,150,2,59,0.8472634271099744,0.05136986301369863,100,F1P,F1P
585,ALG2,Passenger-optimal,2722,4786,3220,9775,1,99,150,1,59,0.489616368286445,0.046583850931677016,100,F2P,F2P
586,ALG1,Passenger-optimal,1903,8045,3261,9787,21,99,139,2,59,0.8220087871666496,0.042624961668199936,100,F1P,F1P
587,ALG2,Passenger-optimal,2527,4601,2895,9787,1,99,139,1,59,0.4701134157555942,0.048013816925734025,100,F2P,F2P
588,ALG1,Passenger-optimal,1865,7456,3172,9770,5,99,142,1,59,0.763152507676561,0.04476670870113493,100,F1P,F1P
589,ALG2,Passenger-optimal,2391,5034,2870,9770,1,99,142,2,58,0.5152507676560901,0.049477351916376304,100,F2P,F2P
590,ALG1,Passenger-optimal,1706,8559,3183,9770,17,99,167,2,59,0.8760491299897646,0.05246622683003456,100,F1P,F1P
591,ALG2,Passenger-optimal,2552,5005,2837,9770,2,97,167,1,59,0.5122824974411464,0.058864998237574906,100,F2P,F2P
592,ALG1,Passenger-optimal,1738,7693,3219,9775,5,99,158,1,59,0.7870076726342711,0.049083566324945635,100,F1P,F1P
593,ALG2,Passenger-optimal,2719,4781,3092,9775,1,98,158,2,59,0.4891048593350384,0.05109961190168176,100,F2P,F2P
594,ALG1,Passenger-optimal,1518,7302,2939,9768,4,99,155,1,59,0.7475429975429976,0.05273902687989112,100,F1P,F1P
595,ALG2,Passenger-optimal,2821,4736,3151,9768,1,98,155,3,59,0.48484848484848486,0.049190733100602985,100,F2P,F2P
596,ALG1,Passenger-optimal,1903,8549,2967,9788,30,99,154,1,59,0.8734164282795259,0.05190428041793057,100,F1P,F1P
597,ALG2,Passenger-optimal,2553,4784,3245,9788,2,99,154,1,59,0.48876174908050674,0.04745762711864407,100,F2P,F2P
598,ALG1,Passenger-optimal,1541,7696,2910,9798,13,99,141,1,59,0.785466421718718,0.04845360824742268,100,F1P,F1P
599,ALG2,Passenger-optimal,2608,4887,3092,9798,1,99,141,1,59,0.4987752602571953,0.04560155239327296,100,F2P,F2P
600,ALG1,Passenger-optimal,1777,8535,3014,9802,30,99,145,1,59,0.8707406651703734,0.04810882548108825,100,F1P,F1P
601,ALG2,Passenger-optimal,2793,4974,2647,9802,1,99,145,1,59,0.5074474597021016,0.05477899508877975,100,F2P,F2P
602,ALG1,Passenger-optimal,1350,7625,3150,9781,18,99,149,3,59,0.7795726408342705,0.0473015873015873,100,F1P,F1P
603,ALG2,Passenger-optimal,2285,5225,2967,9781,1,98,149,1,59,0.5341989571618444,0.0502190765082575,100,F2P,F2P
604,ALG1,Passenger-optimal,1761,8490,3032,9783,31,99,149,2,59,0.8678319533885311,0.04914248021108179,100,F1P,F1P
605,ALG2,Passenger-optimal,2699,4427,2865,9783,1,98,149,1,59,0.45251967699069817,0.05200698080279232,100,F2P,F2P
606,ALG1,Passenger-optimal,1745,8001,2922,9783,19,99,142,1,59,0.8178472861085556,0.0485968514715948,100,F1P,F1P
607,ALG2,Passenger-optimal,2203,5250,2714,9783,2,98,142,1,58,0.5366452008586323,0.05232129697862933,100,F2P,F2P
608,ALG1,Passenger-optimal,1408,8506,2819,9756,37,99,147,1,59,0.8718737187371873,0.05214615111741752,100,F1P,F1P
609,ALG2,Passenger-optimal,2441,5043,2864,9756,2,98,147,1,59,0.5169126691266913,0.0513268156424581,100,F2P,F2P
610,ALG1,Passenger-optimal,1775,8035,3056,9789,21,99,155,1,57,0.8208192869547452,0.05071989528795812,100,F1P,F1P
611,ALG2,Passenger-optimal,2019,4931,3135,9789,1,99,155,1,59,0.5037286750434161,0.049441786283891544,100,F2P,F2P
612,ALG1,Passenger-optimal,1953,8309,2783,9788,19,99,151,2,59,0.8488966080915407,0.05425799496945742,100,F1P,F1P
613,ALG2,Passenger-optimal,2501,4985,2796,9788,1,99,151,1,58,0.5092970984879445,0.05400572246065808,100,F2P,F2P
614,ALG1,Passenger-optimal,1619,8430,2846,9790,23,99,150,1,57,0.8610827374872319,0.05270555165144062,100,F1P,F1P
615,ALG2,Passenger-optimal,2325,4959,3044,9790,1,99,150,1,59,0.5065372829417774,0.049277266754270695,100,F2P,F2P
616,ALG1,Passenger-optimal,1735,8377,3068,9780,4,99,154,1,59,0.8565439672801636,0.050195567144719684,100,F1P,F1P
617,ALG2,Passenger-optimal,2171,5413,3176,9780,2,99,154,2,59,0.5534764826175869,0.04848866498740554,100,F2P,F2P
618,ALG1,Passenger-optimal,1570,7901,2921,9791,14,99,177,1,58,0.8069655806352773,0.06059568640876412,100,F1P,F1P
619,ALG2,Passenger-optimal,2305,5324,2910,9791,3,99,177,1,59,0.5437646818506792,0.060824742268041236,100,F2P,F2P
620,ALG1,Passenger-optimal,1503,7871,3061,9782,5,99,152,1,59,0.8046411776732775,0.049656974844821955,100,F1P,F1P
621,ALG2,Passenger-optimal,2462,4702,3174,9782,1,98,152,2,59,0.4806787977918626,0.04788909892879647,100,F2P,F2P
622,ALG1,Passenger-optimal,1566,7508,2960,9785,2,99,153,1,58,0.7672968829841594,0.05168918918918919,100,F1P,F1P
623,ALG2,Passenger-optimal,2253,5531,3186,9785,1,99,153,4,59,0.5652529381706694,0.0480225988700565,100,F2P,F2P
624,ALG1,Passenger-optimal,1542,7932,3455,9794,16,99,165,1,59,0.8098836022054319,0.04775687409551375,100,F1P,F1P
625,ALG2,Passenger-optimal,2232,5365,3142,9794,3,99,165,4,58,0.5477843577700633,0.05251432208784214,100,F2P,F2P
626,ALG1,Passenger-optimal,1662,8598,2951,9776,32,99,141,1,59,0.8795008183306056,0.04778041341917994,100,F1P,F1P
627,ALG2,Passenger-optimal,2338,5130,3006,9776,1,99,141,1,59,0.5247545008183306,0.046906187624750496,100,F2P,F2P
628,ALG1,Passenger-optimal,1592,7923,2917,9780,25,99,135,1,59,0.810122699386503,0.04628042509427494,100,F1P,F1P
629,ALG2,Passenger-optimal,2679,4836,3204,9780,1,98,135,1,59,0.49447852760736194,0.042134831460674156,100,F2P,F2P
630,ALG1,Passenger-optimal,1495,7977,2950,9755,25,99,154,3,57,0.8177344951307022,0.05220338983050848,100,F1P,F1P
631,ALG2,Passenger-optimal,2211,5261,3086,9755,1,98,154,1,59,0.5393131727319324,0.049902786779001944,100,F2P,F2P
632,ALG1,Passenger-optimal,1468,7252,2889,9792,9,99,135,1,59,0.7406045751633987,0.04672897196261682,100,F1P,F1P
633,ALG2,Passenger-optimal,2217,5485,2993,9792,1,99,135,1,59,0.5601511437908496,0.045105245573003674,100,F2P,F2P
634,ALG1,Passenger-optimal,1759,8346,3223,9765,11,99,133,1,57,0.8546850998463902,0.04126590133416072,100,F1P,F1P
635,ALG2,Passenger-optimal,2264,5179,2871,9765,1,98,133,1,59,0.530363543266769,0.04632532218739115,100,F2P,F2P
636,ALG1,Passenger-optimal,1447,7797,2337,9794,3,99,149,1,59,0.7960996528486829,0.06375695335900727,100,F1P,F1P
637,ALG2,Passenger-optimal,2563,5136,3003,9794,2,99,149,1,59,0.5244026955278742,0.049617049617049616,100,F2P,F2P
638,ALG1,Passenger-optimal,1665,7214,3142,9762,4,99,146,1,59,0.7389879123130506,0.046467218332272436,100,F1P,F1P
639,ALG2,Passenger-optimal,2466,5254,3197,9762,2,97,146,1,59,0.5382093833230895,0.04566781357522678,100,F2P,F2P
640,ALG1,Passenger-optimal,1716,8261,3006,9789,10,99,151,2,59,0.8439064255797324,0.05023286759813706,100,F1P,F1P
641,ALG2,Passenger-optimal,2465,5017,2840,9789,2,99,151,1,59,0.5125140463785882,0.05316901408450704,100,F2P,F2P
642,ALG1,Passenger-optimal,1535,8343,2857,9796,26,99,144,1,59,0.851674152715394,0.0504025201260063,100,F1P,F1P
643,ALG2,Passenger-optimal,2467,5093,3012,9796,4,99,144,1,59,0.5199060841159657,0.04780876494023904,100,F2P,F2P
644,ALG1,Passenger-optimal,1746,7633,2812,9778,8,99,153,1,59,0.7806299856821436,0.05440967283072546,100,F1P,F1P
645,ALG2,Passenger-optimal,2495,4874,2906,9778,2,99,153,1,58,0.49846594395581917,0.05264969029593944,100,F2P,F2P
646,ALG1,Passenger-optimal,1945,8183,3003,9803,22,99,159,1,59,0.8347444659798021,0.052947052947052944,100,F1P,F1P
647,ALG2,Passenger-optimal,2601,5058,2596,9803,1,94,159,1,59,0.5159645006630623,0.061248073959938365,100,F2P,F2P
648,ALG1,Passenger-optimal,1533,7412,3090,9776,2,98,148,1,59,0.7581833060556464,0.04789644012944984,100,F1P,F1P
649,ALG2,Passenger-optimal,2478,4703,3132,9776,1,99,148,1,59,0.4810761047463175,0.04725415070242656,100,F2P,F2P
650,ALG1,Passenger-optimal,1871,7727,2816,9783,17,99,126,1,59,0.7898395175304099,0.044744318181818184,100,F1P,F1P
651,ALG2,Passenger-optimal,2651,4758,3027,9783,1,99,126,1,59,0.4863538791781662,0.04162537165510406,100,F2P,F2P
652,ALG1,Passenger-optimal,1333,8246,2914,9774,26,99,151,1,59,0.8436668712911807,0.051818805765271106,100,F1P,F1P
653,ALG2,Passenger-optimal,2012,5362,3072,9774,2,99,151,1,59,0.5485983220789851,0.049153645833333336,100,F2P,F2P
654,ALG1,Passenger-optimal,1755,7151,2751,9769,4,99,150,1,57,0.7320094175452964,0.05452562704471101,100,F1P,F1P
655,ALG2,Passenger-optimal,2641,4651,3027,9769,1,99,150,2,58,0.47609786057938375,0.049554013875123884,100,F2P,F2P
656,ALG1,Passenger-optimal,1650,7911,3077,9800,34,99,147,2,59,0.8072448979591836,0.04777380565485863,100,F1P,F1P
657,ALG2,Passenger-optimal,2475,5251,3281,9800,1,99,147,1,59,0.5358163265306123,0.04480341359341664,100,F2P,F2P
658,ALG1,Passenger-optimal,2126,7568,3000,9809,5,99,143,1,59,0.771536344173718,0.04766666666666667,100,F1P,F1P
659,ALG2,Passenger-optimal,2699,4481,3329,9809,1,98,143,1,59,0.4568253644612091,0.04295584259537399,100,F2P,F2P
660,ALG1,Passenger-optimal,1407,7630,3271,9794,25,99,142,1,58,0.7790483969777414,0.043411800672577196,100,F1P,F1P
661,ALG2,Passenger-optimal,2941,4500,3187,9794,1,99,142,1,59,0.459464978558301,0.044556008785691874,100,F2P,F2P
662,ALG1,Passenger-optimal,1535,7915,3222,9774,13,99,154,2,56,0.8098015142214037,0.04779639975170701,100,F1P,F1P
663,ALG2,Passenger-optimal,2329,4816,2928,9774,1,97,154,2,56,0.4927358297524043,0.05259562841530055,100,F2P,F2P
664,ALG1,Passenger-optimal,1774,8391,3017,9787,33,99,152,1,59,0.857361806477981,0.05038117335101094,100,F1P,F1P
665,ALG2,Passenger-optimal,2345,5273,3072,9787,2,99,152,1,59,0.5387759272504342,0.049479166666666664,100,F2P,F2P
666,ALG1,Passenger-optimal,1677,7777,2833,9767,5,99,139,1,57,0.7962526876215829,0.049064595834804096,100,F1P,F1P
