Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Individual_Profit,Max_Individual_Profit,Sum_Min_Possible_ETA,Min_Individual_ETA,Max_Individual_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
502,ALG1,Passenger-optimal,274,2851,1131,3858,15,99,104,1,58,0.7389839294971488,0.09195402298850575,40,F1P,F1P
503,ALG2,Passenger-optimal,427,1877,1117,3858,2,95,104,1,57,0.4865215137376879,0.09310653536257833,40,F2P,F2P
504,ALG1,Passenger-optimal,229,2993,1276,3826,6,99,93,1,59,0.7822791427077889,0.07288401253918496,40,F1P,F1P
505,ALG2,Passenger-optimal,314,1966,1250,3826,4,98,93,2,56,0.5138525875588081,0.0744,40,F2P,F2P
506,ALG1,Passenger-optimal,193,2667,1165,3825,3,99,98,2,55,0.6972549019607843,0.08412017167381974,40,F1P,F1P
507,ALG2,Passenger-optimal,444,2006,1204,3825,1,98,98,2,56,0.5244444444444445,0.08139534883720931,40,F2P,F2P
508,ALG1,Passenger-optimal,272,3183,1355,3813,11,98,99,1,58,0.8347757671125098,0.07306273062730627,40,F1P,F1P
509,ALG2,Passenger-optimal,382,2124,1184,3813,1,97,99,1,59,0.5570416994492525,0.08361486486486487,40,F2P,F2P
510,ALG1,Passenger-optimal,385,3110,1046,3862,20,98,96,1,58,0.8052822371828068,0.09177820267686425,40,F1P,F1P
511,ALG2,Passenger-optimal,343,2078,1213,3862,1,98,96,1,58,0.5380631796996375,0.07914262159934048,40,F2P,F2P
512,ALG1,Passenger-optimal,227,3084,1206,3844,4,99,97,1,59,0.8022892819979188,0.08043117744610281,40,F1P,F1P
513,ALG2,Passenger-optimal,390,2037,1399,3844,4,99,97,2,59,0.5299167533818938,0.06933523945675482,40,F2P,F2P
514,ALG1,Passenger-optimal,317,3033,1192,3850,10,99,107,1,59,0.7877922077922078,0.08976510067114093,40,F1P,F1P
515,ALG2,Passenger-optimal,437,1823,1040,3850,1,93,107,1,58,0.4735064935064935,0.10288461538461538,40,F2P,F2P
516,ALG1,Passenger-optimal,216,2755,1176,3856,19,99,99,1,55,0.7144709543568465,0.08418367346938775,40,F1P,F1P
517,ALG2,Passenger-optimal,336,2160,1102,3856,1,98,99,1,56,0.5601659751037344,0.08983666061705989,40,F2P,F2P
518,ALG1,Passenger-optimal,301,2915,1003,3840,5,98,104,1,59,0.7591145833333334,0.1036889332003988,40,F1P,F1P
519,ALG2,Passenger-optimal,346,2165,1274,3840,4,93,104,1,58,0.5638020833333334,0.08163265306122448,40,F2P,F2P
520,ALG1,Passenger-optimal,255,2266,1040,3809,2,98,126,2,58,0.5949067996849566,0.12115384615384615,40,F1P,F1P
521,ALG2,Passenger-optimal,427,1965,1217,3809,5,96,126,1,59,0.5158834339721712,0.10353327855382087,40,F2P,F2P
522,ALG1,Passenger-optimal,210,2824,1132,3856,29,99,111,1,59,0.7323651452282157,0.0980565371024735,40,F1P,F1P
523,ALG2,Passenger-optimal,338,2220,1224,3856,2,98,111,1,59,0.5757261410788381,0.09068627450980392,40,F2P,F2P
524,ALG1,Passenger-optimal,289,2927,1154,3829,13,99,121,2,56,0.7644293549229564,0.1048526863084922,40,F1P,F1P
525,ALG2,Passenger-optimal,315,2121,1246,3829,2,97,121,2,56,0.5539305301645339,0.0971107544141252,40,F2P,F2P
526,ALG1,Passenger-optimal,249,2933,966,3804,4,99,95,1,56,0.7710304942166141,0.09834368530020704,40,F1P,F1P
527,ALG2,Passenger-optimal,405,1921,1144,3804,1,98,95,3,59,0.5049947423764458,0.08304195804195805,40,F2P,F2P
528,ALG1,Passenger-optimal,247,3139,1238,3830,22,99,125,1,58,0.8195822454308094,0.10096930533117932,40,F1P,F1P
529,ALG2,Passenger-optimal,284,2073,1334,3830,2,98,125,2,59,0.5412532637075718,0.0937031484257871,40,F2P,F2P
530,ALG1,Passenger-optimal,306,3205,1209,3839,44,99,115,1,59,0.8348528262568378,0.09511993382961124,40,F1P,F1P
531,ALG2,Passenger-optimal,325,2125,1157,3839,1,98,115,3,57,0.553529564990883,0.09939498703543648,40,F2P,F2P
532,ALG1,Passenger-optimal,303,2835,1346,3827,3,98,113,1,58,0.7407891298667364,0.08395245170876671,40,F1P,F1P
533,ALG2,Passenger-optimal,360,2099,1275,3827,3,97,113,1,59,0.5484713875097988,0.08862745098039215,40,F2P,F2P
534,ALG1,Passenger-optimal,352,2940,1177,3846,2,97,124,3,59,0.7644305772230889,0.10535259133389975,40,F1P,F1P
535,ALG2,Passenger-optimal,400,2062,1115,3846,3,99,124,2,57,0.5361414456578263,0.11121076233183856,40,F2P,F2P
536,ALG1,Passenger-optimal,321,3285,1165,3826,34,99,113,1,57,0.8585990590695243,0.09699570815450644,40,F1P,F1P
537,ALG2,Passenger-optimal,369,2062,1372,3826,7,98,113,1,59,0.5389440669106116,0.08236151603498543,40,F2P,F2P
538,ALG1,Passenger-optimal,345,3047,1227,3830,10,99,118,4,58,0.7955613577023498,0.09616951915240424,40,F1P,F1P
539,ALG2,Passenger-optimal,371,1991,1210,3830,2,95,118,1,59,0.5198433420365536,0.09752066115702479,40,F2P,F2P
540,ALG1,Passenger-optimal,247,3127,1150,3865,4,99,110,1,57,0.8090556274256145,0.09565217391304348,40,F1P,F1P
541,ALG2,Passenger-optimal,351,2206,1426,3865,1,99,110,3,59,0.5707632600258732,0.07713884992987377,40,F2P,F2P
542,ALG1,Passenger-optimal,235,2765,1091,3793,4,99,110,1,59,0.7289744265752702,0.1008249312557287,40,F1P,F1P
543,ALG2,Passenger-optimal,400,2059,1366,3793,1,93,110,1,58,0.5428420775112048,0.08052708638360176,40,F2P,F2P
544,ALG1,Passenger-optimal,241,3053,1313,3840,19,99,124,1,59,0.7950520833333333,0.09444021325209444,40,F1P,F1P
545,ALG2,Passenger-optimal,482,1829,1270,3840,1,96,124,1,58,0.47630208333333335,0.09763779527559055,40,F2P,F2P
546,ALG1,Passenger-optimal,292,3113,1106,3793,19,99,111,2,57,0.8207223833377274,0.1003616636528029,40,F1P,F1P
547,ALG2,Passenger-optimal,345,2338,1305,3793,4,96,111,3,59,0.6163986290535196,0.08505747126436781,40,F2P,F2P
548,ALG1,Passenger-optimal,301,2895,1295,3799,5,99,123,4,59,0.7620426428007371,0.09498069498069497,40,F1P,F1P
549,ALG2,Passenger-optimal,445,1886,1159,3799,1,90,123,3,59,0.4964464332719137,0.10612597066436583,40,F2P,F2P
550,ALG1,Passenger-optimal,272,2862,1202,3822,1,98,119,1,50,0.7488226059654631,0.09900166389351081,40,F1P,F1P
551,ALG2,Passenger-optimal,354,2279,1145,3822,5,97,119,4,57,0.5962846677132392,0.10393013100436681,40,F2P,F2P
552,ALG1,Passenger-optimal,214,3310,1002,3811,11,99,124,1,59,0.8685384413539753,0.12375249500998003,40,F1P,F1P
553,ALG2,Passenger-optimal,477,1744,1215,3811,4,97,124,1,56,0.45762267121490424,0.10205761316872428,40,F2P,F2P
554,ALG1,Passenger-optimal,206,2747,1161,3788,4,98,108,1,58,0.7251847940865892,0.09302325581395349,40,F1P,F1P
555,ALG2,Passenger-optimal,414,2020,1336,3788,2,99,108,1,57,0.5332629355860612,0.08083832335329341,40,F2P,F2P
556,ALG1,Passenger-optimal,340,2861,1081,3811,14,98,99,1,58,0.7507215953817895,0.09158186864014801,40,F1P,F1P
557,ALG2,Passenger-optimal,432,1716,1356,3811,1,96,99,5,59,0.45027551823668327,0.07300884955752213,40,F2P,F2P
558,ALG1,Passenger-optimal,272,3028,1109,3845,9,98,119,1,59,0.7875162548764629,0.1073038773669973,40,F1P,F1P
559,ALG2,Passenger-optimal,363,1972,1130,3845,4,96,119,1,57,0.5128738621586476,0.10530973451327434,40,F2P,F2P
560,ALG1,Passenger-optimal,229,2882,1224,3828,1,99,105,1,58,0.7528735632183908,0.0857843137254902,40,F1P,F1P
561,ALG2,Passenger-optimal,314,2098,1402,3828,4,95,105,2,56,0.5480668756530825,0.07489300998573467,40,F2P,F2P
562,ALG1,Passenger-optimal,275,3252,1026,3845,12,99,99,1,58,0.8457737321196359,0.09649122807017543,40,F1P,F1P
563,ALG2,Passenger-optimal,356,2124,1314,3845,1,99,99,1,59,0.5524057217165149,0.07534246575342465,40,F2P,F2P
564,ALG1,Passenger-optimal,242,3153,1100,3810,20,99,94,1,56,0.8275590551181102,0.08545454545454545,40,F1P,F1P
565,ALG2,Passenger-optimal,371,2075,1160,3810,1,97,94,1,56,0.5446194225721784,0.08103448275862069,40,F2P,F2P
566,ALG1,Passenger-optimal,250,2765,1209,3834,21,99,100,2,59,0.7211789254042775,0.0827129859387924,40,F1P,F1P
567,ALG2,Passenger-optimal,352,2117,1087,3834,3,98,100,1,59,0.5521648408972353,0.09199632014719411,40,F2P,F2P
568,ALG1,Passenger-optimal,263,3304,1068,3821,25,99,112,1,58,0.8646951059931955,0.10486891385767791,40,F1P,F1P
569,ALG2,Passenger-optimal,280,2239,1127,3821,7,98,112,1,59,0.5859722585710547,0.09937888198757763,40,F2P,F2P
570,ALG1,Passenger-optimal,210,3064,1225,3838,14,99,101,2,55,0.79833246482543,0.08244897959183674,40,F1P,F1P
571,ALG2,Passenger-optimal,298,2064,1136,3838,5,97,101,1,57,0.5377800937988536,0.08890845070422536,40,F2P,F2P
572,ALG1,Passenger-optimal,277,3116,1430,3840,34,99,119,2,59,0.8114583333333333,0.08321678321678322,40,F1P,F1P
573,ALG2,Passenger-optimal,481,1825,1035,3840,2,98,119,1,57,0.4752604166666667,0.11497584541062802,40,F2P,F2P
574,ALG1,Passenger-optimal,288,3255,1311,3831,30,99,126,2,59,0.8496476115896633,0.09610983981693363,40,F1P,F1P
575,ALG2,Passenger-optimal,343,2083,1241,3831,7,99,126,2,59,0.5437222657269642,0.10153102336825141,40,F2P,F2P
576,ALG1,Passenger-optimal,313,3042,892,3810,16,99,138,1,58,0.7984251968503937,0.1547085201793722,40,F1P,F1P
577,ALG2,Passenger-optimal,328,2370,1221,3810,1,98,138,1,59,0.6220472440944882,0.11302211302211303,40,F2P,F2P
578,ALG1,Passenger-optimal,317,2939,876,3830,5,99,104,1,58,0.7673629242819844,0.1187214611872146,40,F1P,F1P
579,ALG2,Passenger-optimal,356,1957,1222,3830,3,99,104,1,59,0.5109660574412532,0.0851063829787234,40,F2P,F2P
580,ALG1,Passenger-optimal,217,3142,1131,3870,39,99,100,5,56,0.8118863049095607,0.08841732979664015,40,F1P,F1P
581,ALG2,Passenger-optimal,335,2146,1279,3870,6,99,100,1,58,0.5545219638242894,0.07818608287724785,40,F2P,F2P
582,ALG1,Passenger-optimal,294,2927,1259,3830,14,99,119,2,57,0.7642297650130548,0.09451945988880063,40,F1P,F1P
583,ALG2,Passenger-optimal,525,1775,1207,3830,1,96,119,4,59,0.46344647519582244,0.09859154929577464,40,F2P,F2P
584,ALG1,Passenger-optimal,258,3211,1017,3803,31,99,114,2,57,0.8443334209834341,0.11209439528023599,40,F1P,F1P
585,ALG2,Passenger-optimal,372,1806,1128,3803,3,96,114,1,59,0.47488824612148306,0.10106382978723404,40,F2P,F2P
586,ALG1,Passenger-optimal,297,2849,1095,3848,8,99,119,2,59,0.7403846153846154,0.108675799086758,40,F1P,F1P
587,ALG2,Passenger-optimal,436,1710,1107,3848,2,99,119,1,58,0.44438669438669437,0.10749774164408311,40,F2P,F2P
588,ALG1,Passenger-optimal,265,3070,1125,3826,11,99,132,3,59,0.8024046001045478,0.11733333333333333,40,F1P,F1P
589,ALG2,Passenger-optimal,407,1871,1249,3826,1,99,132,4,59,0.489022477783586,0.10568454763811048,40,F2P,F2P
590,ALG1,Passenger-optimal,264,2957,1143,3810,11,99,84,1,55,0.7761154855643044,0.07349081364829396,40,F1P,F1P
591,ALG2,Passenger-optimal,458,1752,1151,3810,6,95,84,1,59,0.45984251968503936,0.07298001737619461,40,F2P,F2P
592,ALG1,Passenger-optimal,267,2837,1358,3822,2,99,133,1,58,0.7422815279958137,0.0979381443298969,40,F1P,F1P
593,ALG2,Passenger-optimal,414,2021,1237,3822,1,99,133,1,58,0.5287807430664574,0.10751818916734034,40,F2P,F2P
594,ALG1,Passenger-optimal,279,2835,1176,3823,18,98,113,1,59,0.7415642165838346,0.09608843537414966,40,F1P,F1P
595,ALG2,Passenger-optimal,317,2255,1183,3823,6,99,113,6,59,0.5898509024326445,0.09551986475063398,40,F2P,F2P
596,ALG1,Passenger-optimal,242,3032,947,3833,21,99,108,1,54,0.7910253065483955,0.11404435058078141,40,F1P,F1P
597,ALG2,Passenger-optimal,332,2119,1182,3833,1,97,108,1,57,0.5528306809287764,0.09137055837563451,40,F2P,F2P
598,ALG1,Passenger-optimal,144,3001,1332,3830,20,98,108,4,59,0.7835509138381201,0.08108108108108109,40,F1P,F1P
599,ALG2,Passenger-optimal,452,2011,1158,3830,4,99,108,2,58,0.525065274151436,0.09326424870466321,40,F2P,F2P
600,ALG1,Passenger-optimal,216,3076,1114,3834,29,99,110,1,59,0.8022952529994783,0.09874326750448834,40,F1P,F1P
601,ALG2,Passenger-optimal,356,1871,1255,3834,5,94,110,2,59,0.48800208659363586,0.08764940239043825,40,F2P,F2P
602,ALG1,Passenger-optimal,266,3044,1355,3829,5,98,109,2,58,0.7949856359362758,0.08044280442804429,40,F1P,F1P
603,ALG2,Passenger-optimal,398,2009,1319,3829,3,95,109,4,59,0.5246800731261426,0.08263836239575435,40,F2P,F2P
604,ALG1,Passenger-optimal,241,3020,1223,3834,29,99,113,1,59,0.7876890975482524,0.09239574816026165,40,F1P,F1P
605,ALG2,Passenger-optimal,413,1951,1143,3834,1,94,113,2,58,0.50886802295253,0.09886264216972879,40,F2P,F2P
606,ALG1,Passenger-optimal,217,3074,1172,3805,26,99,117,1,58,0.8078843626806833,0.09982935153583618,40,F1P,F1P
607,ALG2,Passenger-optimal,403,1970,1151,3805,4,98,117,1,59,0.5177398160315374,0.10165073848827107,40,F2P,F2P
608,ALG1,Passenger-optimal,233,2852,1275,3805,9,98,108,2,59,0.7495400788436268,0.08470588235294117,40,F1P,F1P
609,ALG2,Passenger-optimal,385,2172,1092,3805,2,97,108,4,57,0.5708278580814717,0.0989010989010989,40,F2P,F2P
610,ALG1,Passenger-optimal,262,2741,1123,3839,11,99,122,2,59,0.7139880177129461,0.10863757791629564,40,F1P,F1P
611,ALG2,Passenger-optimal,249,2327,1068,3839,7,99,122,2,58,0.6061474342276635,0.11423220973782772,40,F2P,F2P
612,ALG1,Passenger-optimal,227,3174,1189,3837,16,99,126,1,59,0.8272087568412823,0.10597140454163162,40,F1P,F1P
613,ALG2,Passenger-optimal,325,2263,992,3837,4,99,126,1,56,0.5897836851707062,0.12701612903225806,40,F2P,F2P
614,ALG1,Passenger-optimal,313,2994,1219,3821,12,99,103,1,59,0.7835645119078776,0.0844954881050041,40,F1P,F1P
615,ALG2,Passenger-optimal,355,1984,1233,3821,3,97,103,1,59,0.519235802146035,0.08353609083536091,40,F2P,F2P
616,ALG1,Passenger-optimal,321,3224,1102,3816,37,98,118,3,57,0.8448637316561844,0.10707803992740472,40,F1P,F1P
617,ALG2,Passenger-optimal,422,1995,1235,3816,1,97,118,3,59,0.5227987421383647,0.09554655870445344,40,F2P,F2P
618,ALG1,Passenger-optimal,311,2771,1332,3803,4,98,87,1,59,0.7286352879305811,0.06531531531531531,40,F1P,F1P
619,ALG2,Passenger-optimal,350,1979,1124,3803,3,98,87,1,59,0.5203786484354457,0.07740213523131673,40,F2P,F2P
620,ALG1,Passenger-optimal,194,3350,1058,3821,47,99,91,1,59,0.8767338393090814,0.08601134215500945,40,F1P,F1P
621,ALG2,Passenger-optimal,348,1697,1149,3821,1,96,91,1,57,0.44412457471866,0.07919930374238468,40,F2P,F2P
622,ALG1,Passenger-optimal,295,2730,1094,3838,12,98,96,1,57,0.7113079729025534,0.08775137111517367,40,F1P,F1P
623,ALG2,Passenger-optimal,301,2188,1148,3838,1,96,96,1,59,0.570088587806149,0.08362369337979095,40,F2P,F2P
624,ALG1,Passenger-optimal,220,2909,1228,3860,9,99,114,1,59,0.7536269430051813,0.09283387622149837,40,F1P,F1P
625,ALG2,Passenger-optimal,351,1993,1083,3860,3,97,114,2,53,0.5163212435233161,0.10526315789473684,40,F2P,F2P
626,ALG1,Passenger-optimal,305,3259,1291,3811,19,99,112,1,59,0.8551561270007872,0.08675445391169635,40,F1P,F1P
627,ALG2,Passenger-optimal,354,2013,1176,3811,1,88,112,3,54,0.5282078194699554,0.09523809523809523,40,F2P,F2P
628,ALG1,Passenger-optimal,193,3265,1221,3815,32,99,138,2,59,0.8558322411533421,0.11302211302211303,40,F1P,F1P
629,ALG2,Passenger-optimal,331,2152,1366,3815,6,99,138,3,59,0.564089121887287,0.10102489019033675,40,F2P,F2P
630,ALG1,Passenger-optimal,270,2772,1169,3839,6,99,93,1,59,0.7220630372492837,0.07955517536355859,40,F1P,F1P
631,ALG2,Passenger-optimal,426,1967,1106,3839,2,98,93,1,54,0.5123730138056786,0.08408679927667269,40,F2P,F2P
632,ALG1,Passenger-optimal,286,3142,1112,3822,19,99,114,1,57,0.8220826792255364,0.10251798561151079,40,F1P,F1P
633,ALG2,Passenger-optimal,319,2187,1159,3822,1,96,114,3,59,0.5722135007849294,0.09836065573770492,40,F2P,F2P
634,ALG1,Passenger-optimal,288,2634,1133,3807,2,96,102,1,59,0.6918833727344366,0.09002647837599294,40,F1P,F1P
635,ALG2,Passenger-optimal,300,2262,940,3807,3,98,102,1,59,0.5941686367218282,0.10851063829787234,40,F2P,F2P
636,ALG1,Passenger-optimal,209,3308,1191,3850,41,99,112,2,59,0.8592207792207792,0.09403862300587741,40,F1P,F1P
637,ALG2,Passenger-optimal,362,2059,1072,3850,3,99,112,1,59,0.5348051948051948,0.1044776119402985,40,F2P,F2P
638,ALG1,Passenger-optimal,213,3197,1277,3823,14,98,113,4,59,0.8362542505885431,0.08848864526233359,40,F1P,F1P
639,ALG2,Passenger-optimal,388,2010,1205,3823,6,99,113,2,56,0.5257651059377453,0.0937759336099585,40,F2P,F2P
640,ALG1,Passenger-optimal,231,3346,1115,3812,50,99,133,1,58,0.8777544596012592,0.11928251121076233,40,F1P,F1P
641,ALG2,Passenger-optimal,364,1912,1165,3812,2,95,133,3,57,0.5015739769150053,0.11416309012875536,40,F2P,F2P
642,ALG1,Passenger-optimal,327,3118,1223,3825,5,99,118,1,55,0.8151633986928104,0.0964840556009812,40,F1P,F1P
643,ALG2,Passenger-optimal,417,1726,1175,3825,1,97,118,5,55,0.45124183006535945,0.10042553191489362,40,F2P,F2P
644,ALG1,Passenger-optimal,193,3107,1346,3843,5,98,105,1,59,0.8084829560239396,0.07800891530460624,40,F1P,F1P
645,ALG2,Passenger-optimal,451,1887,1220,3843,1,99,105,3,59,0.49102263856362216,0.0860655737704918,40,F2P,F2P
646,ALG1,Passenger-optimal,187,2633,1047,3850,2,99,116,1,57,0.6838961038961039,0.11079274116523401,40,F1P,F1P
647,ALG2,Passenger-optimal,350,2182,943,3850,7,99,116,1,53,0.5667532467532468,0.12301166489925769,40,F2P,F2P
648,ALG1,Passenger-optimal,238,3316,1341,3827,24,99,112,2,59,0.866475045727724,0.08351976137211037,40,F1P,F1P
649,ALG2,Passenger-optimal,314,2071,1019,3827,2,99,112,1,57,0.5411549516592631,0.1099116781157998,40,F2P,F2P
650,ALG1,Passenger-optimal,192,2891,1124,3797,7,99,106,1,59,0.7613905715038188,0.09430604982206406,40,F1P,F1P
651,ALG2,Passenger-optimal,339,1984,1374,3797,3,99,106,5,57,0.5225177771925205,0.07714701601164484,40,F2P,F2P
652,ALG1,Passenger-optimal,299,2786,1029,3803,7,99,123,2,55,0.7325795424664738,0.119533527696793,40,F1P,F1P
653,ALG2,Passenger-optimal,430,1902,1359,3803,4,97,123,2,59,0.5001314751511964,0.09050772626931568,40,F2P,F2P
654,ALG1,Passenger-optimal,228,2697,1038,3812,9,98,102,1,59,0.7075026232948584,0.09826589595375723,40,F1P,F1P
655,ALG2,Passenger-optimal,431,1857,1178,3812,3,95,102,2,58,0.48714585519412384,0.0865874363327674,40,F2P,F2P
656,ALG1,Passenger-optimal,284,3081,1048,3826,38,99,92,1,59,0.805279665446942,0.08778625954198473,40,F1P,F1P
657,ALG2,Passenger-optimal,435,1905,1252,3826,1,99,92,1,58,0.4979090433873497,0.07348242811501597,40,F2P,F2P
658,ALG1,Passenger-optimal,257,3021,1414,3828,12,99,145,1,59,0.7891849529780565,0.10254596888260255,40,F1P,F1P
659,ALG2,Passenger-optimal,460,1897,1153,3828,1,97,145,3,58,0.49555903866248696,0.12575888985255854,40,F2P,F2P
660,ALG1,Passenger-optimal,264,2964,978,3860,1,98,110,1,59,0.7678756476683938,0.11247443762781185,40,F1P,F1P
661,ALG2,Passenger-optimal,385,1954,1007,3860,3,99,110,1,56,0.5062176165803108,0.10923535253227408,40,F2P,F2P
662,ALG1,Passenger-optimal,218,2973,1119,3833,17,99,116,1,59,0.7756326637098878,0.10366398570151922,40,F1P,F1P
663,ALG2,Passenger-optimal,347,1769,1140,3833,1,98,116,1,59,0.46151839290373076,0.10175438596491228,40,F2P,F2P
664,ALG1,Passenger-optimal,319,3133,1311,3794,9,99,129,8,57,0.8257775434897207,0.09839816933638444,40,F1P,F1P
665,ALG2,Passenger-optimal,369,2260,1383,3794,8,96,129,3,57,0.595677385345282,0.09327548806941431,40,F2P,F2P
666,ALG1,Passenger-optimal,214,3284,1232,3861,40,99,114,2,57,0.8505568505568506,0.09253246753246754,40,F1P,F1P
667,ALG2,Passenger-optimal,361,2039,1238,3861,5,97,114,2,59,0.5281015281015281,0.09208400646203554,40,F2P,F2P
668,ALG1,Passenger-optimal,201,2694,1123,3825,13,96,92,1,59,0.7043137254901961,0.0819234194122885,40,F1P,F1P
669,ALG2,Passenger-optimal,307,2059,1271,3825,2,99,92,2,58,0.5383006535947712,0.07238394964594808,40,F2P,F2P
670,ALG1,Passenger-optimal,204,3074,1303,3817,17,99,113,5,57,0.8053445113963846,0.08672294704528012,40,F1P,F1P
671,ALG2,Passenger-optimal,361,2023,1110,3817,1,99,113,2,59,0.5299973801414724,0.1018018018018018,40,F2P,F2P
672,ALG1,Passenger-optimal,314,3160,1228,3827,26,99,122,1,57,0.8257120459890254,0.0993485342019544,40,F1P,F1P
673,ALG2,Passenger-optimal,405,1979,1366,3827,4,95,122,5,59,0.517115233864646,0.08931185944363104,40,F2P,F2P
674,ALG1,Passenger-optimal,250,3326,1340,3807,43,99,96,1,58,0.8736537956396112,0.07164179104477612,40,F1P,F1P
675,ALG2,Passenger-optimal,358,2068,1061,3807,3,96,96,1,59,0.5432098765432098,0.09048067860508954,40,F2P,F2P
676,ALG1,Passenger-optimal,223,2628,1077,3804,18,98,129,1,59,0.6908517350157729,0.11977715877437325,40,F1P,F1P
677,ALG2,Passenger-optimal,267,2137,1233,3804,1,97,129,2,58,0.5617770767613038,0.10462287104622871,40,F2P,F2P
678,ALG1,Passenger-optimal,281,3103,1054,3852,12,99,114,1,59,0.8055555555555556,0.10815939278937381,40,F1P,F1P
679,ALG2,Passenger-optimal,335,2231,1270,3852,3,98,114,3,58,0.5791796469366562,0.08976377952755905,40,F2P,F2P
680,ALG1,Passenger-optimal,178,2829,1059,3821,6,98,95,1,59,0.7403820989269825,0.08970727101038715,40,F1P,F1P
681,ALG2,Passenger-optimal,422,1844,1067,3821,2,98,95,4,59,0.48259617901073015,0.08903467666354264,40,F2P,F2P
682,ALG1,Passenger-optimal,257,2479,1067,3804,2,99,90,2,59,0.6516824395373291,0.08434864104967198,40,F1P,F1P
683,ALG2,Passenger-optimal,254,2430,1234,3804,2,99,90,2,59,0.638801261829653,0.07293354943273905,40,F2P,F2P
684,ALG1,Passenger-optimal,274,3146,1213,3817,44,99,106,3,56,0.8242074927953891,0.08738664468260511,40,F1P,F1P
685,ALG2,Passenger-optimal,345,2062,1100,3817,1,88,106,2,57,0.5402148283992665,0.09636363636363636,40,F2P,F2P
686,ALG1,Passenger-optimal,246,2956,1201,3799,29,98,127,2,59,0.7780994998683864,0.10574521232306411,40,F1P,F1P
687,ALG2,Passenger-optimal,365,1891,1327,3799,4,98,127,3,59,0.49776256909713085,0.09570459683496609,40,F2P,F2P
688,ALG1,Passenger-optimal,191,2660,1089,3838,5,99,113,1,58,0.693069306930693,0.10376492194674013,40,F1P,F1P
689,ALG2,Passenger-optimal,368,1801,1176,3838,1,90,113,3,56,0.469254820218864,0.09608843537414966,40,F2P,F2P
690,ALG1,Passenger-optimal,237,3007,1107,3818,1,99,121,1,58,0.7875851231011001,0.1093044263775971,40,F1P,F1P
691,ALG2,Passenger-optimal,323,2139,1244,3818,2,98,121,2,59,0.5602409638554217,0.0972668810289389,40,F2P,F2P
692,ALG1,Passenger-optimal,281,2763,1095,3803,7,99,108,3,58,0.7265316855114383,0.09863013698630137,40,F1P,F1P
693,ALG2,Passenger-optimal,414,1956,1154,3803,1,99,108,1,58,0.5143307914804102,0.09358752166377816,40,F2P,F2P
694,ALG1,Passenger-optimal,235,2898,1127,3793,30,98,109,1,59,0.7640390192459794,0.09671694764862467,40,F1P,F1P
695,ALG2,Passenger-optimal,447,2021,1101,3793,2,98,109,1,59,0.5328236224624308,0.09900090826521345,40,F2P,F2P
696,ALG1,Passenger-optimal,211,2779,1137,3819,2,96,110,1,59,0.7276774024613774,0.09674582233948989,40,F1P,F1P
697,ALG2,Passenger-optimal,362,2243,1283,3819,8,96,110,3,57,0.5873265252683949,0.08573655494933749,40,F2P,F2P
698,ALG1,Passenger-optimal,285,2509,1199,3782,7,99,107,1,59,0.6634056054997356,0.08924103419516263,40,F1P,F1P
699,ALG2,Passenger-optimal,330,2202,1161,3782,1,99,107,1,57,0.5822316234796404,0.0921619293712317,40,F2P,F2P
700,ALG1,Passenger-optimal,203,3189,1337,3829,12,99,132,4,58,0.832854531209193,0.0987284966342558,40,F1P,F1P
701,ALG2,Passenger-optimal,242,2255,1258,3829,1,98,132,5,56,0.588926612692609,0.10492845786963434,40,F2P,F2P
702,ALG1,Passenger-optimal,258,2756,1181,3819,1,98,109,1,59,0.7216548834773501,0.09229466553767993,40,F1P,F1P
703,ALG2,Passenger-optimal,472,1916,1228,3819,3,98,109,1,59,0.5017020162346164,0.08876221498371335,40,F2P,F2P
704,ALG1,Passenger-optimal,330,3286,1151,3821,35,99,133,1,59,0.8599842973043705,0.1155516941789748,40,F1P,F1P
705,ALG2,Passenger-optimal,368,2114,1440,3821,6,93,133,3,59,0.5532583093431039,0.09236111111111112,40,F2P,F2P
706,ALG1,Passenger-optimal,298,2821,1244,3837,9,99,101,2,58,0.7352097993223873,0.08118971061093247,40,F1P,F1P
707,ALG2,Passenger-optimal,346,2122,1268,3837,2,98,101,1,57,0.5530362262183998,0.07965299684542587,40,F2P,F2P
708,ALG1,Passenger-optimal,304,2892,1225,3796,15,98,115,1,59,0.761854583772392,0.09387755102040816,40,F1P,F1P
709,ALG2,Passenger-optimal,338,2272,1145,3796,3,99,115,3,57,0.5985247629083246,0.10043668122270742,40,F2P,F2P
710,ALG1,Passenger-optimal,304,2983,1220,3831,9,99,91,1,59,0.7786478726181154,0.07459016393442623,40,F1P,F1P
711,ALG2,Passenger-optimal,395,2024,984,3831,6,98,91,1,59,0.5283215870529888,0.09247967479674797,40,F2P,F2P
712,ALG1,Passenger-optimal,295,3118,1204,3832,23,99,114,2,59,0.8136743215031316,0.0946843853820598,40,F1P,F1P
713,ALG2,Passenger-optimal,406,1868,1271,3832,1,94,114,4,59,0.48747390396659707,0.08969315499606609,40,F2P,F2P
714,ALG1,Passenger-optimal,345,3053,1064,3810,39,99,130,2,59,0.8013123359580052,0.12218045112781954,40,F1P,F1P
