Unnamed: 0,ALG,Optimum,Blocking Pairs,Sum_Profit,Sum_ETA,Sum_Max_Possible_Profit,Min_Profit,Max_Profit,Sum_Min_Possible_ETA,Min_ETA,Max_ETA,rel_Profit_Performance,rel_ETA_Performance,n,ID,Alg
490,ALG1,Passenger-optimal,914,6812,1384.0,7796,33,99,0,0,52,0.8737814263724987,0.0,80,F1P,F1P
491,ALG2,Passenger-optimal,1332,4336,1443.0,7796,6,99,0,0,53,0.5561826577732171,0.0,80,F2P,F2P
492,ALG1,Passenger-optimal,1074,7003,1214.0,7795,1,99,0,0,53,0.8983964079538166,0.0,80,F1P,F1P
493,ALG2,Passenger-optimal,1551,4262,1636.0,7795,1,98,0,0,55,0.5467607440667094,0.0,80,F2P,F2P
494,ALG1,Passenger-optimal,711,7291,1333.0,7799,32,99,0,0,57,0.9348634440312861,0.0,80,F1P,F1P
495,ALG2,Passenger-optimal,1443,3898,1484.0,7799,1,99,0,0,53,0.4998076676496987,0.0,80,F2P,F2P
496,ALG1,Passenger-optimal,1053,6995,1586.0,7804,26,99,0,0,56,0.89633521271143,0.0,80,F1P,F1P
497,ALG2,Passenger-optimal,1314,4141,1312.0,7804,1,99,0,0,54,0.5306253203485393,0.0,80,F2P,F2P
498,ALG1,Passenger-optimal,1133,6949,1282.0,7791,5,99,0,0,54,0.8919265819535361,0.0,80,F1P,F1P
499,ALG2,Passenger-optimal,1825,3639,1326.0,7791,1,95,0,0,55,0.46707739699653444,0.0,80,F2P,F2P
500,ALG1,Passenger-optimal,822,6830,1489.0,7785,2,99,0,0,54,0.8773281952472703,0.0,80,F1P,F1P
501,ALG2,Passenger-optimal,1395,3947,1402.0,7785,1,99,0,0,53,0.5070006422607579,0.0,80,F2P,F2P
502,ALG1,Passenger-optimal,1092,7125,1341.0,7810,46,99,0,0,56,0.912291933418694,0.0,80,F1P,F1P
503,ALG2,Passenger-optimal,1299,4224,1342.0,7810,1,98,0,0,52,0.5408450704225352,0.0,80,F2P,F2P
504,ALG1,Passenger-optimal,1019,6812,1480.0,7797,11,99,0,0,55,0.8736693600102604,0.0,80,F1P,F1P
505,ALG2,Passenger-optimal,1578,3890,1397.0,7797,1,99,0,0,54,0.4989098371168398,0.0,80,F2P,F2P
506,ALG1,Passenger-optimal,1035,7275,1245.0,7789,60,99,0,0,58,0.9340095005777378,0.0,80,F1P,F1P
507,ALG2,Passenger-optimal,1618,3958,1553.0,7789,4,99,0,0,51,0.508152522788548,0.0,80,F2P,F2P
508,ALG1,Passenger-optimal,1088,6833,1305.0,7779,5,99,0,0,54,0.8783905386296439,0.0,80,F1P,F1P
509,ALG2,Passenger-optimal,1492,3580,1302.0,7779,1,99,0,0,52,0.46021339503792263,0.0,80,F2P,F2P
510,ALG1,Passenger-optimal,1131,6867,1213.0,7786,14,99,0,0,58,0.8819676342152581,0.0,80,F1P,F1P
511,ALG2,Passenger-optimal,1283,4095,1257.0,7786,1,97,0,0,54,0.5259440020549705,0.0,80,F2P,F2P
512,ALG1,Passenger-optimal,1132,7135,1451.0,7791,53,99,0,0,53,0.9158002823771018,0.0,80,F1P,F1P
513,ALG2,Passenger-optimal,1564,3966,1276.0,7791,1,99,0,0,45,0.5090489025798999,0.0,80,F2P,F2P
514,ALG1,Passenger-optimal,1103,6990,1467.0,7788,22,99,0,0,46,0.8975346687211094,0.0,80,F1P,F1P
515,ALG2,Passenger-optimal,1203,4229,1164.0,7788,2,99,0,0,52,0.54301489470981,0.0,80,F2P,F2P
516,ALG1,Passenger-optimal,909,6692,1388.0,7787,12,99,0,0,53,0.8593810196481315,0.0,80,F1P,F1P
517,ALG2,Passenger-optimal,1461,4076,1462.0,7787,2,94,0,0,53,0.5234364967253115,0.0,80,F2P,F2P
518,ALG1,Passenger-optimal,1120,7224,1328.0,7799,1,99,0,0,54,0.9262725990511604,0.0,80,F1P,F1P
519,ALG2,Passenger-optimal,1219,4701,1480.0,7799,2,99,0,0,58,0.602769585844339,0.0,80,F2P,F2P
520,ALG1,Passenger-optimal,1008,7241,1378.0,7804,5,99,0,0,51,0.927857508969759,0.0,80,F1P,F1P
521,ALG2,Passenger-optimal,1486,4354,1379.0,7804,1,99,0,0,58,0.5579190158892875,0.0,80,F2P,F2P
522,ALG1,Passenger-optimal,911,7116,1467.0,7797,43,99,0,0,53,0.9126587148903424,0.0,80,F1P,F1P
523,ALG2,Passenger-optimal,1476,3892,1148.0,7797,1,99,0,0,48,0.49916634603052457,0.0,80,F2P,F2P
524,ALG1,Passenger-optimal,1238,7008,1632.0,7799,5,99,0,0,52,0.8985767406077703,0.0,80,F1P,F1P
525,ALG2,Passenger-optimal,1552,3899,1277.0,7799,2,98,0,0,56,0.49993588921656623,0.0,80,F2P,F2P
526,ALG1,Passenger-optimal,1123,7124,1498.0,7793,25,99,0,0,53,0.9141537277043501,0.0,80,F1P,F1P
527,ALG2,Passenger-optimal,1309,3966,1389.0,7793,1,99,0,0,49,0.5089182599769023,0.0,80,F2P,F2P
528,ALG1,Passenger-optimal,1134,7226,1060.0,7814,63,99,0,0,56,0.9247504479140005,0.0,80,F1P,F1P
529,ALG2,Passenger-optimal,1205,4565,1594.0,7814,2,99,0,0,52,0.5842078320962375,0.0,80,F2P,F2P
530,ALG1,Passenger-optimal,1046,7267,1351.0,7807,11,99,0,0,54,0.9308313052388881,0.0,80,F1P,F1P
531,ALG2,Passenger-optimal,1577,4147,1554.0,7807,4,98,0,0,53,0.5311899577302421,0.0,80,F2P,F2P
532,ALG1,Passenger-optimal,1341,6835,1499.0,7815,15,99,0,0,53,0.8746001279590531,0.0,80,F1P,F1P
533,ALG2,Passenger-optimal,1556,4071,1247.0,7815,1,99,0,0,54,0.5209213051823417,0.0,80,F2P,F2P
534,ALG1,Passenger-optimal,1102,7280,1507.0,7790,37,99,0,0,52,0.9345314505776636,0.0,80,F1P,F1P
535,ALG2,Passenger-optimal,1200,4264,1492.0,7790,2,99,0,0,53,0.5473684210526316,0.0,80,F2P,F2P
536,ALG1,Passenger-optimal,1028,7133,1551.0,7828,31,99,0,0,53,0.9112161471640265,0.0,80,F1P,F1P
537,ALG2,Passenger-optimal,1431,4093,1426.0,7828,1,99,0,0,51,0.5228666326009198,0.0,80,F2P,F2P
538,ALG1,Passenger-optimal,895,7102,1221.0,7791,47,99,0,0,52,0.9115646258503401,0.0,80,F1P,F1P
539,ALG2,Passenger-optimal,1536,3657,1416.0,7791,2,91,0,0,54,0.46938775510204084,0.0,80,F2P,F2P
540,ALG1,Passenger-optimal,1201,7181,1156.0,7797,53,99,0,0,55,0.9209952545850968,0.0,80,F1P,F1P
541,ALG2,Passenger-optimal,1484,4214,1333.0,7797,2,97,0,0,50,0.5404642811337694,0.0,80,F2P,F2P
542,ALG1,Passenger-optimal,949,6645,1589.0,7809,2,99,0,0,55,0.8509412216673069,0.0,80,F1P,F1P
543,ALG2,Passenger-optimal,1418,4154,1346.0,7809,1,98,0,0,53,0.5319503137405558,0.0,80,F2P,F2P
544,ALG1,Passenger-optimal,1071,6761,1560.0,7803,10,99,0,0,51,0.8664616173266693,0.0,80,F1P,F1P
545,ALG2,Passenger-optimal,1289,4420,1515.0,7803,2,98,0,0,55,0.5664488017429193,0.0,80,F2P,F2P
546,ALG1,Passenger-optimal,1056,6931,1549.0,7795,7,99,0,0,56,0.8891597177677999,0.0,80,F1P,F1P
547,ALG2,Passenger-optimal,1452,4083,1482.0,7795,2,97,0,0,53,0.5237973059653624,0.0,80,F2P,F2P
548,ALG1,Passenger-optimal,1175,7057,1304.0,7807,5,99,0,0,52,0.9039323683873447,0.0,80,F1P,F1P
549,ALG2,Passenger-optimal,1604,3612,1311.0,7807,1,99,0,0,58,0.462661713846548,0.0,80,F2P,F2P
550,ALG1,Passenger-optimal,919,6910,1519.0,7796,10,99,0,0,58,0.8863519753719856,0.0,80,F1P,F1P
551,ALG2,Passenger-optimal,1592,3867,1673.0,7796,1,99,0,0,52,0.4960236018471011,0.0,80,F2P,F2P
552,ALG1,Passenger-optimal,1172,7049,1461.0,7802,25,99,0,0,51,0.9034862855678031,0.0,80,F1P,F1P
553,ALG2,Passenger-optimal,1517,3917,1618.0,7802,1,99,0,0,56,0.5020507562163548,0.0,80,F2P,F2P
554,ALG1,Passenger-optimal,1079,6848,1510.0,7794,10,99,0,0,55,0.8786245830125737,0.0,80,F1P,F1P
555,ALG2,Passenger-optimal,1668,3604,1356.0,7794,1,99,0,0,50,0.4624069797279959,0.0,80,F2P,F2P
556,ALG1,Passenger-optimal,1061,6905,1425.0,7793,40,99,0,0,56,0.8860515847555499,0.0,80,F1P,F1P
557,ALG2,Passenger-optimal,1641,3604,1573.0,7793,1,98,0,0,57,0.4624663159245477,0.0,80,F2P,F2P
558,ALG1,Passenger-optimal,937,6962,1217.0,7783,40,99,0,0,55,0.8945136836695362,0.0,80,F1P,F1P
559,ALG2,Passenger-optimal,1316,3868,1386.0,7783,4,99,0,0,49,0.49698059874084544,0.0,80,F2P,F2P
560,ALG1,Passenger-optimal,1168,7209,1242.0,7800,49,99,0,0,55,0.9242307692307692,0.0,80,F1P,F1P
561,ALG2,Passenger-optimal,1571,4127,1476.0,7800,1,96,0,0,55,0.5291025641025641,0.0,80,F2P,F2P
562,ALG1,Passenger-optimal,1056,6817,1386.0,7805,14,99,0,0,52,0.8734144778987828,0.0,80,F1P,F1P
563,ALG2,Passenger-optimal,1656,4155,1234.0,7805,3,97,0,0,56,0.5323510570147342,0.0,80,F2P,F2P
564,ALG1,Passenger-optimal,1089,7155,1525.0,7781,53,99,0,0,54,0.9195476159876622,0.0,80,F1P,F1P
565,ALG2,Passenger-optimal,1261,4154,1365.0,7781,2,98,0,0,55,0.5338645418326693,0.0,80,F2P,F2P
566,ALG1,Passenger-optimal,918,6981,1311.0,7814,26,99,0,0,51,0.8933964678781674,0.0,80,F1P,F1P
567,ALG2,Passenger-optimal,1420,4337,1280.0,7814,4,99,0,0,53,0.5550294343486051,0.0,80,F2P,F2P
568,ALG1,Passenger-optimal,1204,6989,1347.0,7802,16,99,0,0,55,0.8957959497564727,0.0,80,F1P,F1P
569,ALG2,Passenger-optimal,1370,4243,1427.0,7802,1,97,0,0,53,0.5438349141245834,0.0,80,F2P,F2P
570,ALG1,Passenger-optimal,1064,6975,1198.0,7802,3,99,0,0,51,0.8940015380671623,0.0,80,F1P,F1P
571,ALG2,Passenger-optimal,1250,4484,1248.0,7802,3,99,0,0,53,0.5747244296334273,0.0,80,F2P,F2P
572,ALG1,Passenger-optimal,1292,7102,1176.0,7816,47,99,0,0,55,0.9086489252814739,0.0,80,F1P,F1P
573,ALG2,Passenger-optimal,1300,4321,1187.0,7816,2,98,0,0,49,0.5528403275332651,0.0,80,F2P,F2P
574,ALG1,Passenger-optimal,1183,6682,1387.0,7785,7,99,0,0,56,0.8583172768143866,0.0,80,F1P,F1P
575,ALG2,Passenger-optimal,1349,4039,1312.0,7785,2,95,0,0,54,0.5188182402055235,0.0,80,F2P,F2P
576,ALG1,Passenger-optimal,1103,6885,1427.0,7808,14,99,0,0,53,0.8817879098360656,0.0,80,F1P,F1P
577,ALG2,Passenger-optimal,1535,4003,1295.0,7808,1,96,0,0,49,0.5126793032786885,0.0,80,F2P,F2P
578,ALG1,Passenger-optimal,1130,6603,1333.0,7814,12,99,0,0,53,0.845021755822882,0.0,80,F1P,F1P
579,ALG2,Passenger-optimal,1375,4063,1458.0,7814,1,99,0,0,57,0.519964166879959,0.0,80,F2P,F2P
580,ALG1,Passenger-optimal,1080,6895,1251.0,7803,29,99,0,0,50,0.8836344995514546,0.0,80,F1P,F1P
581,ALG2,Passenger-optimal,1068,4111,1594.0,7803,2,99,0,0,53,0.5268486479559144,0.0,80,F2P,F2P
582,ALG1,Passenger-optimal,1258,7040,1421.0,7821,33,99,0,0,51,0.90014064697609,0.0,80,F1P,F1P
583,ALG2,Passenger-optimal,1367,4173,1230.0,7821,1,99,0,0,52,0.5335634829305715,0.0,80,F2P,F2P
584,ALG1,Passenger-optimal,1216,6868,1288.0,7789,26,99,0,0,48,0.8817563230196431,0.0,80,F1P,F1P
585,ALG2,Passenger-optimal,1410,3852,1347.0,7789,1,99,0,0,52,0.49454358711002694,0.0,80,F2P,F2P
586,ALG1,Passenger-optimal,1120,6947,1406.0,7799,10,99,0,0,52,0.8907552250288499,0.0,80,F1P,F1P
587,ALG2,Passenger-optimal,1114,4621,1318.0,7799,1,98,0,0,55,0.5925118604949352,0.0,80,F2P,F2P
588,ALG1,Passenger-optimal,1046,6947,1316.0,7797,33,99,0,0,55,0.890983711683981,0.0,80,F1P,F1P
589,ALG2,Passenger-optimal,1540,4190,1385.0,7797,2,99,0,0,51,0.5373861741695524,0.0,80,F2P,F2P
590,ALG1,Passenger-optimal,1191,6662,1491.0,7773,1,99,0,0,54,0.8570693425961662,0.0,80,F1P,F1P
591,ALG2,Passenger-optimal,1711,3845,1241.0,7773,1,96,0,0,50,0.4946610060465715,0.0,80,F2P,F2P
592,ALG1,Passenger-optimal,1288,7169,1437.0,7838,22,99,0,0,52,0.9146465935187548,0.0,80,F1P,F1P
593,ALG2,Passenger-optimal,1552,3714,1418.0,7838,2,98,0,0,57,0.47384536871650934,0.0,80,F2P,F2P
594,ALG1,Passenger-optimal,888,7091,1757.0,7802,55,99,0,0,58,0.9088695206357345,0.0,80,F1P,F1P
595,ALG2,Passenger-optimal,1450,4012,1420.0,7802,1,99,0,0,55,0.5142271212509613,0.0,80,F2P,F2P
596,ALG1,Passenger-optimal,1062,7093,1375.0,7799,24,99,0,0,53,0.9094755737915118,0.0,80,F1P,F1P
597,ALG2,Passenger-optimal,1328,4097,1416.0,7799,1,99,0,0,47,0.5253237594563406,0.0,80,F2P,F2P
598,ALG1,Passenger-optimal,940,6797,1489.0,7800,1,99,0,0,53,0.8714102564102564,0.0,80,F1P,F1P
599,ALG2,Passenger-optimal,1589,4061,1339.0,7800,5,98,0,0,50,0.5206410256410257,0.0,80,F2P,F2P
600,ALG1,Passenger-optimal,1189,6978,1282.0,7788,32,99,0,0,46,0.8959938366718028,0.0,80,F1P,F1P
601,ALG2,Passenger-optimal,1410,3998,1417.0,7788,1,99,0,0,54,0.5133538777606574,0.0,80,F2P,F2P
602,ALG1,Passenger-optimal,1103,6960,1079.0,7788,11,99,0,0,54,0.8936825885978429,0.0,80,F1P,F1P
603,ALG2,Passenger-optimal,1622,3882,1509.0,7788,2,96,0,0,55,0.4984591679506934,0.0,80,F2P,F2P
604,ALG1,Passenger-optimal,1090,6826,1450.0,7798,33,99,0,0,52,0.8753526545268018,0.0,80,F1P,F1P
605,ALG2,Passenger-optimal,1546,3760,1296.0,7798,1,98,0,0,54,0.48217491664529366,0.0,80,F2P,F2P
606,ALG1,Passenger-optimal,1199,6906,1211.0,7791,21,99,0,0,52,0.8864073931459376,0.0,80,F1P,F1P
607,ALG2,Passenger-optimal,1515,4010,1237.0,7791,1,99,0,0,47,0.5146964446155821,0.0,80,F2P,F2P
608,ALG1,Passenger-optimal,1159,6920,1175.0,7786,14,99,0,0,44,0.8887747238633444,0.0,80,F1P,F1P
609,ALG2,Passenger-optimal,1363,3662,1642.0,7786,1,99,0,0,54,0.4703313639866427,0.0,80,F2P,F2P
610,ALG1,Passenger-optimal,1027,6959,1173.0,7793,11,99,0,0,51,0.8929808802771718,0.0,80,F1P,F1P
611,ALG2,Passenger-optimal,1518,3964,1428.0,7793,2,93,0,0,51,0.5086616194020275,0.0,80,F2P,F2P
612,ALG1,Passenger-optimal,1003,6991,1500.0,7819,16,99,0,0,58,0.8941041053843203,0.0,80,F1P,F1P
613,ALG2,Passenger-optimal,1327,3763,1585.0,7819,1,98,0,0,54,0.48126358869420643,0.0,80,F2P,F2P
614,ALG1,Passenger-optimal,960,6986,1324.0,7813,22,99,0,0,53,0.8941507743504415,0.0,80,F1P,F1P
615,ALG2,Passenger-optimal,1407,3869,1208.0,7813,2,98,0,0,58,0.49520030718034047,0.0,80,F2P,F2P
616,ALG1,Passenger-optimal,978,6837,1274.0,7804,26,99,0,0,50,0.8760891850333162,0.0,80,F1P,F1P
617,ALG2,Passenger-optimal,1224,4231,1430.0,7804,2,99,0,0,51,0.542157867760123,0.0,80,F2P,F2P
618,ALG1,Passenger-optimal,942,6852,1599.0,7819,8,99,0,0,52,0.8763268960225092,0.0,80,F1P,F1P
619,ALG2,Passenger-optimal,915,4597,1439.0,7819,2,99,0,0,55,0.5879268448650723,0.0,80,F2P,F2P
620,ALG1,Passenger-optimal,795,7017,1375.0,7820,33,99,0,0,49,0.897314578005115,0.0,80,F1P,F1P
621,ALG2,Passenger-optimal,1203,4269,1346.0,7820,4,98,0,0,49,0.5459079283887468,0.0,80,F2P,F2P
622,ALG1,Passenger-optimal,1034,6899,1356.0,7803,14,99,0,0,51,0.8841471229014481,0.0,80,F1P,F1P
623,ALG2,Passenger-optimal,1437,4048,1479.0,7803,1,96,0,0,54,0.5187748301935153,0.0,80,F2P,F2P
624,ALG1,Passenger-optimal,967,7023,1339.0,7788,47,99,0,0,53,0.9017719568567026,0.0,80,F1P,F1P
625,ALG2,Passenger-optimal,1581,3647,1515.0,7788,1,99,0,0,54,0.46828454031843864,0.0,80,F2P,F2P
626,ALG1,Passenger-optimal,960,6988,1329.0,7780,52,99,0,0,51,0.8982005141388175,0.0,80,F1P,F1P
627,ALG2,Passenger-optimal,1310,4295,1216.0,7780,4,98,0,0,54,0.5520565552699229,0.0,80,F2P,F2P
628,ALG1,Passenger-optimal,1139,6695,1411.0,7804,4,99,0,0,55,0.8578933880061507,0.0,80,F1P,F1P
629,ALG2,Passenger-optimal,1712,3492,1388.0,7804,3,96,0,0,56,0.44746283956945154,0.0,80,F2P,F2P
630,ALG1,Passenger-optimal,1310,6774,1380.0,7808,2,99,0,0,51,0.8675717213114754,0.0,80,F1P,F1P
631,ALG2,Passenger-optimal,1874,3503,1349.0,7808,4,96,0,0,58,0.44864241803278687,0.0,80,F2P,F2P
632,ALG1,Passenger-optimal,931,6815,1545.0,7821,19,99,0,0,57,0.8713719473213144,0.0,80,F1P,F1P
633,ALG2,Passenger-optimal,1633,3614,1471.0,7821,2,99,0,0,56,0.4620892468993735,0.0,80,F2P,F2P
634,ALG1,Passenger-optimal,1223,7045,1443.0,7800,30,99,0,0,50,0.9032051282051282,0.0,80,F1P,F1P
635,ALG2,Passenger-optimal,1447,3888,1329.0,7800,1,98,0,0,56,0.49846153846153846,0.0,80,F2P,F2P
636,ALG1,Passenger-optimal,1087,7234,1187.0,7787,47,99,0,0,50,0.928984204443303,0.0,80,F1P,F1P
637,ALG2,Passenger-optimal,1235,4335,1440.0,7787,2,99,0,0,54,0.5566970592012328,0.0,80,F2P,F2P
638,ALG1,Passenger-optimal,1072,7137,1518.0,7829,1,99,0,0,53,0.9116106782475412,0.0,80,F1P,F1P
639,ALG2,Passenger-optimal,1393,3799,1373.0,7829,1,99,0,0,53,0.4852471580022991,0.0,80,F2P,F2P
640,ALG1,Passenger-optimal,1124,7113,1323.0,7798,36,99,0,0,52,0.9121569633239293,0.0,80,F1P,F1P
641,ALG2,Passenger-optimal,1393,3964,1325.0,7798,1,99,0,0,54,0.5083354706334958,0.0,80,F2P,F2P
642,ALG1,Passenger-optimal,1234,6886,1252.0,7802,21,99,0,0,54,0.8825942066136888,0.0,80,F1P,F1P
643,ALG2,Passenger-optimal,1647,3778,1140.0,7802,4,99,0,0,50,0.4842348115867726,0.0,80,F2P,F2P
644,ALG1,Passenger-optimal,1119,7189,1450.0,7813,59,99,0,0,57,0.9201331114808652,0.0,80,F1P,F1P
645,ALG2,Passenger-optimal,1585,4030,1600.0,7813,2,99,0,0,58,0.5158069883527454,0.0,80,F2P,F2P
646,ALG1,Passenger-optimal,1041,6946,1300.0,7791,26,99,0,0,57,0.8915415222692851,0.0,80,F1P,F1P
647,ALG2,Passenger-optimal,1451,4012,1556.0,7791,2,99,0,0,55,0.5149531510717494,0.0,80,F2P,F2P
648,ALG1,Passenger-optimal,891,7141,1340.0,7819,32,99,0,0,51,0.9132881442639724,0.0,80,F1P,F1P
649,ALG2,Passenger-optimal,1498,3992,1341.0,7819,1,99,0,0,57,0.5105512213838087,0.0,80,F2P,F2P
650,ALG1,Passenger-optimal,1123,7018,1438.0,7815,48,99,0,0,54,0.8980166346769034,0.0,80,F1P,F1P
651,ALG2,Passenger-optimal,1681,4125,1434.0,7815,4,95,0,0,56,0.527831094049904,0.0,80,F2P,F2P
652,ALG1,Passenger-optimal,1143,6907,1293.0,7769,12,99,0,0,51,0.8890462092933453,0.0,80,F1P,F1P
653,ALG2,Passenger-optimal,1639,4008,1210.0,7769,1,95,0,0,54,0.5158965117775776,0.0,80,F2P,F2P
654,ALG1,Passenger-optimal,1107,7226,1574.0,7800,60,99,0,0,51,0.9264102564102564,0.0,80,F1P,F1P
655,ALG2,Passenger-optimal,1619,3841,1449.0,7800,1,96,0,0,51,0.49243589743589744,0.0,80,F2P,F2P
656,ALG1,Passenger-optimal,1039,7022,1472.0,7757,16,99,0,0,56,0.9052468737914142,0.0,80,F1P,F1P
657,ALG2,Passenger-optimal,1203,4424,1464.0,7757,3,99,0,0,55,0.5703235787031069,0.0,80,F2P,F2P
658,ALG1,Passenger-optimal,920,7020,1469.0,7791,7,99,0,0,53,0.9010396611474779,0.0,80,F1P,F1P
659,ALG2,Passenger-optimal,1582,3983,1630.0,7791,1,99,0,0,52,0.5112309074573226,0.0,80,F2P,F2P
660,ALG1,Passenger-optimal,1076,7143,1420.0,7810,37,99,0,0,56,0.9145966709346991,0.0,80,F1P,F1P
661,ALG2,Passenger-optimal,1410,4449,1301.0,7810,1,98,0,0,50,0.5696542893725992,0.0,80,F2P,F2P
662,ALG1,Passenger-optimal,1151,6841,1274.0,7805,34,99,0,0,52,0.8764894298526585,0.0,80,F1P,F1P
663,ALG2,Passenger-optimal,1583,3981,1581.0,7805,3,99,0,0,56,0.5100576553491352,0.0,80,F2P,F2P
664,ALG1,Passenger-optimal,1084,6916,1430.0,7815,23,99,0,0,55,0.8849648112603967,0.0,80,F1P,F1P
665,ALG2,Passenger-optimal,1312,4211,1305.0,7815,1,99,0,0,50,0.5388355726167626,0.0,80,F2P,F2P
666,ALG1,Passenger-optimal,922,7152,1249.0,7781,53,99,0,0,52,0.9191620614316925,0.0,80,F1P,F1P
667,ALG2,Passenger-optimal,1425,4035,1277.0,7781,1,95,0,0,56,0.5185708777792057,0.0,80,F2P,F2P
668,ALG1,Passenger-optimal,1242,6919,1359.0,7805,11,99,0,0,51,0.8864830237027547,0.0,80,F1P,F1P
669,ALG2,Passenger-optimal,1278,4048,1305.0,7805,4,99,0,0,53,0.5186418962203716,0.0,80,F2P,F2P
670,ALG1,Passenger-optimal,1051,7059,1384.0,7816,40,99,0,0,53,0.9031473899692938,0.0,80,F1P,F1P
671,ALG2,Passenger-optimal,1521,4301,1258.0,7816,1,99,0,0,52,0.550281473899693,0.0,80,F2P,F2P
672,ALG1,Passenger-optimal,802,7027,1330.0,7810,19,99,0,0,55,0.8997439180537772,0.0,80,F1P,F1P
673,ALG2,Passenger-optimal,1632,3549,1606.0,7810,1,99,0,0,54,0.45441741357234317,0.0,80,F2P,F2P
674,ALG1,Passenger-optimal,1046,6786,1272.0,7809,19,99,0,0,46,0.8689973107952362,0.0,80,F1P,F1P
675,ALG2,Passenger-optimal,1539,3874,1336.0,7809,3,97,0,0,53,0.4960942502241004,0.0,80,F2P,F2P
676,ALG1,Passenger-optimal,984,7006,1351.0,7800,41,99,0,0,54,0.8982051282051282,0.0,80,F1P,F1P
677,ALG2,Passenger-optimal,1857,3289,1394.0,7800,1,99,0,0,49,0.4216666666666667,0.0,80,F2P,F2P
678,ALG1,Passenger-optimal,1041,6943,1326.0,7805,28,99,0,0,55,0.8895579756566304,0.0,80,F1P,F1P
679,ALG2,Passenger-optimal,1446,3969,1521.0,7805,1,97,0,0,54,0.5085201793721973,0.0,80,F2P,F2P
680,ALG1,Passenger-optimal,1052,6713,1364.0,7803,3,99,0,0,52,0.8603101371267461,0.0,80,F1P,F1P
681,ALG2,Passenger-optimal,1335,3964,1345.0,7803,1,99,0,0,53,0.5080097398436498,0.0,80,F2P,F2P
682,ALG1,Passenger-optimal,946,6810,1210.0,7809,17,99,0,0,52,0.8720706876680753,0.0,80,F1P,F1P
683,ALG2,Passenger-optimal,1273,4155,1423.0,7809,4,95,0,0,53,0.5320783711102574,0.0,80,F2P,F2P
684,ALG1,Passenger-optimal,1154,6944,1439.0,7807,14,99,0,0,54,0.8894581785577046,0.0,80,F1P,F1P
685,ALG2,Passenger-optimal,1534,3967,1447.0,7807,6,96,0,0,53,0.5081337261432048,0.0,80,F2P,F2P
686,ALG1,Passenger-optimal,1071,7056,1122.0,7814,8,99,0,0,48,0.9029946250319939,0.0,80,F1P,F1P
687,ALG2,Passenger-optimal,1577,3890,1497.0,7814,2,99,0,0,53,0.49782441771179936,0.0,80,F2P,F2P
688,ALG1,Passenger-optimal,1008,7100,1154.0,7811,3,99,0,0,52,0.9089745231084368,0.0,80,F1P,F1P
689,ALG2,Passenger-optimal,1509,4204,1221.0,7811,1,99,0,0,53,0.5382153373447702,0.0,80,F2P,F2P
690,ALG1,Passenger-optimal,1064,7017,1407.0,7796,7,99,0,0,53,0.9000769625448948,0.0,80,F1P,F1P
691,ALG2,Passenger-optimal,1342,3860,1301.0,7796,3,98,0,0,53,0.49512570548999485,0.0,80,F2P,F2P
692,ALG1,Passenger-optimal,1086,7132,1561.0,7801,14,99,0,0,56,0.9142417638764261,0.0,80,F1P,F1P
693,ALG2,Passenger-optimal,1520,3954,1379.0,7801,1,99,0,0,54,0.5068580951160108,0.0,80,F2P,F2P
694,ALG1,Passenger-optimal,838,6994,1441.0,7823,16,99,0,0,55,0.8940304231113384,0.0,80,F1P,F1P
695,ALG2,Passenger-optimal,1317,3994,1272.0,7823,1,99,0,0,54,0.5105458264093059,0.0,80,F2P,F2P
696,ALG1,Passenger-optimal,963,7121,1448.0,7797,50,99,0,0,51,0.9132999871745543,0.0,80,F1P,F1P
697,ALG2,Passenger-optimal,1495,3962,1307.0,7797,3,99,0,0,54,0.5081441580094909,0.0,80,F2P,F2P
698,ALG1,Passenger-optimal,1057,6768,1420.0,7800,1,99,0,0,55,0.8676923076923077,0.0,80,F1P,F1P
699,ALG2,Passenger-optimal,1486,3878,1299.0,7800,3,96,0,0,55,0.4971794871794872,0.0,80,F2P,F2P
700,ALG1,Passenger-optimal,1132,7033,1374.0,7785,16,99,0,0,54,0.9034039820166988,0.0,80,F1P,F1P
701,ALG2,Passenger-optimal,1190,4170,1389.0,7785,1,99,0,0,52,0.535645472061657,0.0,80,F2P,F2P
702,ALG1,Passenger-optimal,1146,6896,1074.0,7815,36,99,0,0,49,0.8824056301983365,0.0,80,F1P,F1P
703,ALG2,Passenger-optimal,1847,3438,1268.0,7815,3,98,0,0,50,0.4399232245681382,0.0,80,F2P,F2P
704,ALG1,Passenger-optimal,1007,6854,1337.0,7786,1,99,0,0,47,0.8802979707166709,0.0,80,F1P,F1P
705,ALG2,Passenger-optimal,1548,3919,1317.0,7786,2,99,0,0,55,0.5033393269971744,0.0,80,F2P,F2P
706,ALG1,Passenger-optimal,1188,6709,1341.0,7770,2,99,0,0,54,0.8634491634491634,0.0,80,F1P,F1P
707,ALG2,Passenger-optimal,1592,3734,1292.0,7770,1,99,0,0,58,0.4805662805662806,0.0,80,F2P,F2P
708,ALG1,Passenger-optimal,1061,6976,1371.0,7807,33,99,0,0,56,0.8935570641731779,0.0,80,F1P,F1P
709,ALG2,Passenger-optimal,1444,4092,1413.0,7807,1,98,0,0,47,0.5241449980786473,0.0,80,F2P,F2P
